/dynamixel_param/header/stamp/secs,/dynamixel_param/header/stamp/nsecs,/dynamixel_param/header/frame_id,/dynamixel_param/header/seq,/dynamixel_param/interval,/dynamixel_param/trg_pos,/dynamixel_param/fps,/dynamixel_param/surface_pos,/fingervision/fv_filter1_objinfo/d_obj_area,/fingervision/fv_filter1_objinfo/d_obj_center_filtered,/fingervision/fv_filter1_objinfo/fv,/fingervision/fv_filter1_objinfo/obj_area,/fingervision/fv_filter1_objinfo/obj_s,/fingervision/fv_filter1_objinfo/d_obj_orientation_filtered,/fingervision/fv_filter1_objinfo/obj_center,/fingervision/fv_filter1_objinfo/obj_orientation,/fingervision/fv_filter1_objinfo/header/stamp/secs,/fingervision/fv_filter1_objinfo/header/stamp/nsecs,/fingervision/fv_filter1_objinfo/header/frame_id,/fingervision/fv_filter1_objinfo/header/seq,/fingervision/fv_filter1_objinfo/mv_s,/fingervision/fv_filter1_objinfo/obj_area_filtered,/fingervision/fv_filter1_objinfo/d_obj_orientation,/fingervision/fv_filter1_objinfo/d_obj_center,/fingervision/fv_filter1_objinfo/d_obj_area_filtered,/dynamixel_data/header/stamp/secs,/dynamixel_data/header/stamp/nsecs,/dynamixel_data/header/frame_id,/dynamixel_data/header/seq,/dynamixel_data/Vel,/dynamixel_data/Pwm,/dynamixel_data/Pos,/dynamixel_data/Cur
1610905790,562840938,,134902,16.0,"[2029, 194, 3883, 282]",41.04618094632285,0,-0.0051229475825189585,"[-0.08107860624104828, -0.010983645382790754]",rh_l,0.011341145833333333,"[6.38757865090156e-06, 3.334285429446027e-05, 0.0, 2.1266338080749847e-05, 0.00027388278977014124, 0.0, 0.0, 0.0, 0.0]",0.07168037039734174,"[-0.06290798753485326, -0.11830408397572575]",0.03683920386089665,1610905790,521315679,rh_l,94339,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.012106770833333332,0.6970440376100591,"[0.31983433826263297, -0.03169412100958417]",-0.009160466568956757,1610905790,560401916,,17022,"[0, 0, 0, 0]","[-62, 58, 63, -56]","[2029, 195, 3883, 282]","[-31, 25, 28, -27]"
1610905790,589345932,,134903,16.03,"[2029, 194, 3883, 282]",39.6575740098144,0,-0.0255436486827214,"[-0.07954838295293974, -0.025241056194330397]",rh_l,0.0124609375,"[1.4593160813092254e-05, 4.622242340701632e-05, 0.0, 1.810325738915708e-05, 0.00027966845664195716, 0.0, 0.0, 0.0, 0.0]",-0.04587290999005987,"[-0.050414240931482265, -0.11987236901030006]",0.05827743193154418,1610905790,565154039,rh_l,94340,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.011919270833333332,-0.48902897076093965,"[-0.2849957572174459, 0.03577426332952018]",0.005190100084435942,1610905790,587932109,,17023,"[0, 0, 0, 0]","[-62, 57, 63, -56]","[2029, 195, 3883, 282]","[-32, 25, 28, -27]"
1610905790,616564989,,134904,16.060000000000002,"[2030, 194, 3882, 282]",37.023374055504554,0,0.006592685264695916,"[0.044420535859563806, -0.0010837878061351236]",rh_l,0.012291666666666666,"[4.543472186924191e-06, 5.4661395552102476e-05, 0.0, 1.697007792245131e-05, 0.0002817367494571954, 0.0, 0.0, 0.0, 0.0]",0.17360642032639662,"[-0.048917978208232425, -0.12000983656174335]",0.037055039054821465,1610905790,590829591,rh_l,94341,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.011770833333333333,0.8265603355566721,"[-0.058275776242311755, 0.005354025161495886]",0.00410032244825078,1610905790,611767053,,17024,"[0, 0, 0, 0]","[-62, 57, 63, -60]","[2029, 195, 3883, 282]","[-31, 25, 28, -27]"
1610905790,641125917,,134905,16.090000000000003,"[2030, 194, 3882, 282]",42.58911690342496,0,0.0049559955341067,"[-0.05356407116800116, -0.012946842058120666]",rh_l,0.012044270833333334,"[1.2352901649137493e-05, 3.761915286304429e-05, 0.0, 1.7567375834914856e-05, 0.0002801321679726243, 0.0, 0.0, 0.0, 0.0]",0.1536715969615033,"[-0.04565250965250962, -0.11958687258687258]",0.04685113876070592,1610905790,640748085,rh_l,94342,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0118671875,-0.19624189195059358,"[-0.06541600705587809, -0.008473091653581932]",-0.001522243680083757,1610905790,638772964,,17025,"[0, 0, 0, 0]","[-59, 57, 63, -56]","[2029, 195, 3883, 282]","[-31, 25, 28, -27]"
1610905790,672683000,,134906,16.120000000000005,"[2030, 194, 3882, 282]",39.223663415409646,0,-0.000720068554397388,"[0.1100406883743628, 0.0046932567729782455]",rh_l,0.012057291666666666,"[7.984473086253274e-06, 4.636675657820888e-05, 0.0, 2.2795669792685658e-05, 0.0002759863855317235, 0.0, 0.0, 0.0, 0.0]",0.2754545432637271,"[-0.057208423326133885, -0.11999382906510334]",0.03710562559603397,1610905790,658830854,rh_l,94343,"[0.0, 0.0, 0.0, 0.0, 7.830926188034937e-05, 0.0, 0.0, 0.0, 0.0]",0.0120390625,0.5389392058634374,"[0.6390566441248168, 0.02250520803704126]",-0.003967596804167026,1610905790,668776035,,17026,"[0, 0, 0, 0]","[-59, 57, 58, -56]","[2029, 195, 3883, 282]","[-30, 25, 26, -27]"
1610905790,695322036,,134907,16.150000000000006,"[2030, 194, 3882, 282]",45.29583792306529,0,-0.02178974896211197,"[0.056530331032250004, 0.015243461478212744]",rh_l,0.0127734375,"[1.4052673577680252e-05, 4.7850029659457505e-05, 0.0, 1.9380773665034212e-05, 0.0002833843172993511, 0.0, 0.0, 0.0, 0.0]",0.016799304316496365,"[-0.058926751128586016, -0.12068588903451288]",0.05670149959016059,1610905790,691697035,rh_l,94344,"[0.0, 0.0, 0.0, 0.0, 0.00011746388190658763, 0.0, 0.0, 0.0, 0.0]",0.012325520833333332,-0.5962321571260943,"[0.05228255155206901, 0.021056902516588327]",-0.007300957080085628,1610905790,694680929,,17027,"[0, 0, 0, 0]","[-59, 57, 58, -56]","[2029, 195, 3883, 282]","[-30, 25, 26, -27]"
1610905790,718306064,,134908,16.180000000000007,"[2030, 194, 3882, 282]",44.35929055661904,0,-0.02178974896211197,"[0.056530331032250004, 0.015243461478212744]",rh_l,0.0127734375,"[1.4052673577680252e-05, 4.7850029659457505e-05, 0.0, 1.9380773665034212e-05, 0.0002833843172993511, 0.0, 0.0, 0.0, 0.0]",0.016799304316496365,"[-0.058926751128586016, -0.12068588903451288]",0.05670149959016059,1610905790,691697035,rh_l,94344,"[0.0, 0.0, 0.0, 0.0, 0.00011746388190658763, 0.0, 0.0, 0.0, 0.0]",0.012325520833333332,-0.5962321571260943,"[0.05228255155206901, 0.021056902516588327]",-0.007300957080085628,1610905790,717705965,,17028,"[0, 0, 0, 0]","[-59, 57, 58, -56]","[2029, 195, 3883, 282]","[-30, 25, 26, -27]"
1610905790,748971939,,134909,16.210000000000008,"[2030, 194, 3882, 282]",33.17858498924187,0,0.02090032137136714,"[0.059889868202072684, 0.0015121907198206662]",rh_l,0.011927083333333333,"[2.2356523459166056e-06, 4.107090353500098e-05, 0.0, 1.844106191128958e-05, 0.00028443150222301483, 0.0, 0.0, 0.0, 0.0]",0.19977711618391725,"[-0.04806612601372424, -0.11935433562071118]",0.039456383882167316,1610905790,732191827,rh_l,94345,"[0.0, 0.0, 0.0, 0.0, 0.00011746388190658763, 0.0, 0.0, 0.0, 0.0]",0.012218749999999999,0.42586008857616464,"[-0.26819807136833246, -0.032882090462440214]",0.0019878369307320797,1610905790,742738008,,17029,"[0, 0, 0, 0]","[-62, 57, 58, -56]","[2029, 195, 3883, 282]","[-30, 25, 26, -27]"
1610905790,772355079,,134910,16.24000000000001,"[2031, 194, 3881, 282]",44.00650502040688,0,-0.043995384212732545,"[0.07365531989800551, 0.004967236538319277]",rh_l,0.013268229166666666,"[6.38757865090156e-06, 5.99987106397748e-05, 0.0, 2.0596869944711216e-05, 0.0002991766668856144, 0.0, 0.0, 0.0, 0.0]",-0.06745244414637849,"[-0.048387775129679005, -0.12004416094210012]",0.05499053863729626,1610905790,762675612,rh_l,94346,"[0.0, 0.0, 0.0, 0.0, 3.9154630940174684e-05, 0.0, 0.0, 0.0, 0.0]",0.0124140625,-0.5095874660948065,"[0.010551482237352312, 0.022629254253988946]",-0.008129776964753612,1610905790,770927906,,17030,"[0, 0, 0, 0]","[-59, 57, 58, -56]","[2029, 195, 3883, 282]","[-30, 25, 26, -27]"
1610905790,796569108,,134911,16.27000000000001,"[2031, 194, 3881, 282]",41.61800339349679,0,0.06754478489417622,"[0.20708575869890405, 0.016747787055186668]",rh_l,0.011041666666666667,"[5.748820512962993e-06, 5.3631090850103647e-05, 0.0, 1.824759237933904e-05, 0.0002417806099401787, 0.0, 0.0, 0.0, 0.0]",0.06798903801696152,"[-0.06822355121293801, -0.12170653638814015]",0.039135875841669464,1610905790,795639852,rh_l,94347,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.012213541666666666,0.4809655188661065,"[0.6017361869486147, 0.05042966093075502]",0.004387980907260292,1610905790,794745922,,17031,"[0, 0, 0, 0]","[-55, 57, 54, -56]","[2029, 195, 3883, 282]","[-30, 25, 25, -27]"
