/dynamixel_param/header/stamp/secs,/dynamixel_param/header/stamp/nsecs,/dynamixel_param/header/frame_id,/dynamixel_param/header/seq,/dynamixel_param/interval,/dynamixel_param/trg_pos,/dynamixel_param/fps,/dynamixel_param/surface_pos,/fingervision/fv_filter1_objinfo/d_obj_area,/fingervision/fv_filter1_objinfo/d_obj_center_filtered,/fingervision/fv_filter1_objinfo/fv,/fingervision/fv_filter1_objinfo/obj_area,/fingervision/fv_filter1_objinfo/obj_s,/fingervision/fv_filter1_objinfo/d_obj_orientation_filtered,/fingervision/fv_filter1_objinfo/obj_center,/fingervision/fv_filter1_objinfo/obj_orientation,/fingervision/fv_filter1_objinfo/header/stamp/secs,/fingervision/fv_filter1_objinfo/header/stamp/nsecs,/fingervision/fv_filter1_objinfo/header/frame_id,/fingervision/fv_filter1_objinfo/header/seq,/fingervision/fv_filter1_objinfo/mv_s,/fingervision/fv_filter1_objinfo/obj_area_filtered,/fingervision/fv_filter1_objinfo/d_obj_orientation,/fingervision/fv_filter1_objinfo/d_obj_center,/fingervision/fv_filter1_objinfo/d_obj_area_filtered,/dynamixel_data/header/stamp/secs,/dynamixel_data/header/stamp/nsecs,/dynamixel_data/header/frame_id,/dynamixel_data/header/seq,/dynamixel_data/Vel,/dynamixel_data/Pwm,/dynamixel_data/Pos,/dynamixel_data/Cur
1610910207,853897094,,49552,16.0,"[2022, 180, 3890, 296]",45.48347358375987,0,0.016567514926138047,"[0.0036459032226099503, -0.002855531024372362]",rh_l,0.03424479166666667,"[0.0, 6.264740932238055e-06, 0.0, 5.811007576994598e-05, 0.0009383675642311573, 9.873107956082094e-06, 0.0, 0.0, 0.0]",-0.06057622476522027,"[-0.013518468223791404, -0.0898451928299837]",0.04373427984728712,1610910207,836726156,rh_l,209371,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03260677083333333,-0.30999374947786873,"[0.0534861028702597, -0.008113273714487057]",-0.018631833848242012,1610910207,852314949,,16910,"[0, 0, 0, 0]","[-46, 45, 39, -48]","[2022, 180, 3890, 296]","[-23, 18, 15, -22]"
1610910207,879975080,,49553,16.01,"[2022, 180, 3890, 296]",38.60416570792184,0,0.026305833050185055,"[-0.01864185879316423, -0.014337815299355608]",rh_l,0.033177083333333336,"[0.0, 5.596808478003368e-06, 0.0, 5.7096662203548476e-05, 0.0009082492324523628, 1.0187880434386898e-05, 0.0, 0.0, 0.0]",-0.06362273653583693,"[-0.012162200044853121, -0.09105320699708455]",0.03637681409647876,1610910207,877314429,rh_l,209372,"[0.0, 0.0, 0.0, 0.0, 1.950053956534248e-05, 0.0, 0.0, 0.0, 0.0]",0.033476562499999994,0.18127072691189455,"[-0.03341527191704568, 0.029762640236032076]",-0.02965276533873325,1610910207,878457069,,16911,"[0, 0, 0, 0]","[-50, 45, 39, -48]","[2022, 180, 3890, 296]","[-23, 18, 15, -22]"
1610910207,902918100,,49554,16.020000000000003,"[2022, 180, 3890, 296]",43.942880491152344,0,0.0068872410406184146,"[-0.037817644558610544, 0.004734946799507039]",rh_l,0.033046875,"[0.0, 2.5335348254884593e-06, 0.0, 6.614829180762172e-05, 0.0008989288471639156, 1.175406578113325e-05, 0.0, 0.0, 0.0]",0.03489753080237301,"[-0.009831982438365422, -0.09104328492626368]",0.021836241252873295,1610910207,896220161,rh_l,209373,"[0.0, 0.0, 0.0, 0.0, 7.815571007085964e-05, 0.0, 0.0, 0.0, 0.0]",0.0336328125,0.7691092227270245,"[-0.1232545561572384, -0.000524818125046546]",-0.005799372276214793,1610910207,901304006,,16912,"[0, 0, 0, 0]","[-50, 45, 39, -48]","[2022, 180, 3890, 296]","[-23, 18, 15, -22]"
1610910207,925925970,,49555,16.030000000000005,"[2022, 180, 3890, 296]",43.78279296018706,0,0.0068872410406184146,"[-0.037817644558610544, 0.004734946799507039]",rh_l,0.033046875,"[0.0, 2.5335348254884593e-06, 0.0, 6.614829180762172e-05, 0.0008989288471639156, 1.175406578113325e-05, 0.0, 0.0, 0.0]",0.03489753080237301,"[-0.009831982438365422, -0.09104328492626368]",0.021836241252873295,1610910207,896220161,rh_l,209373,"[0.0, 0.0, 0.0, 0.0, 7.815571007085964e-05, 0.0, 0.0, 0.0, 0.0]",0.0336328125,0.7691092227270245,"[-0.1232545561572384, -0.000524818125046546]",-0.005799372276214793,1610910207,924360036,,16913,"[0, 0, 0, 0]","[-46, 45, 35, -48]","[2022, 180, 3890, 296]","[-23, 18, 14, -22]"
1610910207,954932928,,49556,16.040000000000006,"[2022, 180, 3890, 296]",34.67283909794326,0,0.009893245847818498,"[-0.03422966262304259, -0.005023457411897942]",rh_l,0.0326171875,"[0.0, 7.347251084866002e-06, 0.0, 5.6482473155483603e-05, 0.0009016696712933481, 1.174638896372926e-06, 0.0, 0.0, 0.0]",0.07804121604220947,"[-0.010687197034502459, -0.09022526375819788]",0.026966956837749023,1610910207,939652570,rh_l,209374,"[0.0, 0.0, 0.0, 0.0, 0.0001368108787573874, 0.0, 0.0, 0.0, 0.0]",0.03358854166666667,-0.11813103861854994,"[0.019690701386999677, -0.018834349438590883]",2.716712284088277e-05,1610910207,953643083,,16914,"[0, 0, 0, 0]","[-50, 45, 39, -48]","[2022, 180, 3891, 296]","[-23, 18, 14, -22]"
1610910207,976938962,,49557,16.050000000000008,"[2022, 180, 3890, 296]",46.21262436509073,0,-0.02083524259920063,"[-0.003731368070352703, -0.004960225077893552]",rh_l,0.03333333333333333,"[0.0, 7.439379260176793e-06, 0.0, 5.6175376812461764e-05, 0.0009112971019931138, 1.4487212865788024e-05, 0.0, 0.0, 0.0]",0.10111791622250832,"[-0.012915736607142897, -0.08929408482142855]",0.02753978366845053,1610910207,974024420,rh_l,209375,"[0.0, 0.0, 0.0, 0.0, 9.780979598872364e-05, 0.0, 0.0, 0.0, 0.0]",0.03328385416666667,-0.01666558042995877,"[0.0648361834652612, -0.02709132434737535]",0.0077637184531118755,1610910207,976279020,,16915,"[0, 0, 0, 0]","[-46, 45, 39, -48]","[2022, 180, 3890, 296]","[-23, 18, 14, -22]"
1610910208,3633975,,49558,16.06000000000001,"[2022, 180, 3890, 296]",37.78311863796054,0,-0.02083524259920063,"[-0.003731368070352703, -0.004960225077893552]",rh_l,0.03333333333333333,"[0.0, 7.439379260176793e-06, 0.0, 5.6175376812461764e-05, 0.0009112971019931138, 1.4487212865788024e-05, 0.0, 0.0, 0.0]",0.10111791622250832,"[-0.012915736607142897, -0.08929408482142855]",0.02753978366845053,1610910207,974024420,rh_l,209375,"[0.0, 0.0, 0.0, 0.0, 9.780979598872364e-05, 0.0, 0.0, 0.0, 0.0]",0.03328385416666667,-0.01666558042995877,"[0.0648361834652612, -0.02709132434737535]",0.0077637184531118755,1610910207,998505115,,16916,"[0, 0, 0, 0]","[-46, 45, 39, -48]","[2022, 180, 3890, 296]","[-23, 18, 14, -22]"
1610910208,25919914,,49559,16.07000000000001,"[2022, 180, 3890, 296]",45.396830894449735,0,-0.004123551733417626,"[0.010655098033155456, -0.00884770358597704]",rh_l,0.033463541666666666,"[0.0, 5.090101694804616e-06, 0.0, 7.839370664441958e-05, 0.0008965872693806887, 5.090101694804616e-06, 0.0, 0.0, 0.0]",0.17090935722338074,"[-0.016876042245692092, -0.08842412451361865]",0.026309444646898484,1610910208,5601163,rh_l,209376,"[0.0, 0.0, 0.0, 0.0, 9.780979598872364e-05, 0.0, 0.0, 0.0, 0.0]",0.03312760416666667,0.03896345552649325,"[0.12541843338780048, -0.027550666254904495]",0.003625505121200743,1610910208,24326086,,16917,"[0, 0, 0, 0]","[-50, 45, 35, -48]","[2023, 180, 3890, 296]","[-23, 18, 14, -22]"
1610910208,51048994,,49560,16.080000000000013,"[2022, 180, 3890, 296]",41.394153524268205,0,-0.010206473958733468,"[-0.00042079994366713003, -0.006751237121439933]",rh_l,0.033828125,"[0.0, 2.9941775210318156e-06, 0.0, 6.191037391545251e-05, 0.0009182605426758528, 1.5354755305452272e-05, 0.0, 0.0, 0.0]",0.15422406040351394,"[-0.01370422302870336, -0.08986170680743431]",0.022814370800993487,1610910208,41321955,rh_l,209377,"[0.0, 0.0, 0.0, 0.0, 0.00011746388190658763, 0.0, 0.0, 0.0, 0.0]",0.0332578125,0.0978442428125606,"[-0.0887947618011586, 0.0402449725587176]",-0.0036769562805829626,1610910208,49318075,,16918,"[0, 0, 0, 0]","[-46, 45, 39, -48]","[2022, 180, 3890, 297]","[-23, 18, 14, -22]"
1610910208,73920011,,49561,16.090000000000014,"[2022, 179, 3890, 297]",46.99237017534032,0,0.03341223477925553,"[-0.02320194100383495, -0.008404085522260537]",rh_l,0.032916666666666664,"[0.0, 5.481647804117529e-06, 0.0, 5.0448052206775174e-05, 0.0009140840265899897, 6.264740932238055e-06, 0.0, 0.0, 0.0]",-0.08498179456033723,"[-0.007234685804701663, -0.08962194846292948]",0.03446039932070685,1610910208,68601134,rh_l,209378,"[0.0, 0.0, 0.0, 0.0, 3.9154630940174684e-05, 0.0, 0.0, 0.0, 0.0]",0.03323177083333333,-0.42692005209223133,"[-0.2371602614580775, -0.008789060129149562]",0.0016280424671444604,1610910208,73283910,,16919,"[0, 0, 0, 0]","[-46, 45, 39, -48]","[2022, 180, 3890, 297]","[-23, 18, 14, -22]"
