/dynamixel_param/header/stamp/secs,/dynamixel_param/header/stamp/nsecs,/dynamixel_param/header/frame_id,/dynamixel_param/header/seq,/dynamixel_param/interval,/dynamixel_param/trg_pos,/dynamixel_param/fps,/dynamixel_param/surface_pos,/fingervision/fv_filter1_objinfo/d_obj_area,/fingervision/fv_filter1_objinfo/d_obj_center_filtered,/fingervision/fv_filter1_objinfo/fv,/fingervision/fv_filter1_objinfo/obj_area,/fingervision/fv_filter1_objinfo/obj_s,/fingervision/fv_filter1_objinfo/d_obj_orientation_filtered,/fingervision/fv_filter1_objinfo/obj_center,/fingervision/fv_filter1_objinfo/obj_orientation,/fingervision/fv_filter1_objinfo/header/stamp/secs,/fingervision/fv_filter1_objinfo/header/stamp/nsecs,/fingervision/fv_filter1_objinfo/header/frame_id,/fingervision/fv_filter1_objinfo/header/seq,/fingervision/fv_filter1_objinfo/mv_s,/fingervision/fv_filter1_objinfo/obj_area_filtered,/fingervision/fv_filter1_objinfo/d_obj_orientation,/fingervision/fv_filter1_objinfo/d_obj_center,/fingervision/fv_filter1_objinfo/d_obj_area_filtered,/dynamixel_data/header/stamp/secs,/dynamixel_data/header/stamp/nsecs,/dynamixel_data/header/frame_id,/dynamixel_data/header/seq,/dynamixel_data/Vel,/dynamixel_data/Pwm,/dynamixel_data/Pos,/dynamixel_data/Cur
1610910249,351782083,,51258,16.0,"[2022, 180, 3890, 296]",41.43545566806619,0,0.044533513551534835,"[-0.09256600415775385, -0.0009964299079114308]",rh_l,0.0318359375,"[9.397111170983408e-06, 0.0002181373565690592, 0.0, 4.005288064945489e-05, 0.0006545963115058839, 1.0180203389609233e-05, 0.0, 0.0, 0.0]",-0.07394070054546431,"[0.009196611159801296, -0.12047472976920831]",0.04435515618461905,1610910249,348940758,rh_l,210572,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03379427083333333,0.10822662276160348,"[-0.37588153709257127, -0.08010630735437017]",0.0013210929013066767,1610910249,350361108,,17753,"[0, 0, 0, 0]","[-43, 18, 13, -38]","[2022, 181, 3891, 296]","[-22, 5, 0, -16]"
1610910249,378428936,,51259,16.01,"[2022, 180, 3890, 296]",38.84837819313488,0,0.07402976958879971,"[0.032693434003079114, 0.01885525785651513]",rh_l,0.030416666666666668,"[1.3635023606184404e-05, 0.00023238656285684556, 0.0, 2.3976452212082222e-05, 0.0006256295018829405, 5.873193913430441e-06, 0.0, 0.0, 0.0]",0.05675533769366774,"[-0.002932363013698591, -0.12275562622309195]",0.029149320268119953,1610910249,368112381,rh_l,210573,"[0.0, 0.0, 0.0, 0.0, 1.950053956534248e-05, 0.0, 0.0, 0.0, 0.0]",0.03293489583333333,0.793142861013856,"[0.6326524454137183, 0.11897252798490997]",0.032379904026306236,1610910249,376673936,,17754,"[0, 0, 0, 0]","[-43, 18, 12, -38]","[2022, 180, 3891, 296]","[-21, 5, 0, -16]"
1610910249,402781963,,51260,16.020000000000003,"[2022, 180, 3890, 296]",42.06460671340173,0,-0.13688651624767878,"[0.1272214007818928, 0.016060478916856052]",rh_l,0.03471354166666667,"[1.3082252735330258e-05, 0.0002588735078461468, 0.0, 8.339936175616458e-05, 0.0006568380631506443, 1.1516067388583906e-05, 0.0, 0.0, 0.0]",0.18696120117391363,"[-0.013631979423427306, -0.1224815132354517]",0.02916351518891961,1610910249,399502434,rh_l,210574,"[0.0, 0.0, 0.0, 1.950053956534248e-05, 1.950053956534248e-05, 0.0, 0.0, 0.0, 0.0]",0.03337239583333333,-0.0004522107942819228,"[0.3408600937924098, -0.008732479286997517]",-0.007911601220594621,1610910249,401631116,,17755,"[0, 0, 0, 0]","[-43, 18, 12, -38]","[2023, 180, 3891, 296]","[-21, 5, 0, -16]"
1610910249,428102970,,51261,16.030000000000005,"[2022, 180, 3890, 296]",45.888034309595966,0,-0.13688651624767878,"[0.1272214007818928, 0.016060478916856052]",rh_l,0.03471354166666667,"[1.3082252735330258e-05, 0.0002588735078461468, 0.0, 8.339936175616458e-05, 0.0006568380631506443, 1.1516067388583906e-05, 0.0, 0.0, 0.0]",0.18696120117391363,"[-0.013631979423427306, -0.1224815132354517]",0.02916351518891961,1610910249,399502434,rh_l,210574,"[0.0, 0.0, 0.0, 1.950053956534248e-05, 1.950053956534248e-05, 0.0, 0.0, 0.0, 0.0]",0.03337239583333333,-0.0004522107942819228,"[0.3408600937924098, -0.008732479286997517]",-0.007911601220594621,1610910249,423909902,,17756,"[0, 0, 0, 0]","[-43, 18, 12, -38]","[2022, 181, 3891, 296]","[-22, 5, 0, -16]"
1610910249,457833051,,51262,16.040000000000006,"[2022, 180, 3890, 296]",34.421015485872324,0,0.03747612712575846,"[0.07590540395033821, 0.0241253017782617]",rh_l,0.0334375,"[1.953892751771491e-05, 0.00024158405722118914, 0.0, 8.040518150664866e-05, 0.0006209540297277272, 1.7865258996607736e-05, 0.0, 0.0, 0.0]",0.07389199363247256,"[-0.012686359590565185, -0.12387906097018246]",0.0457760007259234,1610910249,433551888,rh_l,210575,"[0.0, 1.950053956534248e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03288802083333333,-0.4878928612777105,"[-0.027771952903036898, 0.04104464449652442]",0.016048934533052776,1610910249,456471920,,17757,"[0, 0, 0, 0]","[-43, 18, 12, -38]","[2022, 181, 3891, 296]","[-21, 5, 0, -16]"
1610910249,484807968,,51263,16.050000000000008,"[2022, 180, 3890, 296]",37.95475440692076,0,0.024420735731481454,"[0.06997558243395405, 0.01392757736287951]",rh_l,0.0325390625,"[1.409566630172776e-05, 0.00025828235084190965, 0.0, 3.611438660300337e-05, 0.0006383893196471035, 7.04783315086388e-06, 0.0, 0.0, 0.0]",0.17786393108037446,"[-0.004593265877779678, -0.12382238609729604]",0.028253125382792812,1610910249,470341832,rh_l,210576,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.032588541666666665,0.4762952436984053,"[-0.2199811370407497, -0.001540499025669147]",0.008714725949979135,1610910249,483196973,,17758,"[0, 0, 0, 0]","[-43, 18, 12, -38]","[2022, 180, 3891, 296]","[-21, 5, 0, -16]"
1610910249,510817050,,51264,16.06000000000001,"[2022, 180, 3890, 296]",39.13874865861055,0,0.11364601212841727,"[0.06813456438009938, 0.018542922992407968]",rh_l,0.029075520833333333,"[3.454820216575172e-06, 0.00021406835003290325, 0.0, 3.89473389077466e-05, 0.0005975072854198515, 3.52391657543194e-06, 0.0, 0.0, 0.0]",0.1015368261582947,"[0.007142857142857143, -0.12208431962126544]",0.03658569337929094,1610910249,500818411,rh_l,210577,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03203645833333334,-0.27340890184879557,"[-0.3850866273618446, -0.0570295792067279]",0.022537225665355622,1610910249,509208917,,17759,"[0, 0, 0, 0]","[-43, 18, 12, -38]","[2022, 180, 3891, 296]","[-21, 5, 0, -16]"
1610910249,533953905,,51265,16.07000000000001,"[2022, 180, 3890, 296]",44.058740729847266,0,-0.007031063842244975,"[-0.027922781944080287, 0.014622297644912097]",rh_l,0.029296875,"[1.4026570170244668e-05, 0.00022787225316278636, 0.0, 3.620651477831416e-05, 0.0005857071955688298, 3.52391657543194e-06, 0.0, 0.0, 0.0]",-0.01807461350769543,"[0.002346031746031737, -0.12521269841269844]",0.030443945094692407,1610910249,532300726,rh_l,210578,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0318125,0.1950856626839055,"[0.15236571379282005, 0.09936940124743063]",0.006325058979146686,1610910249,532233953,,17760,"[0, 0, 0, 0]","[-43, 18, 12, -38]","[2022, 180, 3891, 296]","[-21, 5, 0, -16]"
1610910249,561727046,,51266,16.080000000000013,"[2022, 180, 3890, 296]",41.28130074899363,0,-0.007031063842244975,"[-0.027922781944080287, 0.014622297644912097]",rh_l,0.029296875,"[1.4026570170244668e-05, 0.00022787225316278636, 0.0, 3.620651477831416e-05, 0.0005857071955688298, 3.52391657543194e-06, 0.0, 0.0, 0.0]",-0.01807461350769543,"[0.002346031746031737, -0.12521269841269844]",0.030443945094692407,1610910249,532300726,rh_l,210578,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0318125,0.1950856626839055,"[0.15236571379282005, 0.09936940124743063]",0.006325058979146686,1610910249,557455062,,17761,"[0, 0, 0, 0]","[-43, 18, 12, -38]","[2023, 181, 3891, 296]","[-21, 5, 0, -16]"
1610910249,584809064,,51267,16.090000000000014,"[2022, 179, 3890, 297]",44.61123815399015,0,-0.05208954836058917,"[-0.02648556932185021, 0.004384289736599542]",rh_l,0.031119791666666667,"[1.9300929125165567e-05, 0.00022533103765454143, 0.0, 5.329635678208433e-05, 0.0006147199892438948, 3.52391657543194e-06, 0.0, 0.0, 0.0]",-0.048392837410656586,"[-0.00983413030484164, -0.12311566049013746]",0.03576482672256301,1610910249,567296550,rh_l,210579,"[0.0, 0.0, 0.0, 0.0, 1.950053956534248e-05, 0.0, 0.0, 0.0, 0.0]",0.031093750000000003,-0.1520433303090877,"[0.34804615690356017, -0.059922518828560284]",0.023284452556564608,1610910249,583197116,,17762,"[0, 0, 0, 0]","[-43, 18, 12, -38]","[2022, 181, 3891, 296]","[-21, 5, 0, -16]"
