/dynamixel_param/header/stamp/secs,/dynamixel_param/header/stamp/nsecs,/dynamixel_param/header/frame_id,/dynamixel_param/header/seq,/dynamixel_param/interval,/dynamixel_param/trg_pos,/dynamixel_param/fps,/dynamixel_param/surface_pos,/fingervision/fv_filter1_objinfo/d_obj_area,/fingervision/fv_filter1_objinfo/d_obj_center_filtered,/fingervision/fv_filter1_objinfo/fv,/fingervision/fv_filter1_objinfo/obj_area,/fingervision/fv_filter1_objinfo/obj_s,/fingervision/fv_filter1_objinfo/d_obj_orientation_filtered,/fingervision/fv_filter1_objinfo/obj_center,/fingervision/fv_filter1_objinfo/obj_orientation,/fingervision/fv_filter1_objinfo/header/stamp/secs,/fingervision/fv_filter1_objinfo/header/stamp/nsecs,/fingervision/fv_filter1_objinfo/header/frame_id,/fingervision/fv_filter1_objinfo/header/seq,/fingervision/fv_filter1_objinfo/mv_s,/fingervision/fv_filter1_objinfo/obj_area_filtered,/fingervision/fv_filter1_objinfo/d_obj_orientation,/fingervision/fv_filter1_objinfo/d_obj_center,/fingervision/fv_filter1_objinfo/d_obj_area_filtered,/dynamixel_data/header/stamp/secs,/dynamixel_data/header/stamp/nsecs,/dynamixel_data/header/frame_id,/dynamixel_data/header/seq,/dynamixel_data/Vel,/dynamixel_data/Pwm,/dynamixel_data/Pos,/dynamixel_data/Cur
1610907303,442676067,,196822,16.01,"[2029, 194, 3883, 282]",44.04486075524006,0,-0.006760909145924233,"[-0.03825182317634037, -0.008729378055473695]",rh_l,0.010052083333333333,"[2.5427477794437436e-06, 1.0180203389609233e-05, 0.0, 1.2590900041686837e-05, 0.00025801826268434525, 0.0, 0.0, 0.0, 0.0]",-0.03503873268580304,"[-0.02652202072538858, -0.11070965951147299]",0.03868304912339012,1610907303,382637606,rh_l,137578,"[0.0, 0.0, 0.0, 0.0, 3.9154630940174684e-05, 0.0, 0.0, 0.0, 0.0]",0.0103515625,-0.5682422513174481,"[-0.580706752562149, -0.00534263604974013]",0.005535246737110498,1610907303,440737009,,30208,"[0, 0, 0, 0]","[-61, 58, 62, -53]","[2029, 195, 3883, 282]","[-31, 25, 28, -25]"
1610907303,465221881,,196823,16.020000000000003,"[2029, 194, 3883, 282]",46.661445354218586,0,-0.004956044170232208,"[0.11868839201859208, -0.03829413118341896]",rh_l,0.010364583333333333,"[3.19378932545078e-06, 5.090101694804616e-06, 0.0, 1.9175018678652123e-05, 0.00027056768885813653, 0.0, 0.0, 0.0, 0.0]",0.09440627370441228,"[-0.05051597272074661, -0.11099694903086861]",0.009510795322955337,1610907303,445691927,rh_l,137579,"[0.0, 0.0, 0.0, 0.0, 0.00011746388190658763, 0.0, 0.0, 0.0, 0.0]",0.010291666666666666,0.4626527308165743,"[0.3805282749037616, 0.004556222552862315]",0.006408905653870564,1610907303,463700056,,30209,"[0, 0, 0, 0]","[-61, 58, 65, -53]","[2029, 195, 3883, 282]","[-31, 25, 28, -25]"
1610907303,489269018,,196824,16.030000000000005,"[2029, 194, 3883, 282]",43.194826059195485,0,0.03174301445715078,"[-0.005806794016326044, 0.021833571453408796]",rh_l,0.009375,"[5.254397819953738e-06, 6.656286586803617e-06, 0.0, 2.084408151858952e-05, 0.0002374858595430851, 0.0, 0.0, 0.0, 0.0]",-0.05801145141360262,"[-0.04176587301587306, -0.11295138888888887]",0.03167676665213383,1610907303,476866765,rh_l,137580,"[0.0, 1.950053956534248e-05, 0.0, 0.0, 0.000195773143786937, 0.0, 0.0, 0.0, 0.0]",0.01021875,-0.7110212193942568,"[-0.2806782734483992, 0.06269286332843989]",0.00694817603557691,1610907303,488018035,,30210,"[0, 0, 0, 0]","[-61, 58, 62, -53]","[2029, 195, 3883, 282]","[-31, 25, 28, -25]"
1610907303,511200904,,196825,16.040000000000006,"[2029, 194, 3883, 282]",48.77381243095529,0,0.03584181342610425,"[0.02779827327580305, -5.3163051090343584e-05]",rh_l,0.008723958333333334,"[1.59689466272539e-06, 1.0963295608235057e-05, 0.0, 1.2055019396939315e-05, 0.0002300526393810287, 0.0, 0.0, 0.0, 0.0]",0.0477344701206775,"[-0.037228144989338983, -0.11257462686567164]",0.029370248604639264,1610907303,495031071,rh_l,137581,"[0.0, 0.0, 0.0, 0.0, 0.000195773143786937, 0.0, 0.0, 0.0, 0.0]",0.009669270833333332,0.1269807967061664,"[-0.24981565640515405, -0.02074188924240885]",0.0239247294248083,1610907303,510610103,,30211,"[0, 0, 0, 0]","[-61, 58, 62, -53]","[2029, 195, 3883, 282]","[-31, 25, 28, -25]"
1610907303,539169073,,196826,16.050000000000008,"[2030, 194, 3882, 282]",37.075409488283285,0,-0.042504159952673405,"[-0.138402273621764, 0.017746933463712793]",rh_l,0.009947916666666667,"[2.2356523459166056e-06, 1.4487212865788024e-05, 0.0, 2.0091698388569057e-05, 0.00025346249458380044, 0.0, 0.0, 0.0, 0.0]",-0.16345433275745153,"[-0.03834143605086016, -0.1139444652206432]",0.03304584524697364,1610907303,523827272,rh_l,137582,"[0.0, 0.0, 0.0, 0.0, 0.00031323704752139747, 0.0, 0.0, 0.0, 0.0]",0.009692708333333333,-0.1276417205982935,"[0.03866103940312055, 0.04757010672941074]",0.0026727429228850367,1610907303,535631895,,30212,"[0, 0, 0, 0]","[-61, 57, 62, -53]","[2029, 195, 3883, 282]","[-31, 25, 28, -25]"
1610907303,561203002,,196827,16.06000000000001,"[2030, 194, 3882, 282]",47.96889224364693,0,-0.020054423885144945,"[-0.01060629842242526, 0.034386714519501704]",rh_l,0.010520833333333333,"[4.471304691833211e-06, 1.4487212865788024e-05, 0.0, 1.913356209115591e-05, 0.00026719580637291074, 0.0, 0.0, 0.0, 0.0]",-0.0467666574467117,"[-0.04000618811881184, -0.11616867043847243]",0.032611720912788654,1610907303,552395366,rh_l,137583,"[3.9154630940174684e-05, 0.0, 0.0, 0.0, 0.0002740823838394135, 0.0, 0.0, 0.0, 0.0]",0.009786458333333333,0.015196125236251086,"[0.058273123434544764, 0.07785626922920444]",1.4039975040895658e-05,1610907303,560597896,,30213,"[0, 0, 0, 0]","[-61, 57, 58, -53]","[2029, 195, 3883, 282]","[-31, 25, 27, -25]"
1610907303,584227085,,196828,16.07000000000001,"[2030, 194, 3882, 282]",43.729385393317,0,-0.020054423885144945,"[-0.01060629842242526, 0.034386714519501704]",rh_l,0.010520833333333333,"[4.471304691833211e-06, 1.4487212865788024e-05, 0.0, 1.913356209115591e-05, 0.00026719580637291074, 0.0, 0.0, 0.0, 0.0]",-0.0467666574467117,"[-0.04000618811881184, -0.11616867043847243]",0.032611720912788654,1610907303,552395366,rh_l,137583,"[3.9154630940174684e-05, 0.0, 0.0, 0.0, 0.0002740823838394135, 0.0, 0.0, 0.0, 0.0]",0.009786458333333333,0.015196125236251086,"[0.058273123434544764, 0.07785626922920444]",1.4039975040895658e-05,1610907303,582664966,,30214,"[0, 0, 0, 0]","[-58, 57, 58, -53]","[2029, 195, 3883, 282]","[-29, 25, 26, -25]"
1610907303,607199907,,196829,16.080000000000013,"[2030, 194, 3882, 282]",44.23251497511178,0,0.01655079113268007,"[-0.19271428495752177, 0.011133889752584813]",rh_l,0.0098828125,"[3.3381240882590646e-06, 1.0571749953669496e-05, 0.0, 1.3621203834190965e-05, 0.0002630914677865803, 0.0, 0.0, 0.0, 0.0]",-0.3385675754173292,"[-0.019574628270280465, -0.11186241294936948]",0.07102035276002991,1610907303,590944631,rh_l,137584,"[0.0, 0.0, 0.0, 0.0, 0.00015661852376069874, 0.0, 0.0, 0.0, 0.0]",0.009690104166666666,-0.9963518590365132,"[-0.5300116577717209, -0.11170790128172214]",0.004315407035623352,1610907303,605770111,,30215,"[0, 0, 0, 0]","[-58, 57, 58, -53]","[2029, 195, 3883, 282]","[-29, 25, 26, -25]"
1610907303,631211996,,196830,16.090000000000014,"[2030, 194, 3882, 282]",42.31925820544642,0,0.01912641550775887,"[-0.025042979667555577, -0.0018908552673946519]",rh_l,0.0091796875,"[6.851292255305452e-06, 7.830925824237056e-06, 0.0, 9.675031833467074e-06, 0.00024074569228105247, 0.0, 0.0, 0.0, 0.0]",-0.08338298359129082,"[-0.0400759878419453, -0.11177304964539009]",0.05025344347738349,1610907303,627706616,rh_l,137585,"[0.0, 0.0, 0.0, 0.0, 7.830926188034937e-05, 0.0, 0.0, 0.0, 0.0]",0.009651041666666667,0.5649017397359352,"[0.5576782530014317, -0.0024308617714574525]",0.001792087245744968,1610907303,630286931,,30216,"[0, 0, 0, 0]","[-61, 57, 58, -53]","[2029, 195, 3882, 282]","[-29, 25, 26, -25]"
1610907303,656253099,,196831,16.100000000000016,"[2030, 194, 3882, 282]",40.5791739631002,0,-0.08710457831419331,"[-0.019079100017793386, -0.008701949537785646]",rh_l,0.011263020833333333,"[7.984473086253274e-06, 1.409566630172776e-05, 0.0, 1.653707295190543e-05, 0.0002876129874493927, 0.0, 0.0, 0.0, 0.0]",-0.1493813854400545,"[-0.034814203137902566, -0.11046242774566473]",0.05510898648448626,1610907303,651624226,rh_l,137586,"[0.0, 1.950053956534248e-05, 0.0, 0.0, 0.0001761190505931154, 0.0, 0.0, 0.0, 0.0]",0.010158854166666665,-0.20301121253765195,"[-0.21999625815634308, -0.054797360594363805]",-0.022797191102314544,1610907303,654625892,,30217,"[0, 0, 0, 0]","[-58, 57, 58, -57]","[2029, 195, 3883, 282]","[-29, 25, 26, -25]"
