time,orientation of object,interval of finger
1608571465.493,0.027934640424932003,20.0
1608571465.524,0.042442853117617536,20.0
1608571465.558,0.0545833979441378,20.0
1608571465.573,0.04873022372449125,20.0
1608571465.607,0.02833450643897177,20.0
1608571465.640,0.04240439724546984,20.0
1608571465.674,0.034070664699484644,20.0
1608571465.709,0.032391213934190026,20.0
1608571465.741,0.026854925622515735,20.0
1608571465.776,0.037950641891325874,20.0
1608571465.811,0.026260777528928362,20.0
1608571465.842,0.022348996024403,20.0
1608571465.875,0.025124363453417314,20.0
1608571465.911,0.015507896183614473,20.0
1608571465.942,0.023147070882399614,20.0
1608571465.976,0.03315359117121689,20.0
1608571466.009,0.026933448594680196,20.0
1608571466.041,0.02597336989513011,20.0
1608571466.077,0.01844326491921861,20.0
1608571466.107,0.020411824686155412,20.0
1608571466.144,0.029144164333064708,20.0
1608571466.178,0.02256184379041812,20.0
1608571466.207,0.01453439013620661,20.0
1608571466.254,0.013704358792571963,20.0
1608571466.274,0.0007547787866617937,20.0
1608571466.309,0.013381668971336655,20.0
1608571466.346,0.016307461689598384,20.0
1608571466.376,0.01310164384608626,20.0
1608571466.412,0.016443661850395103,20.0
1608571466.443,0.009744451575669074,20.0
1608571466.474,0.01053362393050424,20.0
1608571466.518,0.015310072633002146,20.0
1608571466.543,0.013092637086345473,20.0
1608571466.573,0.02151072883980967,20.0
1608571466.609,0.011496401392681623,20.0
1608571466.649,0.0016553046352759848,20.0
1608571466.682,0.01158624823653153,20.0
1608571466.710,0.011092754046055257,20.0
1608571466.744,0.022523620139503313,20.0
1608571466.775,0.007573770455384724,20.0
1608571466.813,0.020166445117415707,20.0
1608571466.845,0.011448504569917814,20.0
1608571466.876,0.011178704897943302,20.0
1608571466.915,0.001983529969983659,20.0
1608571466.946,0.009072757924858114,20.0
1608571466.980,0.006098006739423187,20.0
1608571467.010,-8.746955496246476e-05,20.0
1608571467.041,-0.005957877005257672,20.0
1608571467.078,0.0035941472452535933,20.0
1608571467.116,-0.001721128350951603,20.0
1608571467.151,-0.007437394935907577,20.0
1608571467.181,-0.011079465315331192,20.0
1608571467.215,0.003149732571126286,20.0
1608571467.249,0.002323729602207675,20.0
1608571467.281,-0.0028838698103153333,20.0
1608571467.313,-0.01740598372950248,20.0
1608571467.343,-0.008732696287205072,20.0
1608571467.385,-0.015142367168261079,20.0
1608571467.417,-0.02638089524444495,20.0
1608571467.450,-0.029966807274416925,20.0
1608571467.480,-0.027842868613275056,20.0
1608571467.517,-0.02369905979920171,20.0
1608571467.551,-0.03287898268809616,20.0
1608571467.582,-0.046229655400549366,20.0
1608571467.616,-0.038624223532742745,20.0
1608571467.655,-0.044994301250708295,20.0
1608571467.682,-0.04399255342552999,20.0
1608571467.715,-0.04007199789301472,20.0
1608571467.748,-0.04286917958492056,20.0
1608571467.779,-0.056326462562637986,20.0
1608571467.826,-0.050187652830366615,20.0
1608571467.854,-0.07214506096037723,20.0
1608571467.888,-0.08267552375032039,20.0
1608571467.920,-0.10533369858965949,20.0
1608571467.950,-0.13057679215801266,20.0
1608571467.979,-0.13674712816511653,20.0
1608571468.022,-0.15782924770244194,20.0
1608571468.053,-0.1618594072799117,20.0
1608571468.093,-0.1854846926567511,20.0
1608571468.119,-0.21049794881706307,20.0
1608571468.153,-0.24162217874034728,20.0
1608571468.184,-0.29277220862825365,20.0
1608571468.222,-0.32745154232726353,20.0
1608571468.252,-0.33946976770242226,20.0
1608571468.289,-0.3628810263037288,20.0
1608571468.320,-0.3836315682396695,20.0
1608571468.351,-0.40352863740492184,20.0
1608571468.384,-0.426681823796052,20.0
1608571468.417,-0.4410824314069826,20.0
1608571468.452,-0.4521257102372594,20.0
1608571468.485,-0.46691827670409763,20.0
1608571468.521,-0.48038370031868216,20.0
1608571468.559,-0.4706523396773199,20.0
1608571468.588,-0.482309775445625,20.0
1608571468.625,-0.4783657096390957,20.0
1608571468.658,-0.48429068359211674,20.0
1608571468.690,-0.4882011654239669,20.0
1608571468.726,-0.48932315822927624,20.0
1608571468.759,-0.4804993622559305,20.0
1608571468.792,-0.48478913268437757,20.0
1608571468.823,-0.4850324191042452,20.0
1608571468.858,-0.48567535775170706,20.0
1608571468.896,-0.49240493022959286,20.0
1608571468.924,-0.4816211196776789,20.0
1608571468.955,-0.4869746266485403,20.0
1608571468.990,-0.4822468670724914,20.0
1608571469.026,-0.48775113024804434,20.0
1608571469.053,-0.49782368129035115,20.0
1608571469.090,-0.48335831366784937,20.0
1608571469.124,-0.4929057945108102,20.0
1608571469.151,-0.4938135465440439,20.0
1608571469.192,-0.4914182429451166,20.0
1608571469.226,-0.49745140249687475,20.0
1608571469.260,-0.49328741190401726,20.0
1608571469.292,-0.49166995938239083,20.0
1608571469.326,-0.4920983375753159,20.0
1608571469.360,-0.4939027404580214,20.0
1608571469.390,-0.49155823399222137,20.0
1608571469.426,-0.48769172074461614,20.0
1608571469.457,-0.4979646865163129,20.0
1608571469.491,-0.48853653789940243,20.0
1608571469.537,-0.5028570191828289,20.0
1608571469.581,-0.497769186319584,20.0
1608571469.598,-0.4974663882445547,20.0
1608571469.631,-0.5049028550835017,20.0
1608571469.664,-0.4904614816880928,20.0
1608571469.710,-0.5008050923986331,20.0
1608571469.728,-0.49657239920714585,20.0
1608571469.759,-0.5046761025005849,20.0
1608571469.797,-0.5032838919484397,20.0
1608571469.832,-0.49477216491062587,20.0
1608571469.863,-0.505056398504159,20.0
1608571469.889,-0.4992009316796385,20.0
1608571469.931,-0.5055042853717688,20.0
1608571469.965,-0.5042533224346457,20.0
1608571470.001,-0.5023973616611388,20.0
1608571470.036,-0.5168472874825917,20.0
1608571470.063,-0.5073235464076976,20.0
1608571470.094,-0.5115227946227496,20.0
1608571470.131,-0.5034891879753517,20.0
1608571470.167,-0.5094534804415258,20.0
1608571470.192,-0.5159052588450663,20.0
1608571470.232,-0.5098235314501978,20.0
1608571470.260,-0.5202305665678509,20.0
1608571470.298,-0.5102919988787609,20.0
1608571470.331,-0.5120455940624989,20.0
1608571470.364,-0.5174962874684131,20.0
1608571470.389,-0.5139483840213247,20.0
1608571470.447,-0.5165350721193721,20.0
1608571470.478,-0.5224899099302227,20.0
1608571470.499,-0.5247541299438655,20.0
1608571470.530,-0.5246984958478105,20.0
1608571470.565,-0.5185199913422348,20.0
1608571470.603,-0.5304859814522406,20.0
1608571470.630,-0.530709446364217,20.0
1608571470.665,-0.522624065513097,20.0
1608571470.693,-0.5279604477205314,20.0
1608571470.733,-0.5243014612608481,20.0
1608571470.763,-0.5227113005188141,20.0
1608571470.792,-0.5311375189510568,20.0
1608571470.836,-0.5298463104452127,20.0
1608571470.883,-0.5322948449562505,20.0
1608571470.901,-0.5344695006403578,20.0
1608571470.938,-0.5388844853485877,20.0
1608571470.967,-0.5364879726372591,20.0
1608571470.997,-0.5386674685072533,20.0
1608571471.037,-0.5454477190604764,20.0
1608571471.066,-0.5463591478222207,20.0
1608571471.102,-0.5436348216826247,20.0
1608571471.133,-0.5553026033490397,20.0
1608571471.166,-0.5503564378817869,20.0
1608571471.202,-0.5598257384828604,20.0
1608571471.235,-0.5538939316646031,20.0
1608571471.270,-0.5623948101815412,20.0
1608571471.305,-0.5674135601263468,20.0
1608571471.338,-0.5698613251388757,20.0
1608571471.370,-0.562935265238515,20.0
1608571471.404,-0.5686227254637972,20.0
1608571471.435,-0.5732934542838817,20.0
1608571471.467,-0.5696302728262588,20.0
1608571471.506,-0.5669623474875427,20.0
1608571471.541,-0.5758897823827155,20.0
1608571471.568,-0.5790633281134635,20.0
1608571471.600,-0.5785118017855934,20.0
1608571471.633,-0.5809012053930258,20.0
1608571471.672,-0.5876416243199503,20.0
1608571471.718,-0.5944143136468383,20.0
1608571471.751,-0.593981587873755,20.0
1608571471.775,-0.605093757977273,20.0
1608571471.810,-0.6098593014338455,20.0
1608571471.840,-0.6167556327033811,20.0
1608571471.878,-0.6227714315536192,20.0
1608571471.916,-0.6231434363855192,20.0
1608571471.956,-0.636211239307665,20.0
1608571471.980,-0.6468719561019088,20.0
1608571472.009,-0.6714333111538308,20.0
1608571472.042,-0.7062729769956014,20.0
1608571472.077,-0.7593767322571188,20.0
1608571472.107,-0.8277829643153154,20.0
1608571472.141,-0.883813448075112,20.0
1608571472.177,-0.9521618731420202,20.0
1608571472.213,-0.9781803150583566,20.0
1608571472.244,-1.0115593220000823,20.0
1608571472.279,-0.9970550828261495,20.0
1608571472.308,-1.0089168473630714,20.0
1608571472.354,-1.0086501558694407,20.0
1608571472.376,-0.9957321146046342,20.0
1608571472.411,-0.9860738529412875,20.0
1608571472.442,-0.9884322933375587,20.0
1608571472.475,-1.0027907305363244,20.0
1608571472.513,-0.9972800363397578,20.0
1608571472.543,-1.0032552834182822,20.0
1608571472.582,-1.0061474205634835,20.0
1608571472.615,-0.9960025129122202,20.0
1608571472.646,-1.0080590396571827,20.0
1608571472.679,-0.9934929895527925,20.0
1608571472.715,-1.011043964033107,20.0
1608571472.744,-0.9979272866812242,20.0
1608571472.779,-1.0041736069935967,20.0
1608571472.814,-1.0004592437617064,20.0
1608571472.845,-1.0023415500547281,20.0
