time,orientation of object,interval of finger
1608571264.991,-0.0028457150722077753,19.2
1608571265.016,-0.01143839630909086,19.2
1608571265.033,-0.012273918115333737,19.2
1608571265.066,-0.011894295640593789,19.2
1608571265.103,-0.0031759688579550767,19.2
1608571265.139,-0.011994844984517696,19.2
1608571265.165,0.007204285087863763,19.2
1608571265.200,0.005817842380347327,19.2
1608571265.232,0.0026836970714732215,19.2
1608571265.275,-0.017209170480469622,19.2
1608571265.313,-0.006873808945686653,19.2
1608571265.333,-0.016765814079326962,19.2
1608571265.384,-0.0026314499801983918,19.2
1608571265.403,-0.009598837076782022,19.2
1608571265.443,-0.00010626330968658888,19.2
1608571265.471,-0.006772656635209816,19.2
1608571265.508,-0.012006365225480268,19.2
1608571265.540,0.003749581632860252,19.2
1608571265.573,-0.006961787260121133,19.2
1608571265.611,-0.02024380070175339,19.2
1608571265.642,0.001861805479047347,19.2
1608571265.668,-0.0054528459740072616,19.2
1608571265.709,-0.013203114795958438,19.2
1608571265.742,-0.006203841503497605,19.2
1608571265.771,-0.021827530788848762,19.2
1608571265.802,0.007150617653630949,19.2
1608571265.840,-0.018362324387909246,19.2
1608571265.874,-0.01800339269733619,19.2
1608571265.912,-0.005347417889683222,19.2
1608571265.938,-0.00543417024530488,19.2
1608571265.979,-0.015790346995538815,19.2
1608571266.010,-0.010664199883594705,19.2
1608571266.043,0.0016203212386884682,19.2
1608571266.080,-0.010970374896280971,19.2
1608571266.115,-0.014432220379131217,19.2
1608571266.146,-0.0019504749019446865,19.2
1608571266.174,-0.00647374182928582,19.2
1608571266.204,-0.00934516074213185,19.2
1608571266.261,-0.016933751406583007,19.2
1608571266.278,-0.012300101320744638,19.2
1608571266.307,-0.01323902699488567,19.2
1608571266.331,-0.016308876039897603,19.2
1608571266.377,-0.019508824197994108,19.2
1608571266.407,-0.017143026551224124,19.2
1608571266.442,-0.02248647875245152,19.2
1608571266.478,-0.013060823142511257,19.2
1608571266.514,-0.00782541411509003,19.2
1608571266.544,-0.019123836743082816,19.2
1608571266.583,0.0006548332984079865,19.2
1608571266.622,-0.018852454650029098,19.2
1608571266.642,-0.014824400561031771,19.2
1608571266.683,-0.015584218130269537,19.2
1608571266.715,-0.023867483400222846,19.2
1608571266.745,-0.003437591084551469,19.2
1608571266.773,-0.02634887292862527,19.2
1608571266.814,-0.010221581511687328,19.2
1608571266.851,-0.017589947436531986,19.2
1608571266.899,-0.02203333334722845,19.2
1608571266.912,-0.008478650355732163,19.2
1608571266.950,-0.022294371799051204,19.2
1608571266.978,-0.010402362425126254,19.2
1608571267.008,-0.008550713949616543,19.2
1608571267.050,-0.03312425111620237,19.2
1608571267.082,-0.03520493940830264,19.2
1608571267.115,-0.0138429717635307,19.2
1608571267.145,-0.016129372266968683,19.2
1608571267.173,-0.016783407678573784,19.2
1608571267.216,-0.020907734378779574,19.2
1608571267.250,-0.024469317752872893,19.2
1608571267.278,-0.025920226375941845,19.2
1608571267.316,-0.024685867434642156,19.2
1608571267.343,-0.0357338811858507,19.2
1608571267.388,-0.023692697662169613,19.2
1608571267.416,-0.01857542923466372,19.2
1608571267.446,-0.04680798022916113,19.2
1608571267.481,-0.026735604232342714,19.2
1608571267.514,-0.03752345619516771,19.2
1608571267.552,-0.029369362646886887,19.2
1608571267.585,-0.037043306217495166,19.2
1608571267.617,-0.04515227515944817,19.2
1608571267.645,-0.05283870490023065,19.2
1608571267.679,-0.050735353619171114,19.2
1608571267.713,-0.03359306919216634,19.2
1608571267.748,-0.06710847658740399,19.2
1608571267.785,-0.04658398907856864,19.2
1608571267.817,-0.04835636285039328,19.2
1608571267.852,-0.0579604432294757,19.2
1608571267.884,-0.06420010843189349,19.2
1608571267.920,-0.08773082502929445,19.2
1608571267.953,-0.06874713835541038,19.2
1608571267.986,-0.08079333880298437,19.2
1608571268.040,-0.08099399092682255,19.2
1608571268.055,-0.10106483149775204,19.2
1608571268.088,-0.0838517432271127,19.2
1608571268.122,-0.1089514096475835,19.2
1608571268.156,-0.10234534274109695,19.2
1608571268.191,-0.10837343299176527,19.2
1608571268.227,-0.11589577345259765,19.2
1608571268.256,-0.12252113469262922,19.2
1608571268.289,-0.11032895755693428,19.2
1608571268.329,-0.12837810681361836,19.2
1608571268.359,-0.1261973212195325,19.2
1608571268.391,-0.14573977113866313,19.2
1608571268.422,-0.12367193700783163,19.2
1608571268.457,-0.14274841979796274,19.2
1608571268.491,-0.1458075171387129,19.2
1608571268.541,-0.15989014279817362,19.2
1608571268.555,-0.16806512776578986,19.2
1608571268.588,-0.1726852080902967,19.2
1608571268.639,-0.17313997673657136,19.2
1608571268.659,-0.19089638434094072,19.2
1608571268.693,-0.183698293009545,19.2
1608571268.727,-0.18741487297641132,19.2
1608571268.757,-0.20196857019639558,19.2
1608571268.792,-0.19957471940456137,19.2
1608571268.826,-0.19378299767986393,19.2
1608571268.856,-0.19111797206305445,19.2
1608571268.895,-0.20135106826211055,19.2
1608571268.924,-0.2194433231426052,19.2
1608571268.957,-0.2061282821344937,19.2
1608571268.990,-0.21032398210423198,19.2
1608571269.029,-0.21865472190276308,19.2
1608571269.062,-0.2146435143573049,19.2
1608571269.093,-0.22240468685493975,19.2
