time,orientation of object,interval of finger
1608571061.613,-0.03550359239719161,19.0
1608571061.634,-0.0373717528571233,19.0
1608571061.661,-0.02780457619772142,19.0
1608571061.682,-0.03062146275955705,19.0
1608571061.716,-0.036742913797944525,19.0
1608571061.742,-0.02107457229626797,19.0
1608571061.790,-0.033247967195886255,19.0
1608571061.822,-0.026014176812702544,19.0
1608571061.861,-0.03803704232078668,19.0
1608571061.885,-0.03417757156386169,19.0
1608571061.919,-0.032881792876777116,19.0
1608571061.952,-0.016168894911655747,19.0
1608571061.984,-0.02896085861261394,19.0
1608571062.016,-0.02653563303444985,19.0
1608571062.051,-0.028422338985684074,19.0
1608571062.089,-0.030750304499805238,19.0
1608571062.121,-0.01621384745488755,19.0
1608571062.156,-0.024950473695572132,19.0
1608571062.192,-0.015882384454900176,19.0
1608571062.221,-0.01971181921309119,19.0
1608571062.258,-0.03308149401734601,19.0
1608571062.289,-0.030548383122327865,19.0
1608571062.319,-0.035731457432275765,19.0
1608571062.352,-0.030358137700092623,19.0
1608571062.390,-0.021312278057470865,19.0
1608571062.420,-0.021811977584389824,19.0
1608571062.450,-0.034050111037886854,19.0
1608571062.479,-0.025604750737588448,19.0
1608571062.516,-0.023045181406973685,19.0
1608571062.553,-0.03587777474913892,19.0
1608571062.581,-0.0338418959481572,19.0
1608571062.632,-0.03664434144078797,19.0
1608571062.655,-0.03442948640069859,19.0
1608571062.689,-0.010225340085584818,19.0
1608571062.724,-0.030561573356074446,19.0
1608571062.755,-0.021061951718420468,19.0
1608571062.785,-0.028759297786453867,19.0
1608571062.834,-0.039495640123767245,19.0
1608571062.859,-0.04522335142395568,19.0
1608571062.891,-0.03925387232973683,19.0
1608571062.920,-0.03588463513517546,19.0
1608571062.960,-0.03430562568822261,19.0
1608571062.989,-0.025816448482758207,19.0
1608571063.023,-0.039511298863981546,19.0
1608571063.058,-0.029850037311438465,19.0
1608571063.088,-0.02756961842941163,19.0
1608571063.125,-0.04554886337404191,19.0
1608571063.162,-0.02832985963245502,19.0
1608571063.192,-0.04313897179509901,19.0
1608571063.229,-0.026319441452187852,19.0
1608571063.275,-0.02460920386871191,19.0
1608571063.295,-0.02622311907796724,19.0
1608571063.328,-0.033299975886174414,19.0
1608571063.364,-0.02987142499280364,19.0
1608571063.404,-0.029998358805880972,19.0
1608571063.430,-0.03324313165569339,19.0
1608571063.462,-0.03079850185150243,19.0
1608571063.493,-0.030613846699236596,19.0
1608571063.527,-0.028416320198403566,19.0
1608571063.560,-0.0449720917642081,19.0
1608571063.592,-0.02627597067087694,19.0
1608571063.624,-0.04379843727651555,19.0
1608571063.665,-0.02790091916567637,19.0
1608571063.694,-0.04023461229619496,19.0
