time,orientation of object,interval of finger
1608571732.541,-0.030103363997856646,21.8
1608571732.574,-0.04300313216018584,21.8
1608571732.604,-0.0403441613849333,21.8
1608571732.640,-0.04256193140715767,21.8
1608571732.672,-0.03143915270366832,21.8
1608571732.707,-0.0375548557596182,21.8
1608571732.740,-0.041548458215282684,21.8
1608571732.772,-0.07964164502126689,21.8
1608571732.811,-0.1296548715039957,21.8
1608571732.843,-0.23478927990311615,21.8
1608571732.875,-0.3538433474248684,21.8
1608571732.907,-0.47755381532939156,21.8
1608571732.947,-0.5284487737843743,21.8
1608571732.980,-0.5399115490112674,21.8
1608571733.008,-0.5282345417467617,21.8
1608571733.046,-0.5396802391381964,21.8
1608571733.079,-0.5370473434911552,21.8
1608571733.108,-0.5444982604907184,21.8
1608571733.148,-0.5432659084682929,21.8
1608571733.174,-0.5444270309133431,21.8
1608571733.206,-0.5383218568889897,21.8
1608571733.241,-0.5457165261732813,21.8
1608571733.276,-0.5470005811377839,21.8
1608571733.309,-0.5364896080952004,21.8
1608571733.343,-0.538057927130771,21.8
1608571733.379,-0.5397358775312665,21.8
1608571733.411,-0.5339727916319371,21.8
1608571733.446,-0.5445834237833955,21.8
1608571733.477,-0.5466479564746867,21.8
1608571733.511,-0.5658847556606758,21.8
1608571733.542,-0.5558060823275078,21.8
1608571733.577,-0.5610167026452584,21.8
1608571733.605,-0.5625143634909503,21.8
1608571733.652,-0.5724227931743988,21.8
1608571733.681,-0.5753145480447969,21.8
1608571733.709,-0.5745726195788539,21.8
1608571733.743,-0.5902205343339384,21.8
1608571733.782,-0.5775412777185688,21.8
1608571733.816,-0.58643881633998,21.8
1608571733.850,-0.5948083521603774,21.8
1608571733.877,-0.6031213420538876,21.8
1608571733.913,-0.6008472379748047,21.8
1608571733.941,-0.6466494686182812,21.8
1608571733.979,-0.6618950824603737,21.8
1608571734.009,-0.676812033249294,21.8
1608571734.050,-0.6946462083295271,21.8
1608571734.080,-0.7524034340355192,21.8
1608571734.119,-0.8265925663173791,21.8
1608571734.149,-0.9143479384896993,21.8
1608571734.182,-1.0189616719718821,21.8
1608571734.215,-1.1050833427617484,21.8
1608571734.250,-1.1499918372751743,21.8
1608571734.285,-1.1539866535910173,21.8
1608571734.313,-1.1712281636202602,21.8
1608571734.352,-1.1722427894647902,21.8
1608571734.384,-1.1692435353996276,21.8
1608571734.420,-1.1696306375122982,21.8
1608571734.452,-1.1667357741876374,21.8
1608571734.504,-1.1573841211265734,21.8
1608571734.521,-1.1703539599928483,21.8
1608571734.554,-1.1611094407942244,21.8
1608571734.587,-1.1784694779474236,21.8
1608571734.619,-1.1759633936944094,21.8
1608571734.655,-1.169014875615738,21.8
1608571734.685,-1.159354435439056,21.8
1608571734.717,-1.1779832782714117,21.8
1608571734.752,-1.1706242172242132,21.8
1608571734.787,-1.1466240724222438,21.8
1608571734.821,-1.1660256975395784,21.8
1608571734.847,-1.1715611139387094,21.8
1608571734.880,-1.1555461124892439,21.8
1608571734.918,-1.154742959987784,21.8
1608571734.949,-1.1545066851568344,21.8
1608571734.985,-1.1585057861415349,21.8
1608571735.018,-1.149591587349033,21.8
1608571735.046,-1.1757933321987126,21.8
1608571735.091,-1.1409963700794685,21.8
1608571735.118,-1.1314273970924924,21.8
1608571735.147,-1.1599425239149361,21.8
1608571735.187,-1.1377016249008471,21.8
1608571735.213,-1.166556737919515,21.8
1608571735.258,-1.1519901601781461,21.8
1608571735.287,-1.1796218469383795,21.8
1608571735.315,-1.171530548909781,21.8
1608571735.355,-1.163108078267864,21.8
1608571735.391,-1.170299271487487,21.8
1608571735.422,-1.1708683253551453,21.8
1608571735.455,-1.1686639463967985,21.8
1608571735.484,-1.1710306767866923,21.8
1608571735.539,-1.1752185979735468,21.8
1608571735.558,-1.1722064417970648,21.8
1608571735.592,-1.1674823723065169,21.8
1608571735.628,-1.161203634154338,21.8
1608571735.656,-1.1587759739221997,21.8
1608571735.693,-1.1437480776513647,21.8
1608571735.723,-1.1612036020470644,21.8
1608571735.757,-1.1656249989923977,21.8
1608571735.790,-1.1752888967015838,21.8
1608571735.825,-1.150892292876977,21.8
1608571735.859,-1.165413122452243,21.8
1608571735.893,-1.1519758129371682,21.8
1608571735.923,-1.1510480476590574,21.8
1608571735.964,-1.1725627543429489,21.8
1608571735.991,-1.1697963492529897,21.8
1608571736.030,-1.1585836752034993,21.8
1608571736.061,-1.1588035864647452,21.8
1608571736.094,-1.1599983257069408,21.8
1608571736.127,-1.1672466134595145,21.8
