time,orientation of object,interval of finger
1608571583.804,0.001401486372540177,20.6
1608571583.830,-0.022380990072956564,20.6
1608571583.846,-0.020595036589179407,20.6
1608571583.889,-0.0199265754168877,20.6
1608571583.925,-0.01203907884877713,20.6
1608571583.959,-0.02517020263447129,20.6
1608571583.989,-0.019325905566315815,20.6
1608571584.024,-0.02281050915773536,20.6
1608571584.060,-0.013111000248068617,20.6
1608571584.091,-0.021367136425903672,20.6
1608571584.119,-0.021115401492470372,20.6
1608571584.145,-0.04042213981812744,20.6
1608571584.182,-0.1152138727429116,20.6
1608571584.226,-0.2345459385138105,20.6
1608571584.255,-0.3739332933563233,20.6
1608571584.284,-0.4876685055289386,20.6
1608571584.325,-0.5398899254538062,20.6
1608571584.362,-0.5327473191848994,20.6
1608571584.391,-0.5399631518694684,20.6
1608571584.425,-0.5399295059889472,20.6
1608571584.451,-0.5383541042036059,20.6
1608571584.493,-0.5378985920583397,20.6
1608571584.519,-0.5406569138779029,20.6
1608571584.550,-0.5415433234094358,20.6
1608571584.592,-0.5393222229743712,20.6
1608571584.627,-0.5374825098917869,20.6
1608571584.660,-0.5377453467844904,20.6
1608571584.694,-0.5326346162773284,20.6
1608571584.730,-0.5378036453717914,20.6
1608571584.756,-0.5397448530758594,20.6
1608571584.790,-0.5392643624145929,20.6
1608571584.820,-0.5346378521259058,20.6
1608571584.858,-0.5362234373466049,20.6
1608571584.889,-0.5410363721600244,20.6
1608571584.932,-0.5488936470660429,20.6
1608571584.959,-0.5408084528319491,20.6
1608571584.988,-0.5423992832223511,20.6
1608571585.031,-0.5443785365183855,20.6
1608571585.065,-0.5467030879384228,20.6
1608571585.099,-0.5437067737937963,20.6
1608571585.126,-0.5421724849426871,20.6
1608571585.163,-0.5539931650904324,20.6
1608571585.193,-0.5413950584894237,20.6
1608571585.225,-0.5524602968385101,20.6
1608571585.260,-0.5483392789983849,20.6
1608571585.298,-0.5510530471467823,20.6
1608571585.327,-0.5512432416979377,20.6
1608571585.363,-0.5512705037901033,20.6
1608571585.399,-0.5497233928460394,20.6
1608571585.435,-0.5529534149606851,20.6
1608571585.474,-0.5551281197383343,20.6
1608571585.500,-0.5616007797645723,20.6
1608571585.528,-0.5565851143649968,20.6
1608571585.564,-0.5563338535374206,20.6
