time,orientation of object,interval of finger
1608571123.457,-0.06880297652163825,18.9
1608571123.485,-0.08093666926634696,18.9
1608571123.527,-0.06127756894873438,18.9
1608571123.555,-0.07432678906184892,18.9
1608571123.592,-0.0714569757717925,18.9
1608571123.627,-0.06601086849804737,18.9
1608571123.659,-0.08080355585443007,18.9
1608571123.694,-0.0802526417096306,18.9
1608571123.723,-0.08628360416874489,18.9
1608571123.762,-0.08239559974229033,18.9
1608571123.785,-0.09566550135194551,18.9
1608571123.826,-0.07077309173023205,18.9
1608571123.863,-0.0687869467603511,18.9
1608571123.891,-0.0985034136215342,18.9
1608571123.921,-0.07009878890155993,18.9
1608571123.960,-0.09185044808837649,18.9
1608571123.996,-0.06976396880143736,18.9
1608571124.032,-0.08947001271413206,18.9
1608571124.064,-0.07226280154483229,18.9
1608571124.095,-0.07202226490572211,18.9
1608571124.124,-0.07933497952468081,18.9
1608571124.156,-0.0907901950751601,18.9
1608571124.190,-0.05993379589784907,18.9
1608571124.245,-0.07697094056168786,18.9
1608571124.260,-0.08309827916654576,18.9
1608571124.298,-0.0770641465195102,18.9
1608571124.330,-0.05492202557230158,18.9
1608571124.363,-0.05637904700278275,18.9
1608571124.399,-0.0737941111013099,18.9
1608571124.426,-0.07205286346479335,18.9
1608571124.462,-0.080128651639435,18.9
1608571124.497,-0.06360175605156283,18.9
1608571124.535,-0.0762127818471831,18.9
1608571124.583,-0.06553765047894944,18.9
1608571124.600,-0.07498120185916338,18.9
1608571124.629,-0.07164355157257801,18.9
1608571124.662,-0.08880394920100922,18.9
1608571124.695,-0.07087933187453845,18.9
1608571124.730,-0.07090116090788755,18.9
1608571124.759,-0.08908044970839189,18.9
1608571124.784,-0.0765839539402689,18.9
1608571124.827,-0.07117538700894507,18.9
1608571124.855,-0.07502564098285709,18.9
1608571124.892,-0.062086887542361975,18.9
1608571124.935,-0.07446336145119845,18.9
1608571124.962,-0.07429940750722155,18.9
1608571124.988,-0.07455296296845315,18.9
1608571125.030,-0.07191616676139502,18.9
1608571125.060,-0.0808977367015983,18.9
1608571125.102,-0.0839882481718782,18.9
1608571125.129,-0.07356741461924694,18.9
1608571125.163,-0.09479796852959439,18.9
1608571125.204,-0.06509925574991732,18.9
1608571125.230,-0.07182971313765617,18.9
1608571125.269,-0.07948892261531089,18.9
1608571125.303,-0.10075741826875226,18.9
1608571125.327,-0.0817136440184388,18.9
1608571125.370,-0.07650060123854181,18.9
1608571125.399,-0.08633817637556929,18.9
1608571125.438,-0.09136471264159769,18.9
1608571125.467,-0.08532286005869072,18.9
1608571125.502,-0.07711650825952661,18.9
1608571125.537,-0.060594304111676815,18.9
1608571125.571,-0.07775363416215618,18.9
1608571125.607,-0.07687644099750988,18.9
1608571125.638,-0.0739774907942158,18.9
1608571125.673,-0.09556672742005784,18.9
1608571125.707,-0.0625496265640514,18.9
1608571125.753,-0.0886400397694598,18.9
1608571125.767,-0.08176601939330304,18.9
1608571125.817,-0.06567367093564609,18.9
1608571125.839,-0.0689075873005386,18.9
1608571125.868,-0.09492851532725646,18.9
1608571125.905,-0.08532610272241146,18.9
1608571125.942,-0.07105961611860956,18.9
1608571125.983,-0.08255674344161179,18.9
1608571126.021,-0.08760446420071444,18.9
1608571126.034,-0.08054055153348356,18.9
1608571126.073,-0.07946699436120565,18.9
1608571126.113,-0.05866294580156824,18.9
1608571126.135,-0.08084513261162593,18.9
1608571126.173,-0.07774802383002524,18.9
1608571126.208,-0.08610836959489834,18.9
1608571126.258,-0.07328635295675477,18.9
1608571126.275,-0.08235861580874959,18.9
1608571126.306,-0.0778216173651267,18.9
1608571126.338,-0.07849995433626902,18.9
1608571126.371,-0.08517559553065178,18.9
1608571126.405,-0.0876903679168472,18.9
1608571126.440,-0.0786323313305138,18.9
1608571126.471,-0.08243362343957468,18.9
1608571126.507,-0.10077763515129311,18.9
1608571126.540,-0.08114410955060475,18.9
1608571126.572,-0.07632299364729134,18.9
1608571126.608,-0.08924448432577749,18.9
1608571126.640,-0.07495510982357916,18.9
1608571126.676,-0.07999774188231482,18.9
1608571126.706,-0.06960908860508894,18.9
1608571126.739,-0.09096248261049777,18.9
1608571126.775,-0.10677193076483073,18.9
1608571126.807,-0.07212048140798968,18.9
1608571126.845,-0.0935502346013912,18.9
1608571126.871,-0.08223795369088197,18.9
1608571126.907,-0.08839479874070029,18.9
1608571126.947,-0.08341501024011976,18.9
1608571126.974,-0.08670153972873662,18.9
1608571127.007,-0.08021961267890701,18.9
1608571127.045,-0.10237609742226304,18.9
1608571127.080,-0.0825393510056192,18.9
1608571127.107,-0.0948947781097912,18.9
1608571127.141,-0.08683348117229542,18.9
1608571127.179,-0.09268216320333765,18.9
1608571127.216,-0.08085775860736678,18.9
1608571127.258,-0.0903649042153247,18.9
1608571127.275,-0.08523931908809505,18.9
1608571127.315,-0.08367085226016502,18.9
1608571127.346,-0.09670808932884638,18.9
1608571127.376,-0.09383669339106661,18.9
1608571127.416,-0.08056525039225432,18.9
1608571127.448,-0.07297890118636012,18.9
1608571127.483,-0.10555016043306081,18.9
1608571127.509,-0.09670511575324639,18.9
1608571127.539,-0.08917984432672955,18.9
1608571127.593,-0.08056945749186961,18.9
1608571127.615,-0.08926465260207192,18.9
1608571127.663,-0.10075809627368422,18.9
1608571127.682,-0.09708101817277684,18.9
1608571127.715,-0.08508965707841637,18.9
1608571127.751,-0.08420515267853908,18.9
1608571127.780,-0.09002603038699349,18.9
1608571127.811,-0.08511380507026375,18.9
1608571127.848,-0.09240946347120453,18.9
1608571127.880,-0.08484917194910854,18.9
1608571127.912,-0.08242622115679216,18.9
1608571127.947,-0.08554670666047533,18.9
1608571127.980,-0.10591753429063669,18.9
1608571128.014,-0.09419905394615571,18.9
1608571128.050,-0.09800166138173336,18.9
1608571128.079,-0.08566931553248221,18.9
1608571128.115,-0.08441875264794696,18.9
1608571128.154,-0.10597716633329937,18.9
1608571128.201,-0.0841271366057938,18.9
1608571128.218,-0.09969058110696392,18.9
1608571128.247,-0.08555719432962192,18.9
1608571128.280,-0.11032772756166079,18.9
1608571128.315,-0.1064610636023748,18.9
1608571128.354,-0.09381414140997231,18.9
1608571128.396,-0.09494243448621717,18.9
1608571128.411,-0.08971773907688724,18.9
1608571128.451,-0.09680723224023081,18.9
1608571128.482,-0.09824243895914793,18.9
1608571128.513,-0.09843056789358369,18.9
1608571128.553,-0.08834090435512987,18.9
1608571128.581,-0.10921246293620765,18.9
1608571128.619,-0.10141638157543927,18.9
1608571128.654,-0.11325818955149902,18.9
1608571128.685,-0.10644982263029949,18.9
1608571128.722,-0.1125047069819463,18.9
1608571128.764,-0.09670056491461512,18.9
1608571128.784,-0.0946177236508131,18.9
1608571128.821,-0.10130432431465818,18.9
1608571128.857,-0.08947699473987315,18.9
1608571128.883,-0.08149377454201995,18.9
1608571128.918,-0.08380579668310284,18.9
1608571128.951,-0.10708556375844826,18.9
1608571128.985,-0.10912500187997279,18.9
1608571129.019,-0.09545199743305749,18.9
1608571129.051,-0.10719057946363224,18.9
1608571129.089,-0.10692525936290233,18.9
1608571129.123,-0.10774154351284711,18.9
1608571129.159,-0.11851724643379143,18.9
1608571129.186,-0.11944820705657383,18.9
1608571129.216,-0.1304016805558074,18.9
1608571129.256,-0.09334649874947908,18.9
1608571129.287,-0.1079223328620297,18.9
1608571129.320,-0.08661825736101185,18.9
1608571129.355,-0.0926231637090394,18.9
1608571129.389,-0.10999358540741046,18.9
1608571129.427,-0.10734402133981269,18.9
1608571129.458,-0.10566395287067835,18.9
1608571129.490,-0.10921112883455228,18.9
1608571129.526,-0.10007200608106702,18.9
1608571129.558,-0.0919004229405766,18.9
1608571129.596,-0.10900142841162937,18.9
1608571129.616,-0.1015929612095398,18.9
1608571129.655,-0.09555749167161323,18.9
1608571129.696,-0.10877777564901853,18.9
1608571129.728,-0.10604718263196886,18.9
1608571129.748,-0.09960778348337887,18.9
1608571129.796,-0.10677774464167707,18.9
1608571129.826,-0.11862578543906618,18.9
1608571129.858,-0.11146934142058734,18.9
1608571129.888,-0.11480699284709144,18.9
1608571129.926,-0.1058871070073477,18.9
1608571129.954,-0.10338921944859827,18.9
1608571129.993,-0.09416726254252793,18.9
1608571130.026,-0.10778196332020604,18.9
1608571130.054,-0.10175930984233639,18.9
1608571130.087,-0.10894053558851331,18.9
1608571130.130,-0.10125712306915666,18.9
1608571130.164,-0.11345803611566241,18.9
1608571130.193,-0.1088671614251366,18.9
1608571130.236,-0.11623557378710139,18.9
1608571130.257,-0.12632689020487253,18.9
1608571130.290,-0.12948418735515282,18.9
1608571130.329,-0.13110427732773508,18.9
1608571130.362,-0.11622831605444496,18.9
1608571130.397,-0.1087229233363078,18.9
1608571130.421,-0.11113003609017691,18.9
1608571130.462,-0.11771785223562342,18.9
1608571130.496,-0.10629379971837195,18.9
1608571130.523,-0.09614775867792989,18.9
1608571130.562,-0.1102677734223355,18.9
1608571130.593,-0.11092958677970147,18.9
1608571130.622,-0.10750288110152895,18.9
1608571130.664,-0.11448391343907711,18.9
1608571130.694,-0.10560634919260624,18.9
1608571130.722,-0.10887762645207168,18.9
1608571130.762,-0.11792072030591097,18.9
1608571130.792,-0.126428079944565,18.9
1608571130.842,-0.10994725318236664,18.9
1608571130.866,-0.1150520224952856,18.9
1608571130.897,-0.10855349696916337,18.9
1608571130.937,-0.09018193918889707,18.9
1608571130.958,-0.10943357409445177,18.9
1608571130.991,-0.11269342522470571,18.9
1608571131.036,-0.10288292215341767,18.9
1608571131.068,-0.11458257488450095,18.9
1608571131.104,-0.13992357891953147,18.9
1608571131.141,-0.1183083869899231,18.9
1608571131.154,-0.11550634232836578,18.9
1608571131.212,-0.12076758093011415,18.9
1608571131.229,-0.10638555405006822,18.9
1608571131.261,-0.12345663722795273,18.9
