time,orientation of object,interval of finger
1608571619.164,-0.0013091033922538633,21.0
1608571619.179,-0.014820799870849628,21.0
1608571619.220,-0.02347815016230361,21.0
1608571619.253,-0.026576269940740898,21.0
1608571619.280,-0.018391597778702005,21.0
1608571619.309,-0.030116274173174657,21.0
1608571619.348,-0.025849168801964497,21.0
1608571619.377,-0.035040589512015594,21.0
1608571619.430,-0.04454637847750085,21.0
1608571619.452,-0.05227641697324889,21.0
1608571619.487,-0.055133418454833195,21.0
1608571619.516,-0.05405340686547083,21.0
1608571619.547,-0.06866157051805531,21.0
1608571619.588,-0.06905021787698803,21.0
1608571619.619,-0.06196228935652911,21.0
1608571619.653,-0.08284200377521779,21.0
1608571619.686,-0.08513565163605485,21.0
1608571619.718,-0.07591353212458433,21.0
1608571619.749,-0.07385238983122974,21.0
1608571619.786,-0.07107899012753799,21.0
1608571619.820,-0.08054222027119048,21.0
1608571619.851,-0.08981554950443874,21.0
1608571619.888,-0.1039341716985206,21.0
1608571619.921,-0.12145346523684764,21.0
1608571619.952,-0.13105081005651792,21.0
1608571619.982,-0.1352328679030846,21.0
1608571620.016,-0.15016498729767824,21.0
1608571620.050,-0.1853717847472701,21.0
1608571620.085,-0.20819122160875275,21.0
1608571620.133,-0.2664640212121815,21.0
1608571620.158,-0.3321051440939224,21.0
1608571620.188,-0.3942088664023598,21.0
1608571620.224,-0.46274267510196837,21.0
1608571620.257,-0.5115047362885012,21.0
1608571620.292,-0.533198911290331,21.0
1608571620.324,-0.5245105700266796,21.0
1608571620.356,-0.5339792923032974,21.0
1608571620.391,-0.5361369866506835,21.0
1608571620.426,-0.5388040441987927,21.0
1608571620.472,-0.5418853713633179,21.0
1608571620.488,-0.5420559629980445,21.0
1608571620.518,-0.5447332262286304,21.0
1608571620.557,-0.5438151415316419,21.0
1608571620.595,-0.5328916881649259,21.0
1608571620.627,-0.543266938896813,21.0
1608571620.654,-0.5429471593618485,21.0
1608571620.695,-0.5451985470137032,21.0
1608571620.727,-0.556923737517892,21.0
1608571620.757,-0.5536682230580574,21.0
1608571620.787,-0.5581723164841609,21.0
1608571620.825,-0.5516255191698936,21.0
1608571620.858,-0.5589905507455527,21.0
1608571620.893,-0.5674927002226425,21.0
1608571620.921,-0.5705880457414253,21.0
1608571620.958,-0.5849001106826877,21.0
1608571620.994,-0.5804064976576333,21.0
1608571621.023,-0.5912970347626879,21.0
1608571621.049,-0.6236004014465435,21.0
1608571621.096,-0.6188572976615156,21.0
1608571621.128,-0.637952184548601,21.0
1608571621.165,-0.6627241192010427,21.0
1608571621.187,-0.6892991300934715,21.0
1608571621.230,-0.7405355271154165,21.0
1608571621.262,-0.7876251336136366,21.0
1608571621.303,-0.8348604113574474,21.0
1608571621.322,-0.8782062816936967,21.0
1608571621.365,-0.9186751917441709,21.0
1608571621.398,-0.9096990261856327,21.0
1608571621.430,-0.9330422356986041,21.0
1608571621.459,-0.918722559006494,21.0
1608571621.496,-0.9204468123490894,21.0
1608571621.527,-0.9253840396192939,21.0
1608571621.559,-0.9308811573164948,21.0
1608571621.596,-0.9336286044408468,21.0
1608571621.631,-0.9247576747299027,21.0
1608571621.662,-0.9263433499514209,21.0
1608571621.699,-0.9315837511102779,21.0
1608571621.727,-0.9248625341332053,21.0
1608571621.763,-0.9322236408543705,21.0
1608571621.797,-0.9265373619430642,21.0
1608571621.830,-0.9234764140320026,21.0
1608571621.864,-0.9293163210483618,21.0
1608571621.894,-0.9276955786296233,21.0
1608571621.927,-0.9224778980818266,21.0
1608571621.967,-0.9211935015267255,21.0
1608571621.994,-0.9329629192948234,21.0
1608571622.027,-0.9315999305041279,21.0
1608571622.065,-0.9370443308720333,21.0
1608571622.097,-0.9267992988388003,21.0
1608571622.141,-0.9215629961829589,21.0
1608571622.168,-0.9303765198807044,21.0
1608571622.199,-0.9273664725004245,21.0
1608571622.235,-0.9329789150813009,21.0
1608571622.267,-0.9340174906809269,21.0
1608571622.297,-0.9218536534889361,21.0
1608571622.334,-0.9347290524748234,21.0
1608571622.368,-0.9342308235294872,21.0
1608571622.400,-0.9353381823670919,21.0
1608571622.434,-0.9366972437122376,21.0
1608571622.471,-0.9336099804690674,21.0
1608571622.500,-0.9431450843041994,21.0
1608571622.533,-0.951893809972526,21.0
1608571622.564,-0.9535860119418159,21.0
1608571622.599,-0.9480602731040683,21.0
1608571622.633,-0.9591596438292304,21.0
1608571622.666,-0.9692072890140162,21.0
1608571622.698,-0.9737675131220224,21.0
1608571622.727,-0.9703859557845983,21.0
1608571622.773,-0.9755242163548002,21.0
1608571622.798,-0.9944836225633783,21.0
1608571622.841,-0.9987089076726174,21.0
1608571622.867,-1.0068864634502388,21.0
1608571622.899,-1.0074631068126225,21.0
1608571622.934,-1.0104026487972897,21.0
1608571622.961,-1.0111661662454874,21.0
1608571623.008,-1.0217491064350503,21.0
1608571623.037,-1.0104853923250814,21.0
1608571623.069,-1.013304973389321,21.0
1608571623.104,-1.011053250180022,21.0
1608571623.136,-1.0151043603216847,21.0
1608571623.171,-1.019821236498888,21.0
1608571623.208,-1.0362457924149298,21.0
1608571623.235,-1.032754914887721,21.0
1608571623.273,-1.0278139478009125,21.0
1608571623.311,-1.032448465794303,21.0
1608571623.339,-1.0516675516913638,21.0
1608571623.377,-1.048145980685271,21.0
1608571623.408,-1.052518960477086,21.0
1608571623.437,-1.05593246215284,21.0
1608571623.472,-1.0454408090051222,21.0
1608571623.509,-1.058477446002872,21.0
1608571623.540,-1.071703283109474,21.0
1608571623.571,-1.0508385196409138,21.0
1608571623.609,-1.0631716867939978,21.0
1608571623.641,-1.0672850881712403,21.0
1608571623.676,-1.0561783717222697,21.0
1608571623.706,-1.0731621646111735,21.0
1608571623.739,-1.0461768719627504,21.0
1608571623.772,-1.0770063159526457,21.0
1608571623.808,-1.0739035930804637,21.0
1608571623.839,-1.074201354939269,21.0
1608571623.873,-1.0684059595651243,21.0
1608571623.910,-1.0794898969032511,21.0
1608571623.943,-1.0714262192099162,21.0
1608571623.973,-1.0711793035494865,21.0
1608571624.004,-1.0647969760194624,21.0
1608571624.040,-1.0781475405036332,21.0
1608571624.077,-1.0845287487083768,21.0
1608571624.108,-1.0755259183537218,21.0
1608571624.140,-1.0824685299873504,21.0
1608571624.176,-1.0806921799328781,21.0
1608571624.207,-1.0702327036769723,21.0
1608571624.239,-1.0747298089481079,21.0
1608571624.275,-1.0859314138921516,21.0
1608571624.309,-1.079964994778286,21.0
1608571624.344,-1.0639008877224336,21.0
1608571624.374,-1.0748583344287512,21.0
