time,orientation of object,interval of finger
1608571015.838,-0.015717644745158067,18.8
1608571015.863,-0.006469206668849164,18.8
1608571015.897,-0.007084358680019182,18.8
1608571015.935,-0.01730462408487937,18.8
1608571015.969,-0.015022259461568585,18.8
1608571015.999,-0.008212675866024192,18.8
1608571016.028,-0.0071976117412397705,18.8
1608571016.064,-0.009824937986082721,18.8
1608571016.094,-0.014601400236511268,18.8
1608571016.138,0.0033934761560201936,18.8
1608571016.168,-0.016352082063552997,18.8
1608571016.198,0.007970030350478113,18.8
1608571016.234,0.00106177240152509,18.8
1608571016.263,-0.011588992974585419,18.8
1608571016.304,-0.011288278053694915,18.8
1608571016.335,-0.01598467811658218,18.8
1608571016.365,-0.012657770734397708,18.8
1608571016.395,-0.0037129223063171995,18.8
1608571016.437,-0.02377769516108502,18.8
1608571016.466,-0.015717741269654712,18.8
1608571016.500,-0.010881079278646804,18.8
1608571016.532,-0.017479158316514518,18.8
1608571016.568,-0.0003364428665735022,18.8
1608571016.598,0.00443043641583672,18.8
1608571016.632,-0.011942450201061487,18.8
1608571016.671,-0.015144169851840424,18.8
1608571016.700,0.003594575843747351,18.8
1608571016.731,-0.008910028265485514,18.8
1608571016.780,0.010126887211998581,18.8
1608571016.806,-0.013899275556079333,18.8
1608571016.838,-0.004763623512042774,18.8
1608571016.872,-0.01578928762059858,18.8
1608571016.903,-0.03359084976939153,18.8
1608571016.937,-0.010289010317018382,18.8
1608571016.976,-0.002585064004843669,18.8
1608571017.009,-0.01139581041482916,18.8
1608571017.043,-0.02013879417477356,18.8
1608571017.070,-0.01297176916190104,18.8
1608571017.104,-0.010933682437515926,18.8
1608571017.139,-0.027718797941577247,18.8
1608571017.175,-0.010882107081898457,18.8
1608571017.209,-0.003927952610545728,18.8
1608571017.243,-0.011227605787520996,18.8
1608571017.281,-0.005003820325592506,18.8
1608571017.307,-0.017550878424260726,18.8
1608571017.332,-0.014265174730862409,18.8
1608571017.373,-0.013215721851197171,18.8
1608571017.405,-0.00826825302521671,18.8
1608571017.441,-0.02161106476781838,18.8
1608571017.474,-0.005732804428267698,18.8
1608571017.507,-0.015350535665424667,18.8
1608571017.552,0.0008206192922641543,18.8
1608571017.576,-0.00559404820008416,18.8
1608571017.608,-0.01742037220564837,18.8
1608571017.639,-0.002721343252742026,18.8
1608571017.673,-0.013680513890582047,18.8
1608571017.712,-0.006274805387968246,18.8
1608571017.741,-0.0068605065071731496,18.8
1608571017.777,-0.013681446191564474,18.8
1608571017.810,-0.015809537508480534,18.8
1608571017.844,-0.002539530747938703,18.8
1608571017.875,-0.011743650457659034,18.8
1608571017.907,-0.014232412234033119,18.8
1608571017.946,-0.02818289353571877,18.8
1608571017.999,-0.020122434144429865,18.8
1608571018.026,-0.0035359521757724645,18.8
1608571018.045,-0.015022320711497268,18.8
1608571018.079,-0.004223395715535756,18.8
1608571018.113,-0.011101983595144358,18.8
1608571018.142,-0.016415965119179345,18.8
1608571018.177,-0.017881816234278723,18.8
1608571018.205,-0.012232731764922957,18.8
