time,orientation of object,interval of finger
1608571689.215,-0.006499583733734276,21.4
1608571689.232,0.004953846493991781,21.4
1608571689.261,0.017095644279944304,21.4
1608571689.304,0.00436583055940035,21.4
1608571689.333,0.011728917867715478,21.4
1608571689.369,-0.000313729690248988,21.4
1608571689.406,-0.011798684958194873,21.4
1608571689.437,-0.01409555220641492,21.4
1608571689.472,-0.02870202081729188,21.4
1608571689.507,-0.046785903844612245,21.4
1608571689.539,-0.08032887429914487,21.4
1608571689.570,-0.09768042420915853,21.4
1608571689.603,-0.08210626736155557,21.4
1608571689.634,-0.10012865729173585,21.4
1608571689.671,-0.10417940409028824,21.4
1608571689.704,-0.09907410575165779,21.4
1608571689.757,-0.11341839537768095,21.4
1608571689.772,-0.1350971124724968,21.4
1608571689.804,-0.14371926065124246,21.4
1608571689.842,-0.18102128249449614,21.4
1608571689.874,-0.21540911791857467,21.4
1608571689.902,-0.26372104461687296,21.4
1608571689.940,-0.30542722381591697,21.4
1608571689.972,-0.35042658376348784,21.4
1608571690.009,-0.41205673618112726,21.4
1608571690.038,-0.47676834357106823,21.4
1608571690.069,-0.5541862261168312,21.4
1608571690.095,-0.5614486558064188,21.4
1608571690.140,-0.5607149653228486,21.4
1608571690.174,-0.5640926741460719,21.4
1608571690.207,-0.5641609086961721,21.4
1608571690.238,-0.5642225354456627,21.4
1608571690.276,-0.5688475013999507,21.4
1608571690.305,-0.5717812231749493,21.4
1608571690.338,-0.5721051382966107,21.4
1608571690.373,-0.5770752275058333,21.4
1608571690.411,-0.564659578822176,21.4
1608571690.445,-0.5781195729429318,21.4
1608571690.477,-0.5754723738637268,21.4
1608571690.506,-0.5683476924437401,21.4
1608571690.538,-0.572845243350001,21.4
1608571690.574,-0.5773471201808814,21.4
1608571690.604,-0.5892524924815156,21.4
1608571690.642,-0.5826104732057682,21.4
1608571690.670,-0.5913965001516552,21.4
1608571690.713,-0.5926467308472062,21.4
1608571690.743,-0.5902049343848901,21.4
1608571690.778,-0.5959198015932362,21.4
1608571690.811,-0.6005135331128748,21.4
1608571690.841,-0.613096549191835,21.4
1608571690.868,-0.6197311899589757,21.4
1608571690.910,-0.6332541983092425,21.4
1608571690.943,-0.665127830410045,21.4
1608571690.980,-0.6965085812831242,21.4
1608571691.011,-0.7609931340376933,21.4
1608571691.042,-0.8126316189683594,21.4
1608571691.079,-0.87193838250067,21.4
1608571691.111,-0.9225271486683253,21.4
1608571691.142,-0.931037712689879,21.4
1608571691.175,-0.9453194707591369,21.4
1608571691.212,-0.9559369511664186,21.4
1608571691.246,-0.9461042961163837,21.4
1608571691.276,-0.9445540370911759,21.4
1608571691.309,-0.9439363538844323,21.4
1608571691.345,-0.9531750010641793,21.4
1608571691.382,-0.954601210396778,21.4
1608571691.412,-0.9645900407991925,21.4
1608571691.458,-0.9571269292442722,21.4
1608571691.487,-0.954366732898859,21.4
1608571691.514,-0.9503578375117917,21.4
1608571691.548,-0.9675422574544299,21.4
1608571691.580,-0.9584325950773769,21.4
1608571691.618,-0.9725984593649057,21.4
1608571691.651,-0.9723906937704274,21.4
1608571691.686,-0.9715565891983928,21.4
1608571691.716,-0.9791646649339255,21.4
1608571691.749,-0.9793689063404716,21.4
1608571691.785,-0.9789634676215974,21.4
1608571691.816,-0.9818126672129672,21.4
1608571691.849,-0.9850517210889144,21.4
1608571691.885,-0.9861531268397264,21.4
1608571691.918,-0.9931053705625862,21.4
1608571691.953,-0.9764673472850114,21.4
1608571691.982,-0.9844165051939394,21.4
1608571692.020,-0.9838073822695592,21.4
1608571692.050,-0.984251311470648,21.4
1608571692.083,-0.9889304634240484,21.4
1608571692.116,-0.9764837782324197,21.4
1608571692.150,-1.0042968830919032,21.4
1608571692.184,-1.002561711358708,21.4
1608571692.218,-1.0029471612482388,21.4
1608571692.250,-1.0063443422984,21.4
1608571692.286,-1.0136359348520954,21.4
1608571692.321,-1.016139914536625,21.4
1608571692.352,-1.0259246909567084,21.4
1608571692.385,-1.024106147024317,21.4
1608571692.433,-1.0468288631516072,21.4
1608571692.473,-1.0255980179631699,21.4
1608571692.505,-1.0495572399256234,21.4
1608571692.522,-1.0502189429799649,21.4
1608571692.556,-1.0485753301404375,21.4
1608571692.586,-1.0405750232594986,21.4
1608571692.620,-1.0657953014561903,21.4
1608571692.654,-1.0355003472636541,21.4
1608571692.690,-1.0853914765855819,21.4
1608571692.721,-1.0847726249200602,21.4
1608571692.755,-1.087719345618382,21.4
1608571692.784,-1.070682390268061,21.4
1608571692.823,-1.0961763367417459,21.4
1608571692.855,-1.0849645810771515,21.4
1608571692.890,-1.0934591375114917,21.4
1608571692.922,-1.0687743219799626,21.4
1608571692.957,-1.096709793280034,21.4
1608571692.987,-1.0763497549519978,21.4
1608571693.020,-1.0929973844892413,21.4
1608571693.054,-1.0790611654924809,21.4
1608571693.085,-1.0727199206340803,21.4
1608571693.121,-1.094383483108352,21.4
1608571693.154,-1.0758203283718428,21.4
1608571693.185,-1.0941254187440645,21.4
1608571693.221,-1.0990832082912663,21.4
1608571693.257,-1.0934152706857674,21.4
1608571693.292,-1.088028586317886,21.4
1608571693.323,-1.0933964320329146,21.4
1608571693.359,-1.0956585679413418,21.4
1608571693.392,-1.098951039880674,21.4
1608571693.420,-1.076940515510374,21.4
1608571693.459,-1.1026058147448443,21.4
1608571693.489,-1.1023046947431216,21.4
1608571693.523,-1.1051204298846167,21.4
1608571693.558,-1.09116047440199,21.4
1608571693.584,-1.0707161356422707,21.4
1608571693.628,-1.111243656655175,21.4
1608571693.660,-1.1012060162729278,21.4
1608571693.692,-1.1039986603305,21.4
1608571693.729,-1.103914699185468,21.4
1608571693.758,-1.1071211688317868,21.4
1608571693.793,-1.0937811502593096,21.4
1608571693.825,-1.0706692339345931,21.4
1608571693.864,-1.1056239781565553,21.4
1608571693.890,-1.088434182415196,21.4
1608571693.921,-1.107441018698934,21.4
1608571693.953,-1.0872318669804535,21.4
1608571693.996,-1.0989141640308429,21.4
1608571694.029,-1.084138548411254,21.4
1608571694.063,-1.1012942568646142,21.4
1608571694.095,-1.0901671365908425,21.4
1608571694.124,-1.065397571202315,21.4
1608571694.161,-1.1019844280502535,21.4
1608571694.191,-1.125269551991321,21.4
1608571694.225,-1.1269008299117727,21.4
1608571694.260,-1.1182078118927599,21.4
1608571694.290,-1.1310758011261184,21.4
1608571694.329,-1.12250320629068,21.4
1608571694.362,-1.1297955687093708,21.4
1608571694.395,-1.1337153527791148,21.4
1608571694.424,-1.1090336287247202,21.4
1608571694.457,-1.1048465299262573,21.4
1608571694.495,-1.1201383663325648,21.4
1608571694.532,-1.118499369283434,21.4
1608571694.566,-1.1238162704320074,21.4
1608571694.598,-1.1210896149764358,21.4
1608571694.631,-1.1145795876593556,21.4
1608571694.663,-1.0967895696467431,21.4
1608571694.714,-1.1415711601383929,21.4
1608571694.728,-1.1391367605601264,21.4
1608571694.765,-1.1034723260295598,21.4
