time,orientation of object,interval of finger
1608571520.968,-0.035734573727982014,20.4
1608571520.993,-0.04283671195395031,20.4
1608571521.012,-0.042849508490529625,20.4
1608571521.042,-0.0461739013273765,20.4
1608571521.073,-0.04676796874985011,20.4
1608571521.112,-0.050737956682682134,20.4
1608571521.145,-0.05036927651388923,20.4
1608571521.175,-0.04435807208555956,20.4
1608571521.210,-0.047624191730030074,20.4
1608571521.243,-0.04740931306817781,20.4
1608571521.276,-0.038427020483373736,20.4
1608571521.311,-0.057845422169840344,20.4
1608571521.345,-0.04234897489318952,20.4
1608571521.374,-0.05234474172794456,20.4
1608571521.410,-0.046365568011233774,20.4
1608571521.444,-0.048423089038008495,20.4
1608571521.478,-0.0476661091615421,20.4
1608571521.513,-0.05608891202223795,20.4
1608571521.544,-0.05476422706085138,20.4
1608571521.571,-0.05061489595661571,20.4
1608571521.608,-0.06346052782895267,20.4
1608571521.644,-0.06248439861980778,20.4
1608571521.678,-0.05600264963568714,20.4
1608571521.715,-0.0487288570690449,20.4
1608571521.750,-0.0606904624316768,20.4
1608571521.782,-0.06599710757765527,20.4
1608571521.815,-0.06961268294734006,20.4
1608571521.846,-0.05562195438644477,20.4
1608571521.873,-0.07573240731940513,20.4
1608571521.918,-0.0683821516388395,20.4
1608571521.951,-0.07695827747561183,20.4
1608571521.979,-0.040027306407700684,20.4
1608571522.015,-0.07990968696661838,20.4
1608571522.051,-0.07266439284257582,20.4
1608571522.087,-0.0853155250221136,20.4
1608571522.113,-0.10285063008195197,20.4
1608571522.150,-0.07671483950906158,20.4
1608571522.185,-0.07962897438657615,20.4
1608571522.211,-0.08643869432622588,20.4
1608571522.249,-0.09750082300287696,20.4
1608571522.281,-0.09643505742036503,20.4
1608571522.314,-0.09034760636788132,20.4
1608571522.348,-0.08076761613848335,20.4
1608571522.384,-0.07877978650071701,20.4
1608571522.420,-0.08812122747503134,20.4
1608571522.453,-0.103100071712459,20.4
1608571522.487,-0.09386840752236963,20.4
1608571522.516,-0.10519798949269085,20.4
1608571522.553,-0.11014935543309164,20.4
1608571522.594,-0.11437182705155637,20.4
1608571522.623,-0.10679968645911707,20.4
1608571522.666,-0.1161888499956901,20.4
1608571522.690,-0.12575125057459302,20.4
1608571522.732,-0.15136153504825886,20.4
1608571522.749,-0.1665198299428803,20.4
1608571522.781,-0.1665527906425063,20.4
1608571522.821,-0.19589655481651336,20.4
1608571522.857,-0.19398854910012148,20.4
1608571522.894,-0.19450829126901203,20.4
1608571522.921,-0.20263378967443602,20.4
1608571522.949,-0.21331421268521755,20.4
1608571523.009,-0.20585282317539408,20.4
1608571523.025,-0.2344570878704821,20.4
1608571523.058,-0.23367067140712489,20.4
1608571523.112,-0.24067262207831555,20.4
1608571523.141,-0.2509866740806224,20.4
1608571523.180,-0.29041377207770863,20.4
1608571523.214,-0.3150992475748359,20.4
1608571523.246,-0.3520304641390472,20.4
1608571523.281,-0.38692836682159065,20.4
1608571523.313,-0.438460551657952,20.4
1608571523.332,-0.5078779834084602,20.4
1608571523.379,-0.5336057969302082,20.4
1608571523.412,-0.5696476039769773,20.4
1608571523.449,-0.5809126595990047,20.4
1608571523.480,-0.5911747049132349,20.4
1608571523.510,-0.578557280882187,20.4
1608571523.545,-0.5812897473729405,20.4
1608571523.575,-0.5825692126032505,20.4
1608571523.600,-0.5893612754748954,20.4
1608571523.635,-0.5833310800499156,20.4
1608571523.676,-0.5767786266311541,20.4
