time,orientation of object,interval of finger
1608570982.092,-0.046704853010434505,18.4
1608570982.120,-0.02530175904393836,18.4
1608570982.145,-0.013567256200936332,18.4
1608570982.184,-0.019795064935522595,18.4
1608570982.225,-0.025916764312022916,18.4
1608570982.249,-0.017489914145101277,18.4
1608570982.280,-0.0172857447996782,18.4
1608570982.323,-0.011208451301514278,18.4
1608570982.355,-0.010117385839536813,18.4
1608570982.377,-0.02151912381716084,18.4
1608570982.411,-0.009197675843299714,18.4
1608570982.460,-0.012115365556534282,18.4
1608570982.486,-0.014049751632441551,18.4
1608570982.517,-0.013139711174636581,18.4
1608570982.550,-0.013430781414272818,18.4
1608570982.585,-0.018821222685022548,18.4
1608570982.617,-0.012414669812863705,18.4
1608570982.652,-0.007685704147804272,18.4
1608570982.684,-0.01981241877176916,18.4
1608570982.717,-0.016190274674080563,18.4
1608570982.749,-0.02227685888607861,18.4
1608570982.784,-0.011679048166477439,18.4
1608570982.820,-0.01065537828699255,18.4
1608570982.854,-0.029706783726401634,18.4
1608570982.885,-0.007299234245423452,18.4
1608570982.918,-0.009962492232333373,18.4
1608570982.961,-0.01965697596331549,18.4
1608570982.986,-0.01626393007551158,18.4
1608570983.018,-0.021008513453242218,18.4
1608570983.052,-0.013845082315746007,18.4
1608570983.089,-0.025807395628541178,18.4
1608570983.118,-0.028984606308604433,18.4
1608570983.154,-0.015499170579459876,18.4
1608570983.188,-0.025219645307699372,18.4
1608570983.221,-0.029302119461960395,18.4
1608570983.252,-0.011521630348633833,18.4
1608570983.283,-0.021044514051679043,18.4
1608570983.318,-0.02949676522985536,18.4
1608570983.354,-0.013002484167186227,18.4
1608570983.387,-0.020093135324590918,18.4
1608570983.425,-0.02897774853183081,18.4
1608570983.452,-0.020877790054744914,18.4
1608570983.489,-0.01634409275303013,18.4
1608570983.517,-0.014723475311179849,18.4
1608570983.557,-0.014144966618731098,18.4
1608570983.588,-0.012164632242271912,18.4
1608570983.627,-0.027691005117312817,18.4
1608570983.654,-0.015917315219920618,18.4
1608570983.691,-0.01420997615852071,18.4
1608570983.717,-0.02186793368791864,18.4
1608570983.755,-0.02118455325437484,18.4
1608570983.791,-0.01666085765007259,18.4
1608570983.817,-0.016174931145030796,18.4
1608570983.857,-0.015543420583049998,18.4
1608570983.884,-0.027341400403505387,18.4
1608570983.922,-0.021852998388438922,18.4
1608570983.956,-0.015796068266882072,18.4
1608570983.987,-0.021295477819957383,18.4
1608570984.021,-0.0186280814111977,18.4
1608570984.055,-0.01869793804480719,18.4
1608570984.096,-0.017429924242572774,18.4
1608570984.127,-0.015765324329140313,18.4
1608570984.156,-0.014666822351718076,18.4
1608570984.191,-0.028393992651168543,18.4
1608570984.227,-0.014235956481589434,18.4
1608570984.258,-0.020278282674829347,18.4
1608570984.290,-0.01511152908729638,18.4
1608570984.319,-0.027825463342817765,18.4
1608570984.359,-0.011707369543489115,18.4
1608570984.395,-0.022837773482706467,18.4
1608570984.428,-0.025917439772130617,18.4
1608570984.459,-0.020854226348642434,18.4
1608570984.491,-0.013572629926048147,18.4
1608570984.524,-0.018023995324293343,18.4
1608570984.558,-0.011847839880482967,18.4
1608570984.587,-0.0012800078533837197,18.4
1608570984.626,-0.025017967108482524,18.4
1608570984.659,-0.01347569319327858,18.4
1608570984.689,-0.016652448597349056,18.4
1608570984.727,-0.0019889447153669444,18.4
1608570984.762,-0.01928788976817227,18.4
1608570984.791,-0.017261330709309124,18.4
1608570984.825,-0.013742379987353202,18.4
1608570984.855,-0.012898170851565905,18.4
1608570984.893,-0.013956867093702304,18.4
1608570984.934,0.00449069458283627,18.4
1608570984.962,-0.01094565293973535,18.4
1608570984.993,-0.0030703020523559187,18.4
1608570985.027,-0.011447353382895964,18.4
1608570985.065,-0.014204100770571658,18.4
1608570985.107,-0.008141998687125061,18.4
1608570985.144,-0.009010211799444442,18.4
1608570985.163,-0.01563743420275976,18.4
1608570985.201,-0.026507102564977507,18.4
1608570985.232,-0.003910596496249546,18.4
1608570985.261,-0.0056856642884420125,18.4
1608570985.294,-0.029202450122777487,18.4
1608570985.329,-0.018070376378694197,18.4
1608570985.370,-0.014022542043316629,18.4
1608570985.417,-0.021472694321252362,18.4
1608570985.433,-0.002520652584454982,18.4
1608570985.466,-0.012084791610550583,18.4
1608570985.495,-0.004892253876382513,18.4
1608570985.533,-0.006857438318597006,18.4
1608570985.567,-0.009521782898589407,18.4
1608570985.594,-0.01665400025812619,18.4
1608570985.652,-0.003526868918562826,18.4
1608570985.688,-0.014114990114597823,18.4
1608570985.706,-0.02450933694883693,18.4
1608570985.733,-0.01062651467989321,18.4
1608570985.765,-0.01599177410710596,18.4
1608570985.803,-0.022139415364655687,18.4
1608570985.829,-0.019014277400884502,18.4
1608570985.862,-0.012756311520916072,18.4
1608570985.897,-0.013901799419712276,18.4
1608570985.936,-0.006125046316143703,18.4
1608570985.965,-0.02870613415299753,18.4
1608570985.998,-0.023528306559941023,18.4
1608570986.031,-0.00898461752878473,18.4
1608570986.068,-0.016549008048872174,18.4
1608570986.102,-0.015217286871511146,18.4
1608570986.135,-0.021370641965209995,18.4
1608570986.170,-0.011913207042974057,18.4
1608570986.205,-0.005334101448519459,18.4
1608570986.237,-0.0018719752099754928,18.4
1608570986.271,-0.0010049054804918114,18.4
1608570986.309,-0.011429881509650967,18.4
1608570986.339,-0.005464111542703154,18.4
1608570986.367,-0.025170972466835723,18.4
1608570986.404,-0.015279138826525712,18.4
1608570986.439,-0.01039255231920913,18.4
1608570986.471,-0.02027400671919452,18.4
1608570986.503,-0.024310651590356034,18.4
1608570986.541,-0.015467980647100905,18.4
1608570986.567,-0.009782944465991445,18.4
1608570986.601,-0.021787927939235292,18.4
1608570986.634,-0.02133081818838639,18.4
1608570986.664,-0.01406774822795058,18.4
1608570986.710,-0.014524824215125135,18.4
1608570986.738,-0.011622710436437549,18.4
1608570986.776,-0.019970458453915374,18.4
1608570986.809,-0.01848033511286729,18.4
1608570986.838,-0.018553125028028732,18.4
1608570986.876,-0.006674626733968927,18.4
1608570986.908,-0.013554793439793652,18.4
1608570986.941,-0.022401419158199036,18.4
1608570986.970,-0.012545659472885556,18.4
1608570987.010,-0.010560661982794834,18.4
1608570987.039,-0.013411388711102616,18.4
1608570987.071,-0.027602111966688075,18.4
1608570987.105,-0.01969951360168174,18.4
1608570987.145,-0.025886206721290054,18.4
1608570987.173,-0.018634192048897748,18.4
1608570987.207,-0.021418886700426968,18.4
1608570987.244,-0.02636843047786409,18.4
1608570987.276,-0.02025768785031752,18.4
1608570987.313,-0.02374754915127558,18.4
1608570987.345,-0.025515010815198372,18.4
1608570987.377,-0.01982608037731759,18.4
1608570987.406,-0.02139277424524848,18.4
1608570987.444,-0.025080093382260308,18.4
1608570987.480,-0.0162476090028224,18.4
1608570987.512,-0.025346306818138487,18.4
1608570987.542,-0.02845923024385066,18.4
1608570987.577,-0.015206134142261676,18.4
1608570987.607,-0.025540728200613795,18.4
1608570987.633,-0.0199152013653919,18.4
1608570987.676,-0.014030332530207986,18.4
1608570987.710,-0.0056980867592708265,18.4
1608570987.745,-0.0197488728193871,18.4
1608570987.776,-0.013790680079071348,18.4
1608570987.805,-0.013033303091722098,18.4
1608570987.850,-0.022523272813863713,18.4
1608570987.882,-0.024383888824345314,18.4
1608570987.916,-0.023554570340575218,18.4
1608570987.950,-0.023555477460098898,18.4
