time,vel_0,vel_1,vel_2,vel_3,MvS_l[00],MvS_l[10],MvS_l[20],MvS_l[01],MvS_l[11],MvS_l[21],MvS_l[02],MvS_l[12],MvS_l[22],MvS_r[00],MvS_r[10],MvS_r[20],MvS_r[01],MvS_r[11],MvS_r[21],MvS_r[02],MvS_r[12],MvS_r[22]
1605586322.469,0,0,0,0,0.5691037774085999,0.3145047128200531,0.0,0.4193396270275116,0.0,0.7188678979873657,0.07488207519054413,0.0,0.02995282970368862,0.25459906458854675,1.5575472116470337,1.2729952335357666,0.9584905505180359,0.6889150738716125,5.062028408050537,0.3893868029117584,0.9584905505180359,1.9020047187805176
1605586322.566,0,0,0,0,0.9584905505180359,3.0551886558532715,0.2096698135137558,7.5481133460998535,0.5541273355484009,0.793749988079071,1.0932782888412476,1.2130895853042603,0.0,0.01497641485184431,0.1048349067568779,0.0,0.01497641485184431,0.22464622557163239,2.0218160152435303,0.01497641485184431,0.44929245114326477,0.02995282970368862
1605586322.704,0,0,0,0,0.22464622557163239,0.0,0.0,0.07488207519054413,0.01497641485184431,0.0,0.0,0.1946934014558792,0.0,0.0,0.01497641485184431,0.0,0.0,0.5091981291770935,0.25459906458854675,0.0,0.01497641485184431,0.0
1605586322.760,0,0,0,0,0.04492924362421036,0.0,0.0,0.26957547664642334,0.02995282970368862,0.0,0.02995282970368862,0.08985848724842072,0.0,0.08985848724842072,0.9734669923782349,0.17971697449684143,0.0,1.54257071018219,1.228066086769104,0.07488207519054413,0.2995283007621765,0.1048349067568779
1605586322.803,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22464622557163239,0.0,0.05990565940737724,0.07488207519054413,0.0
1605586322.857,0,0,0,0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08985848724842072,0.0,0.02995282970368862,0.35943394899368286,0.2096698135137558,0.0,0.04492924362421036,0.01497641485184431
1605586322.903,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07488207519054413,0.02995282970368862,0.0,0.49422168731689453,0.47924527525901794,0.0,0.2995283007621765,0.0
1605586322.945,0,0,0,0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13478773832321167,0.01497641485184431,0.0,0.37441039085388184,0.2096698135137558,0.01497641485184431,0.3444575369358063,0.0
1605586322.991,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.02995282970368862,0.07488207519054413,0.0,0.5091981291770935,0.2845518887042999,0.0,0.37441039085388184,0.0
1605586323.088,0,0,0,0,0.2995283007621765,0.49422168731689453,0.9135613441467285,0.3294811248779297,0.0,0.07488207519054413,0.0,0.17971697449684143,0.0,0.04492924362421036,1.2580188512802124,0.1048349067568779,1.7372641563415527,0.9285377264022827,1.2729952335357666,0.04492924362421036,0.7488207817077637,0.14976415038108826
1605586323.191,0,0,0,0,0.6439858675003052,0.8686320781707764,0.3294811248779297,0.793749988079071,0.05990565940737724,0.0,0.01497641485184431,0.01497641485184431,0.0,0.80872642993927,1.8720518350601196,0.37441039085388184,4.29823112487793,0.9734669923782349,2.3812499046325684,1.0932782888412476,0.8985849022865295,0.3444575369358063
1605586323.238,0,0,0,0,0.3444575369358063,0.16474056243896484,0.07488207519054413,0.2845518887042999,0.01497641485184431,0.0,0.01497641485184431,0.1048349067568779,0.0,0.14976415038108826,0.14976415038108826,0.2096698135137558,1.6923348903656006,0.4193396270275116,0.8836085200309753,0.80872642993927,0.4193396270275116,0.08985848724842072
1605586323.331,0,0,0,0,0.2845518887042999,0.07488207519054413,0.16474056243896484,1.8570754528045654,0.05990565940737724,0.793749988079071,0.6739386916160583,1.3179244995117188,0.6889150738716125,0.1048349067568779,0.26957547664642334,0.44929245114326477,1.0633255243301392,0.49422168731689453,1.407783031463623,1.9169811010360718,0.37441039085388184,0.08985848724842072
1605586323.446,0,0,0,0,0.49422168731689453,1.9469339847564697,0.2096698135137558,3.339740514755249,1.7222877740859985,1.5575472116470337,1.5126179456710815,1.4826650619506836,0.7038915157318115,0.08985848724842072,3.23490571975708,3.9987027645111084,1.0633255243301392,7.413325309753418,1.7372641563415527,3.5194575786590576,1.2130895853042603,0.04492924362421036
1605586323.503,0,0,0,0,1.4676886796951294,6.454834938049316,2.4261791706085205,4.582783222198486,1.8570754528045654,1.9319576025009155,1.4976415634155273,0.46426886320114136,0.49422168731689453,1.8420990705490112,17.19292449951172,6.06544828414917,3.0402121543884277,16.03974151611328,2.8005895614624023,5.3465800285339355,5.211792469024658,0.46426886320114136
1605586323.595,0,0,0,0,0.8237028121948242,0.8386792540550232,0.01497641485184431,0.1048349067568779,0.02995282970368862,0.0,0.01497641485184431,0.7338443398475647,0.0,1.0333726406097412,1.572523593902588,0.2096698135137558,3.6692216396331787,9.330307006835938,0.9435141682624817,4.492924690246582,7.218632221221924,0.1946934014558792
1605586323.691,0,0,0,0,0.8836085200309753,0.07488207519054413,0.0,1.4227594137191772,0.1946934014558792,0.0,0.01497641485184431,1.362853765487671,0.0,2.35129714012146,2.5909197330474854,0.02995282970368862,3.025235891342163,4.37311315536499,0.16474056243896484,3.6242923736572266,0.16474056243896484,0.17971697449684143
1605586323.732,0,0,0,0,0.5091981291770935,0.02995282970368862,0.0,0.16474056243896484,0.0,0.0,0.0,0.1048349067568779,0.02995282970368862,3.3696932792663574,1.8870283365249634,0.14976415038108826,3.174999952316284,1.018396258354187,0.35943394899368286,2.875471591949463,0.08985848724842072,0.13478773832321167
1605586323.825,0,0,0,0,0.1048349067568779,0.0,0.0,0.0,0.01497641485184431,0.0,0.01497641485184431,0.0,0.02995282970368862,0.01497641485184431,0.0,0.02995282970368862,0.16474056243896484,0.47924527525901794,0.25459906458854675,0.7637971639633179,0.23962263762950897,0.0
1605586323.875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02995282970368862,0.05990565940737724,0.0,0.01497641485184431,0.07488207519054413,0.08985848724842072,0.25459906458854675,0.05990565940737724,0.0,0.0
1605586324.009,0,0,0,0,0.02995282970368862,0.0,0.0,0.04492924362421036,0.0,0.01497641485184431,0.0,0.0,0.0,0.02995282970368862,0.0,0.0,0.0,0.16474056243896484,0.02995282970368862,0.404363214969635,0.0,0.04492924362421036
1605586324.097,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946934014558792,0.0,0.01497641485184431,2.246462345123291,1.5275943279266357,0.3444575369358063,2.3812499046325684,0.7188678979873657,0.02995282970368862
