time,vel_0,vel_1,vel_2,vel_3,MvS_l[00],MvS_l[10],MvS_l[20],MvS_l[01],MvS_l[11],MvS_l[21],MvS_l[02],MvS_l[12],MvS_l[22],MvS_r[00],MvS_r[10],MvS_r[20],MvS_r[01],MvS_r[11],MvS_r[21],MvS_r[02],MvS_r[12],MvS_r[22]
1601309862.417,0,0,0,0,0.01497641485184431,0.02995282970368862,0.05990565940737724,0.05990565940737724,0.01497641485184431,0.01497641485184431,0.04492924362421036,0.01497641485184431,0.01497641485184431,0.0,0.02995282970368862,0.01497641485184431,0.0,0.04492924362421036,0.0,0.04492924362421036,0.0,0.0
1601309862.548,0,0,0,0,0.02995282970368862,0.01497641485184431,0.0,0.07488207519054413,0.04492924362421036,0.0,0.04492924362421036,0.04492924362421036,0.07488207519054413,0.01497641485184431,0.04492924362421036,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0
1601309862.621,0,0,0,0,0.04492924362421036,0.02995282970368862,0.04492924362421036,0.0,0.01497641485184431,0.0,0.02995282970368862,0.01497641485184431,0.0,0.04492924362421036,0.04492924362421036,0.0,0.01497641485184431,0.02995282970368862,0.0,0.0,0.0,0.0
1601309862.745,0,0,0,0,0.0,0.01497641485184431,0.0,0.02995282970368862,0.05990565940737724,0.0,0.01497641485184431,0.08985848724842072,0.0,0.05990565940737724,0.0,0.0,0.02995282970368862,0.04492924362421036,0.0,0.01497641485184431,0.0,0.0
1601309862.816,0,0,0,0,0.02995282970368862,0.0,0.0,0.01497641485184431,0.0,0.04492924362421036,0.04492924362421036,0.02995282970368862,0.0,0.02995282970368862,0.04492924362421036,0.0,0.0,0.04492924362421036,0.0,0.0,0.02995282970368862,0.0
1601309862.881,0,0,0,0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.01497641485184431,0.02995282970368862,0.04492924362421036,0.01497641485184431,0.04492924362421036,0.0,0.01497641485184431,0.01497641485184431,0.02995282970368862,0.0,0.0,0.01497641485184431,0.0
1601309862.941,-5,0,0,0,0.04492924362421036,0.01497641485184431,0.0,0.07488207519054413,0.02995282970368862,0.0,0.04492924362421036,0.02995282970368862,0.0,0.04492924362421036,0.01497641485184431,0.0,0.02995282970368862,0.0,0.0,0.0,0.0,0.0
1601309863.006,-7,0,-2,0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.02995282970368862,0.01497641485184431,0.02995282970368862,0.02995282970368862,0.0,0.0,0.08985848724842072,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.0,0.0
1601309863.124,-9,0,-8,0,0.01497641485184431,0.11981131881475449,0.01497641485184431,3.8489387035369873,1.2130895853042603,0.02995282970368862,1.797169804573059,0.3893868029117584,0.01497641485184431,0.11981131881475449,0.04492924362421036,0.01497641485184431,0.0,0.04492924362421036,0.01497641485184431,0.0,0.02995282970368862,0.0
1601309863.255,-11,0,-10,0,0.13478773832321167,0.8686320781707764,0.14976415038108826,3.9837265014648438,5.151886940002441,0.08985848724842072,1.61745285987854,3.3547170162200928,0.1946934014558792,5.00212287902832,5.181839466094971,0.13478773832321167,2.0517687797546387,6.544693470001221,0.04492924362421036,0.22464622557163239,1.6324292421340942,0.0
1601309863.370,-11,0,-10,0,0.6290094256401062,3.4146225452423096,0.17971697449684143,6.529716968536377,10.139033317565918,0.17971697449684143,4.118514060974121,7.008962154388428,0.11981131881475449,3.23490571975708,4.088561534881592,0.6739386916160583,1.168160319328308,5.316627502441406,0.14976415038108826,1.4227594137191772,0.9734669923782349,0.0
1601309863.426,-12,0,-10,0,2.0068395137786865,13.314032554626465,0.5241745114326477,6.529716968536377,12.655070304870605,1.0633255243301392,3.0701651573181152,7.083844184875488,1.0932782888412476,5.586202621459961,5.316627502441406,0.37441039085388184,3.8938679695129395,4.627712249755859,0.1048349067568779,0.9584905505180359,0.11981131881475449,0.01497641485184431
1601309863.492,-13,0,-11,0,1.797169804573059,6.79929256439209,0.7637971639633179,3.384669780731201,8.955896377563477,1.6623821258544922,2.291391611099243,1.54257071018219,0.404363214969635,0.614033043384552,0.3145047128200531,0.07488207519054413,0.08985848724842072,0.1048349067568779,0.1946934014558792,0.1048349067568779,0.05990565940737724,0.0
1601309863.605,-13,0,-10,0,7.982429027557373,1.7672170400619507,0.16474056243896484,6.24516487121582,1.9918632507324219,0.47924527525901794,1.5126179456710815,2.560966968536377,0.02995282970368862,0.07488207519054413,0.11981131881475449,0.01497641485184431,0.1048349067568779,0.01497641485184431,0.01497641485184431,0.0,0.0,0.0
1601309863.721,-13,0,-11,0,0.793749988079071,3.4745283126831055,0.5241745114326477,2.411202907562256,4.597759246826172,1.0483490228652954,1.407783031463623,3.96875,0.11981131881475449,0.23962263762950897,0.44929245114326477,0.0,0.44929245114326477,0.8985849022865295,0.14976415038108826,0.01497641485184431,0.05990565940737724,0.01497641485184431
1601309863.789,-11,0,-10,0,0.6739386916160583,5.975589752197266,0.614033043384552,2.6358489990234375,3.2648584842681885,0.22464622557163239,0.7338443398475647,1.4377357959747314,0.01497641485184431,0.08985848724842072,0.13478773832321167,0.07488207519054413,0.05990565940737724,0.614033043384552,0.1048349067568779,0.01497641485184431,0.08985848724842072,0.0
1601309863.850,-3,0,-5,0,0.08985848724842072,1.0783019065856934,0.11981131881475449,2.83054256439209,0.3294811248779297,0.22464622557163239,0.5541273355484009,0.1946934014558792,0.01497641485184431,0.02995282970368862,0.02995282970368862,0.01497641485184431,0.04492924362421036,0.02995282970368862,0.1048349067568779,0.0,0.0,0.0
1601309863.980,0,0,0,0,0.0,0.1946934014558792,0.02995282970368862,0.8836085200309753,0.1048349067568779,0.1048349067568779,0.49422168731689453,0.01497641485184431,0.0,0.17971697449684143,0.02995282970368862,0.01497641485184431,0.0,0.02995282970368862,0.0,0.01497641485184431,0.0,0.0
1601309864.044,0,0,0,0,0.0,0.05990565940737724,0.04492924362421036,0.9135613441467285,0.01497641485184431,0.01497641485184431,0.22464622557163239,0.01497641485184431,0.01497641485184431,0.05990565940737724,0.0,0.01497641485184431,0.0,0.04492924362421036,0.0,0.0,0.0,0.0
1601309864.160,0,0,0,0,0.0,0.01497641485184431,0.01497641485184431,0.3294811248779297,0.0,0.02995282970368862,0.07488207519054413,0.01497641485184431,0.02995282970368862,0.02995282970368862,0.04492924362421036,0.0,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431
1601309864.274,0,0,0,0,0.0,0.0,0.01497641485184431,0.04492924362421036,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.04492924362421036,0.02995282970368862,0.02995282970368862,0.01497641485184431,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0
1601309864.412,0,0,0,0,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.0,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.0,0.01497641485184431,0.01497641485184431,0.0,0.01497641485184431,0.01497641485184431
1601309864.488,0,0,0,0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.04492924362421036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601309864.612,0,0,0,0,0.01497641485184431,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.01497641485184431,0.02995282970368862,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601309864.676,0,0,0,0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0,0.01497641485184431,0.02995282970368862,0.01497641485184431,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0
1601309864.735,0,0,0,0,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601309864.801,0,0,0,0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.02995282970368862,0.0,0.0,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.0
1601309864.933,1,0,4,0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.07488207519054413,0.0,0.0,0.0,0.02995282970368862,0.0,0.01497641485184431,0.0
1601309865.002,6,0,6,0,0.0,0.01497641485184431,0.01497641485184431,0.02995282970368862,0.01497641485184431,0.0,0.01497641485184431,0.04492924362421036,0.0,0.0,0.01497641485184431,0.04492924362421036,0.01497641485184431,0.01497641485184431,0.02995282970368862,0.0,0.01497641485184431,0.0
1601309865.061,8,0,7,0,0.0,0.17971697449684143,0.0,0.3294811248779297,0.14976415038108826,0.02995282970368862,0.2845518887042999,0.11981131881475449,0.01497641485184431,0.37441039085388184,0.0,0.01497641485184431,0.0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.0
1601309865.190,10,0,9,0,0.04492924362421036,0.5091981291770935,0.01497641485184431,1.0633255243301392,0.6439858675003052,0.0,0.8536556363105774,0.2995283007621765,0.01497641485184431,0.9285377264022827,0.11981131881475449,0.0,0.04492924362421036,0.08985848724842072,0.02995282970368862,0.0,0.05990565940737724,0.0
1601309865.263,10,0,9,0,0.07488207519054413,0.6889150738716125,0.0,0.6739386916160583,0.7637971639633179,0.0,0.47924527525901794,0.47924527525901794,0.0,1.797169804573059,2.081721782684326,0.1946934014558792,0.26957547664642334,2.411202907562256,0.13478773832321167,0.02995282970368862,0.8686320781707764,0.01497641485184431
1601309865.382,10,0,9,0,0.13478773832321167,2.1715800762176514,0.0,1.572523593902588,4.37311315536499,0.01497641485184431,1.9319576025009155,2.396226406097412,0.01497641485184431,4.852358341217041,5.706014156341553,0.08985848724842072,2.4411556720733643,5.66108512878418,0.01497641485184431,1.1382075548171997,2.0218160152435303,0.0
1601309865.444,11,0,10,0,0.26957547664642334,1.0932782888412476,0.07488207519054413,1.8121461868286133,2.1266510486602783,0.1048349067568779,0.47924527525901794,0.7188678979873657,0.0,2.605896234512329,1.3329010009765625,0.04492924362421036,0.6739386916160583,1.0783019065856934,0.02995282970368862,1.198113203048706,0.13478773832321167,0.0
1601309865.576,11,0,10,0,0.05990565940737724,0.404363214969635,0.02995282970368862,1.8420990705490112,0.8836085200309753,0.04492924362421036,0.04492924362421036,0.05990565940737724,0.04492924362421036,1.2879717350006104,0.2096698135137558,0.8686320781707764,0.2995283007621765,1.7821934223175049,0.5541273355484009,0.35943394899368286,0.13478773832321167,0.0
1601309865.632,11,0,10,0,0.5241745114326477,3.1600236892700195,0.25459906458854675,0.08985848724842072,2.560966968536377,0.26957547664642334,0.07488207519054413,0.7338443398475647,0.16474056243896484,0.16474056243896484,0.05990565940737724,0.11981131881475449,0.22464622557163239,0.11981131881475449,0.01497641485184431,0.05990565940737724,0.01497641485184431,0.0
1601309865.748,11,0,10,0,0.01497641485184431,0.46426886320114136,0.08985848724842072,0.13478773832321167,2.246462345123291,0.08985848724842072,0.08985848724842072,1.752240538597107,0.02995282970368862,1.587499976158142,0.26957547664642334,0.08985848724842072,0.26957547664642334,0.26957547664642334,0.01497641485184431,0.11981131881475449,0.02995282970368862,0.0
1601309865.811,12,0,11,0,0.01497641485184431,0.07488207519054413,0.0,0.02995282970368862,0.44929245114326477,0.01497641485184431,0.04492924362421036,0.23962263762950897,0.04492924362421036,0.17971697449684143,0.599056601524353,0.02995282970368862,0.2096698135137558,0.47924527525901794,0.0,0.11981131881475449,0.01497641485184431,0.0
1601309865.918,13,0,11,0,0.01497641485184431,0.614033043384552,0.05990565940737724,0.16474056243896484,2.0068395137786865,0.02995282970368862,0.13478773832321167,0.3893868029117584,0.02995282970368862,0.26957547664642334,0.5241745114326477,0.0,0.08985848724842072,0.13478773832321167,0.1048349067568779,0.04492924362421036,0.01497641485184431,0.0
1601309865.975,13,0,12,0,0.17971697449684143,0.584080159664154,0.793749988079071,5.915683746337891,0.7787736058235168,0.4343160390853882,0.9285377264022827,0.5241745114326477,0.02995282970368862,0.1946934014558792,1.3329010009765625,0.17971697449684143,0.49422168731689453,0.37441039085388184,0.02995282970368862,0.1048349067568779,0.08985848724842072,0.0
1601309866.037,12,0,12,0,0.0,0.01497641485184431,0.16474056243896484,0.5391509532928467,0.26957547664642334,0.08985848724842072,0.2096698135137558,0.37441039085388184,0.17971697449684143,0.13478773832321167,0.13478773832321167,0.01497641485184431,0.23962263762950897,0.05990565940737724,0.01497641485184431,0.2845518887042999,0.04492924362421036,0.0
1601309866.143,12,0,13,0,0.07488207519054413,0.02995282970368862,0.02995282970368862,0.8386792540550232,0.22464622557163239,0.0,0.2096698135137558,0.6739386916160583,1.9020047187805176,1.0333726406097412,0.04492924362421036,0.0,0.4343160390853882,0.14976415038108826,0.01497641485184431,0.04492924362421036,0.04492924362421036,0.0
1601309866.313,12,0,14,0,0.1048349067568779,0.02995282970368862,0.04492924362421036,0.2096698135137558,0.16474056243896484,0.0,0.11981131881475449,0.02995282970368862,0.16474056243896484,0.0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.01497641485184431,0.01497641485184431
1601309866.439,12,0,14,0,0.07488207519054413,0.11981131881475449,0.08985848724842072,0.5541273355484009,0.08985848724842072,0.01497641485184431,0.04492924362421036,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0,0.04492924362421036,0.0,0.04492924362421036,0.01497641485184431,0.0
1601309866.497,11,0,14,0,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.11981131881475449,0.01497641485184431,0.0,0.0,0.02995282970368862,0.04492924362421036,2.096698045730591,1.2130895853042603,0.07488207519054413,0.599056601524353,0.584080159664154,0.05990565940737724,0.11981131881475449,0.02995282970368862,0.01497641485184431
1601309866.612,5,0,7,0,0.04492924362421036,0.0,0.0,0.16474056243896484,0.11981131881475449,0.04492924362421036,0.04492924362421036,0.01497641485184431,0.05990565940737724,0.05990565940737724,0.16474056243896484,0.04492924362421036,0.08985848724842072,0.16474056243896484,0.02995282970368862,0.0,0.02995282970368862,0.01497641485184431
