time,vel_0,vel_1,vel_2,vel_3,MvS_l[00],MvS_l[10],MvS_l[20],MvS_l[01],MvS_l[11],MvS_l[21],MvS_l[02],MvS_l[12],MvS_l[22],MvS_r[00],MvS_r[10],MvS_r[20],MvS_r[01],MvS_r[11],MvS_r[21],MvS_r[02],MvS_r[12],MvS_r[22]
1601313521.076,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0
1601313521.190,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601313521.309,0,0,0,0,0.0,0.0,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.07488207519054413,0.0,0.01497641485184431,0.0,0.0,0.0,0.0
1601313521.373,0,0,0,0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.02995282970368862,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0
1601313521.459,0,0,0,0,0.0,0.01497641485184431,0.01497641485184431,0.04492924362421036,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0
1601313521.541,0,0,0,0,0.01497641485184431,0.02995282970368862,0.0,0.01497641485184431,0.02995282970368862,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.01497641485184431,0.0
1601313521.624,0,0,0,0,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0
1601313521.684,0,0,0,0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.05990565940737724,0.02995282970368862,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0
1601313521.746,0,0,0,0,0.0,0.0,0.0,0.01497641485184431,0.02995282970368862,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0
1601313521.812,0,0,0,0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0
1601313521.876,0,0,0,0,0.0,0.0,0.0,0.0,0.05990565940737724,0.0,0.0,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.01497641485184431
1601313521.939,0,0,0,0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.02995282970368862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601313522.089,0,0,0,0,0.0,0.0,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.02995282970368862,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.0,0.0
1601313522.157,0,0,0,0,0.01497641485184431,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0
1601313522.310,-5,0,-1,0,0.0,0.02995282970368862,0.02995282970368862,0.01497641485184431,0.01497641485184431,0.02995282970368862,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0
1601313522.388,-6,0,-4,0,0.04492924362421036,0.04492924362421036,0.01497641485184431,0.04492924362421036,0.04492924362421036,0.0,0.02995282970368862,0.02995282970368862,0.0,0.0,0.01497641485184431,0.0,0.0,0.07488207519054413,0.01497641485184431,0.01497641485184431,0.01497641485184431,0.0
1601313522.512,-8,0,-8,0,0.0,0.08985848724842072,0.0,0.0,0.11981131881475449,0.01497641485184431,0.02995282970368862,0.05990565940737724,0.01497641485184431,0.0,0.17971697449684143,0.07488207519054413,0.14976415038108826,0.17971697449684143,0.02995282970368862,0.0,0.01497641485184431,0.0
1601313522.641,-10,0,-10,0,0.0,0.16474056243896484,0.0,0.01497641485184431,0.26957547664642334,0.0,0.0,0.11981131881475449,0.0,0.0,0.07488207519054413,0.01497641485184431,0.0,0.04492924362421036,0.0,0.0,0.0,0.0
1601313522.706,-10,0,-10,0,0.0,0.3893868029117584,0.02995282970368862,0.04492924362421036,0.7637971639633179,0.01497641485184431,0.02995282970368862,0.5091981291770935,0.01497641485184431,0.0,0.02995282970368862,0.02995282970368862,0.0,0.01497641485184431,0.0,0.0,0.0,0.0
1601313522.832,-11,0,-10,0,0.04492924362421036,0.1946934014558792,0.01497641485184431,0.17971697449684143,1.827122688293457,0.13478773832321167,0.2096698135137558,0.9135613441467285,0.1048349067568779,0.0,0.0,0.07488207519054413,0.04492924362421036,0.0,0.0,0.0,0.0,0.01497641485184431
1601313522.950,-11,0,-10,0,0.02995282970368862,0.3444575369358063,0.0,0.17971697449684143,1.0034197568893433,0.02995282970368862,0.01497641485184431,0.47924527525901794,0.02995282970368862,0.0,0.01497641485184431,0.01497641485184431,0.0,0.02995282970368862,0.0,0.0,0.01497641485184431,0.0
1601313523.077,-12,0,-10,0,0.04492924362421036,1.3478773832321167,0.05990565940737724,0.25459906458854675,2.2314858436584473,0.22464622557163239,0.07488207519054413,1.1382075548171997,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.5241745114326477,0.0,0.0,0.0,0.0
1601313523.131,-12,0,-10,0,0.13478773832321167,3.1150944232940674,0.07488207519054413,0.44929245114326477,5.00212287902832,0.2845518887042999,0.1048349067568779,2.75566029548645,0.04492924362421036,0.0,0.23962263762950897,0.01497641485184431,0.2096698135137558,0.9734669923782349,0.01497641485184431,0.0,0.0,0.0
1601313523.301,-4,0,-3,0,0.02995282970368862,0.9435141682624817,0.01497641485184431,0.05990565940737724,1.4976415634155273,0.02995282970368862,0.11981131881475449,0.6739386916160583,0.02995282970368862,0.22464622557163239,0.3444575369358063,0.0,0.1048349067568779,0.08985848724842072,0.08985848724842072,0.0,0.0,0.0
1601313523.415,0,0,-1,0,0.02995282970368862,0.2845518887042999,0.0,0.0,0.599056601524353,0.02995282970368862,0.07488207519054413,0.49422168731689453,0.0,0.0,0.04492924362421036,0.05990565940737724,0.0,0.07488207519054413,0.01497641485184431,0.0,0.0,0.02995282970368862
1601313523.564,0,0,0,0,0.04492924362421036,0.2845518887042999,0.0,0.05990565940737724,0.2995283007621765,0.01497641485184431,0.02995282970368862,0.17971697449684143,0.02995282970368862,0.01497641485184431,0.02995282970368862,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0
1601313523.622,0,0,0,0,0.02995282970368862,0.02995282970368862,0.0,0.0,0.04492924362421036,0.04492924362421036,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601313523.749,0,0,0,0,0.01497641485184431,0.04492924362421036,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.01497641485184431,0.0,0.0
1601313523.809,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0
1601313523.929,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02995282970368862,0.0,0.0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.0,0.0
1601313523.985,0,0,0,0,0.0,0.01497641485184431,0.0,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601313524.107,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0
1601313524.234,6,0,5,0,0.0,0.01497641485184431,0.0,0.0,0.0,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.0,0.01497641485184431,0.0,0.0,0.0,0.0
1601313524.421,10,0,9,0,0.0,0.02995282970368862,0.0,0.01497641485184431,0.07488207519054413,0.0,0.01497641485184431,0.1048349067568779,0.0,0.02995282970368862,0.37441039085388184,0.01497641485184431,0.0,1.1232311725616455,0.0,0.0,0.793749988079071,0.0
1601313524.483,11,0,9,0,0.08985848724842072,2.6508255004882812,0.01497641485184431,0.47924527525901794,4.852358341217041,0.0,0.22464622557163239,2.081721782684326,0.0,0.01497641485184431,0.17971697449684143,0.04492924362421036,0.0,0.23962263762950897,0.01497641485184431,0.0,0.0,0.01497641485184431
1601313524.672,11,0,10,0,0.04492924362421036,1.168160319328308,0.0,0.01497641485184431,1.61745285987854,0.02995282970368862,0.07488207519054413,0.584080159664154,0.0,4.403066158294678,0.44929245114326477,0.8386792540550232,1.4527122974395752,0.26957547664642334,0.08985848724842072,0.0,0.0,0.01497641485184431
1601313524.731,11,0,10,0,0.22464622557163239,8.072287559509277,0.02995282970368862,0.6739386916160583,7.473231315612793,0.0,0.3444575369358063,1.8870283365249634,0.01497641485184431,3.0402121543884277,0.1048349067568779,0.3893868029117584,0.3444575369358063,0.1048349067568779,0.07488207519054413,0.02995282970368862,0.02995282970368862,0.0
1601313524.861,11,0,10,0,0.13478773832321167,2.4261791706085205,0.04492924362421036,0.5391509532928467,3.923820734024048,0.07488207519054413,0.2995283007621765,1.9169811010360718,0.07488207519054413,5.166863441467285,1.1232311725616455,0.793749988079071,2.396226406097412,0.793749988079071,0.584080159664154,0.4193396270275116,0.0,0.0
1601313524.923,11,0,10,0,1.168160319328308,5.601179122924805,0.0,1.1232311725616455,7.338443279266357,0.3893868029117584,0.4343160390853882,4.223349094390869,0.7787736058235168,0.1946934014558792,0.11981131881475449,0.04492924362421036,0.08985848724842072,0.04492924362421036,0.01497641485184431,0.02995282970368862,0.0,0.0
1601313525.042,11,0,10,0,0.0,0.02995282970368862,0.0,0.01497641485184431,0.1946934014558792,0.07488207519054413,0.02995282970368862,0.05990565940737724,0.0,0.01497641485184431,0.0,0.0,0.02995282970368862,0.0,0.0,0.0,0.0,0.01497641485184431
1601313525.167,11,0,10,0,0.0,0.07488207519054413,0.0,0.01497641485184431,0.04492924362421036,0.04492924362421036,0.0,0.02995282970368862,0.0,0.0,0.01497641485184431,0.01497641485184431,0.0,0.04492924362421036,0.0,0.01497641485184431,0.0,0.0
1601313525.231,10,0,10,0,0.22464622557163239,1.752240538597107,0.0,0.3294811248779297,4.193396091461182,0.0,0.13478773832321167,1.4227594137191772,0.02995282970368862,0.7338443398475647,0.14976415038108826,0.02995282970368862,0.584080159664154,0.11981131881475449,0.01497641485184431,0.0,0.37441039085388184,0.05990565940737724
1601313525.350,10,0,11,0,0.05990565940737724,0.44929245114326477,0.01497641485184431,0.07488207519054413,1.6623821258544922,0.02995282970368862,0.08985848724842072,0.614033043384552,0.01497641485184431,2.291391611099243,0.0,0.01497641485184431,0.01497641485184431,0.0,0.01497641485184431,0.02995282970368862,0.01497641485184431,0.0
1601313525.417,10,0,11,0,0.0,0.08985848724842072,0.01497641485184431,0.01497641485184431,0.37441039085388184,0.0,0.0,0.02995282970368862,0.0,0.01497641485184431,0.0,0.01497641485184431,0.0,0.0,0.0,0.0,0.01497641485184431,0.0
1601313525.528,11,0,12,0,0.01497641485184431,0.3444575369358063,0.0,0.23962263762950897,0.2845518887042999,0.0,0.1048349067568779,0.1048349067568779,0.0,0.04492924362421036,0.0,0.0,0.0,0.04492924362421036,0.0,0.0,0.0,0.0
1601313525.589,11,0,12,0,0.0,0.02995282970368862,0.0,0.02995282970368862,0.05990565940737724,0.01497641485184431,0.02995282970368862,0.02995282970368862,0.0,0.16474056243896484,0.0,0.01497641485184431,0.02995282970368862,0.16474056243896484,0.0,0.0,0.0,0.0
