time,orientation of object,interval of finger
1610707519.409,12390,14160,0.0,30.0
1610707519.508,12392,14164,-1.4899692998065042,30.0
1610707519.569,12394,14166,1.487330381821068,30.0
1610707519.663,12396,14170,1.465461759328726,30.0
1610707519.771,12399,14174,1.4969956668320583,30.0
1610707519.912,12403,14180,1.4099855765252798,30.0
1610707520.013,12406,14184,1.4346204503571116,30.0
1610707520.081,12408,14187,1.4575112091779332,30.0
1610707520.112,12409,14188,1.4414938646823452,30.0
1610707520.448,12419,14202,1.4813816180969304,30.0
1610707520.484,12420,14203,1.4575719429106373,30.0
1610707520.553,12422,14206,1.4260115692098303,30.0
1610707520.647,12425,14210,1.4895605169706643,30.0
1610707520.748,12428,14214,1.4552289650680945,30.0
1610707520.819,12430,14217,1.4599835580006857,30.0
1610707520.849,12431,14218,1.444219239300111,30.0
1610707520.950,12434,14222,1.4329953454972335,30.0
1610707521.055,12437,14226,1.4721421207718826,30.0
1610707521.174,12440,14231,1.494134715163458,30.0
1610707521.205,12441,14232,1.46138968171953,30.0
1610707521.226,12442,14233,1.4890850072792434,30.0
1610707521.334,12445,14237,1.4774593818908248,30.0
1610707521.400,12447,14240,1.4534250995741032,30.0
1610707521.429,12448,14241,1.488409596994658,30.0
1610707521.506,12450,14244,1.4942821406666522,30.0
1610707521.638,12454,14249,1.4998043925433036,30.0
1610707521.664,12455,14250,1.4566829484185013,30.0
1610707521.711,12456,14252,1.4446359274854792,30.0
1610707521.764,12458,14254,1.4579747850177371,30.0
1610707522.043,12466,14265,1.480195172987021,30.0
1610707522.073,12467,14266,1.4997292047313773,30.0
1610707522.097,12468,14267,1.4811985700716983,30.0
1610707522.195,12471,14271,1.4682233575821262,30.0
1610707522.260,12473,14274,1.4842905985668768,30.0
1610707522.302,12474,14276,1.5119764160817875,30.0
1610707522.362,12476,14278,1.4734861157362662,30.0
1610707522.428,12478,14281,1.4719381690563276,30.0
