time,orientation of object,interval of finger
0.000,0,75,0.0,30.0
0.000,0,76,0.0,30.0
1610879076.633,76692,77,-1.2431998342643693,30.0
1610879076.668,76693,78,-1.2686374731176955,30.0
1610879076.668,76693,79,-1.2686374731176955,30.0
1610879076.706,76694,80,-1.3618831678455336,30.0
1610879076.706,76694,81,-1.3618831678455336,30.0
1610879076.755,76695,82,-1.222971977590768,30.0
1610879076.792,76696,83,-1.2382922970484824,30.0
1610879076.792,76696,84,-1.2382922970484824,30.0
1610879076.835,76697,85,-1.2823215879329195,30.0
1610879076.835,76697,86,-1.2823215879329195,30.0
1610879076.884,76698,87,-1.267783975136899,30.0
1610879076.884,76698,88,-1.267783975136899,30.0
1610879076.932,76699,89,-1.2848232190062219,30.0
1610879076.932,76699,90,-1.2848232190062219,30.0
1610879076.932,76699,91,-1.2848232190062219,30.0
1610879076.996,76700,92,-1.3086930568035342,30.0
1610879077.038,76701,93,-1.1954531272818933,30.0
1610879077.038,76701,94,-1.1954531272818933,30.0
1610879077.092,76702,95,-1.212900451707473,30.0
1610879077.092,76702,96,-1.212900451707473,30.0
1610879077.135,76703,97,-1.2277971130597727,30.0
1610879077.162,76704,98,-1.2065369927464655,30.0
1610879077.194,76705,99,-1.2231697008115934,30.0
1610879077.233,76706,100,-1.2421906122012774,30.0
1610879077.233,76706,101,-1.2421906122012774,30.0
1610879077.233,76706,102,-1.2421906122012774,30.0
1610879077.293,76707,103,-1.1973852540430354,30.0
1610879077.320,76708,104,-1.157698443640012,30.0
1610879077.320,76708,105,-1.157698443640012,30.0
1610879077.391,76709,106,-1.1689466402376922,30.0
1610879077.391,76709,107,-1.1689466402376922,30.0
1610879077.433,76710,108,-1.1400743110550189,30.0
1610879077.476,76711,109,-1.2135442842130357,30.0
1610879077.492,76712,110,-1.1748624168946478,30.0
1610879077.508,76713,111,-1.1632120526657277,30.0
1610879077.563,76714,112,-1.2003374801647306,30.0
1610879077.585,76715,113,-1.2396368567767404,30.0
1610879077.611,76716,114,-1.167322076884683,30.0
1610879077.611,76716,115,-1.167322076884683,30.0
1610879077.653,76717,116,-1.2024699374181205,30.0
1610879077.653,76717,117,-1.2024699374181205,30.0
1610879077.653,76717,118,-1.2024699374181205,30.0
1610879077.742,76718,119,-1.1705743184961683,30.0
1610879077.742,76718,120,-1.1705743184961683,30.0
1610879077.797,76720,121,-1.1547335853532106,30.0
1610879077.797,76720,122,-1.1547335853532106,30.0
1610879077.838,76721,123,-1.1295206537662346,30.0
1610879077.838,76721,124,-1.1295206537662346,30.0
1610879077.890,76722,125,-1.1093804212900167,30.0
1610879077.890,76722,126,-1.1093804212900167,30.0
1610879077.935,76723,127,-1.2132920841479453,30.0
1610879077.935,76723,128,-1.2132920841479453,30.0
1610879077.977,76724,129,-1.1310796905475689,30.0
1610879078.009,76725,130,-1.1233760278930267,30.0
1610879078.044,76726,131,-1.1751805574355068,30.0
1610879078.044,76726,132,-1.1751805574355068,30.0
1610879078.092,76727,133,-1.1557186844290135,30.0
1610879078.112,76728,134,-1.1969634005597747,30.0
1610879078.160,76729,135,-1.1883767276376882,30.0
1610879078.188,76730,136,-1.1647830446677714,30.0
1610879078.214,76731,137,-1.1686572794384833,30.0
1610879078.244,76732,138,-1.1860970012567584,30.0
1610879078.244,76732,139,-1.1860970012567584,30.0
1610879078.278,76733,140,-1.1674876834051278,30.0
1610879078.310,76734,141,-1.1299665298011252,30.0
1610879078.342,76735,142,-1.159434372205719,30.0
1610879078.342,76735,143,-1.159434372205719,30.0
1610879078.406,76736,144,-1.2146416006354015,30.0
1610879078.422,76737,145,-1.1665278423518153,30.0
1610879078.422,76737,146,-1.1665278423518153,30.0
1610879078.490,76739,147,-1.128259336784525,30.0
1610879078.490,76739,148,-1.128259336784525,30.0
1610879078.490,76739,149,-1.128259336784525,30.0
1610879078.544,76740,150,-1.1523170388384525,30.0
1610879078.544,76740,151,-1.1523170388384525,30.0
1610879078.603,76741,152,-1.144328683127414,30.0
1610879078.603,76741,153,-1.144328683127414,30.0
1610879078.670,76742,154,-1.1761075882335263,30.0
1610879078.701,76743,155,-1.1040259275704893,30.0
1610879078.701,76743,156,-1.1040259275704893,30.0
1610879078.741,76744,157,-1.1371963501233704,30.0
1610879078.784,76746,158,-1.176458096706038,30.0
1610879078.784,76746,159,-1.176458096706038,30.0
1610879078.824,76747,160,-1.116716541748924,30.0
1610879078.849,76748,161,-1.1403190255897133,30.0
1610879078.874,76749,162,-1.0904201299832585,30.0
1610879078.910,76750,163,-1.1476295634885603,30.0
1610879078.910,76750,164,-1.1476295634885603,30.0
1610879078.952,76751,165,-1.1390387085979448,30.0
1610879078.952,76751,166,-1.1390387085979448,30.0
1610879079.016,76753,167,-1.1583980075392046,30.0
1610879079.016,76753,168,-1.1583980075392046,30.0
1610879079.051,76754,169,-1.0919076028918946,30.0
1610879079.079,76755,170,-1.13141190735095,30.0
1610879079.112,76756,171,-1.1306001893898774,30.0
1610879079.148,76757,172,-1.0743108403120345,30.0
