time,orientation of object,interval of finger
1610707430.756,10100,10706,1.4290700884095562,30.0
1610707430.790,10101,10707,1.448426208208196,30.0
1610707430.821,10102,10708,1.4992272386458305,30.0
1610707430.891,10104,10711,1.4573095462818288,30.0
1610707430.943,10105,10713,1.4160880448600541,30.0
1610707430.965,10106,10714,1.4160492374980855,30.0
1610707430.992,10107,10715,1.521930372670213,30.0
1610707431.054,10109,10718,1.4917895054232726,30.0
1610707431.092,10110,10719,1.404643583877612,30.0
1610707431.122,10111,10720,1.5287227071572143,30.0
1610707431.162,10112,10722,1.4580902895026984,30.0
1610707431.191,10113,10723,1.4855940962373189,30.0
1610707431.226,10114,10725,1.4542398767114857,30.0
1610707431.263,10115,10726,1.4448291753423979,30.0
1610707431.424,10120,10733,1.5104150451235454,30.0
1610707431.454,10121,10734,1.4693067597657656,30.0
1610707431.491,10122,10736,1.4292784557735978,30.0
1610707431.528,10123,10737,1.4569029050561546,30.0
1610707431.571,10124,10739,1.4224629837625986,30.0
1610707431.597,10125,10740,1.42961753025125,30.0
1610707431.627,10126,10741,1.4673252744430496,30.0
1610707431.670,10127,10743,1.4636391500392225,30.0
1610707431.693,10128,10744,1.3488455871679133,30.0
1610707431.726,10129,10745,1.5069141085128324,30.0
1610707431.772,10130,10747,1.4803920787283107,30.0
1610707431.792,10131,10748,1.4599962973359155,30.0
1610707431.854,10133,10750,1.399730646371101,30.0
1610707431.897,10134,10752,1.4058043818074926,30.0
1610707431.937,10135,10754,1.4581840377631536,30.0
1610707431.966,10136,10755,1.474668629640682,30.0
1610707432.026,10138,10758,1.4305124088614354,30.0
1610707432.063,10139,10759,1.444714914889116,30.0
1610707432.123,10141,10761,1.4814531577530914,30.0
1610707432.161,10142,10763,1.4545561163418945,30.0
1610707432.196,10143,10764,1.4551506959837106,30.0
1610707432.225,10144,10765,1.4686342989949879,30.0
1610707432.256,10145,10766,1.3851981009734509,30.0
1610707432.288,10146,10768,1.440558726705241,30.0
1610707432.331,10147,10769,1.4402920405403519,30.0
1610707432.361,10148,10771,1.4370809007663687,30.0
1610707432.398,10149,10772,1.4264345020171156,30.0
1610707432.459,10151,10775,1.4670311767553263,30.0
1610707432.497,10152,10776,1.4239750063186423,30.0
1610707432.543,10153,10778,1.4788597305220124,30.0
1610707432.567,10154,10779,1.4776213257318713,30.0
1610707432.608,10155,10781,0.0,30.0
1610707432.626,10156,10782,0.0,30.0
1610707432.666,10157,10783,0.0,30.0
1610707432.695,10158,10784,0.0,30.0
1610707432.729,10159,10786,0.0,30.0
1610707432.764,10160,10787,0.0,30.0
1610707432.798,10161,10788,0.0,30.0
1610707432.831,10162,10790,0.0,30.0
1610707432.871,10163,10791,0.0,30.0
1610707432.908,10164,10793,0.0,30.0
1610707432.932,10165,10794,0.0,30.0
1610707432.976,10166,10796,0.0,30.0
1610707433.070,10169,10799,0.0,30.0
1610707433.137,10171,10802,0.0,30.0
1610707433.169,10172,10803,0.0,30.0
1610707433.200,10173,10804,0.0,30.0
1610707433.232,10174,10805,0.0,30.0
1610707433.265,10175,10807,0.0,30.0
