time,orientation of object,interval of finger
1610881144,655704021,,785,30.0,"[2069, 126, 3843, 351]",38.67714211943492,0,0.0,[],,0.0,[],0.0,[],0.0,0,0,,0,[],0.0,0.0,[],0.0,1610881144,651595115,,613,"[3, 0, -3, 0]","[189, -7, -196, -12]","[2003, 126, 3910, 351]","[-6, 0, 1, -2]"
1610881144,679212093,,786,30.0,"[2069, 126, 3843, 351]",42.983234269317485,0,0.13152062030372766,"[0.001131989836298114, 0.06772437420498255]",rh_l,0.032213541666666665,"[0.0, 0.00016679872351232916, 0.0002396263153059408, 0.0, 0.0004252192738931626, 8.653172699268907e-05, 0.0, 5.0509468564996496e-05, 0.0]",0.20413513606223654,"[0.1218270008084074, -0.08542845594179467]",-1.327239594801557,1610881144,658225111,rh_l,133094,"[0.0, 0.0, 1.950053956534248e-05, 0.0, 1.950053956534248e-05, 0.0, 0.0, 0.0, 0.0]",0.03619270833333334,1.3216503570292697,"[0.12469754711526254, -0.03272652897713917]",0.008390369372138445,1610881144,677649974,,614,"[12, 0, -12, 0]","[147, -7, -155, -9]","[2013, 126, 3899, 351]","[-7, 0, 3, -2]"
1610881144,707297086,,787,30.0,"[2069, 126, 3843, 351]",36.7013527939658,0,0.13152062030372766,"[0.001131989836298114, 0.06772437420498255]",rh_l,0.032213541666666665,"[0.0, 0.00016679872351232916, 0.0002396263153059408, 0.0, 0.0004252192738931626, 8.653172699268907e-05, 0.0, 5.0509468564996496e-05, 0.0]",0.20413513606223654,"[0.1218270008084074, -0.08542845594179467]",-1.327239594801557,1610881144,658225111,rh_l,133094,"[0.0, 0.0, 1.950053956534248e-05, 0.0, 1.950053956534248e-05, 0.0, 0.0, 0.0, 0.0]",0.03619270833333334,1.3216503570292697,"[0.12469754711526254, -0.03272652897713917]",0.008390369372138445,1610881144,703248023,,615,"[20, 0, -21, 0]","[123, -7, -126, -12]","[2021, 126, 3891, 351]","[-4, 0, 0, -2]"
1610881144,737200021,,788,30.0,"[2069, 126, 3843, 351]",33.66539313577552,0,-0.04418389867914947,"[0.05509710655649073, -0.08140040644656199]",rh_l,0.034609375,"[0.0, 0.0001233370858244598, 0.0002509811893105507, 0.0, 0.0004373571719042957, 9.866966865956783e-05, 0.0, 0.0001303849130636081, 0.0]",-0.3188372416720947,"[0.11661560786842955, -0.06326856927872727]",-1.2894942820679454,1610881144,712449238,rh_l,133095,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.815571007085964e-05, 0.0]",0.036406249999999994,-0.696098117607529,"[0.09610837883988164, -0.4086720780782215]",-0.013292760206960227,1610881144,734801054,,616,"[20, 0, -21, 0]","[98, -7, -97, -12]","[2027, 126, 3883, 351]","[0, 0, 1, -2]"
1610881144,765908956,,789,30.0,"[2069, 126, 3843, 351]",35.075590195602906,0,-0.04418389867914947,"[0.05509710655649073, -0.08140040644656199]",rh_l,0.034609375,"[0.0, 0.0001233370858244598, 0.0002509811893105507, 0.0, 0.0004373571719042957, 9.866966865956783e-05, 0.0, 0.0001303849130636081, 0.0]",-0.3188372416720947,"[0.11661560786842955, -0.06326856927872727]",-1.2894942820679454,1610881144,712449238,rh_l,133095,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.815571007085964e-05, 0.0]",0.036406249999999994,-0.696098117607529,"[0.09610837883988164, -0.4086720780782215]",-0.013292760206960227,1610881144,760404109,,617,"[15, 0, -16, 0]","[76, -7, -79, -12]","[2033, 126, 3878, 351]","[0, 0, 0, -2]"
1610881144,789990901,,790,30.0,"[2069, 126, 3843, 351]",41.849715135248395,0,-1.6804830311076175,"[0.09730783094242659, -0.25791673410141075]",rh_l,0.15546875,"[2.349277792745852e-06, 0.000651141454000026, 0.0007776109268888831, 0.0, 0.0018105099443346262, 0.0005399423534981906, 0.0, 0.0007361070602200925, 0.00015740160597488284]",0.13176249426425632,"[0.10668042593921996, -0.029537568796362785]",-1.3800136844975524,1610881144,784368664,rh_l,133096,"[0.0, 3.900107913068496e-05, 0.01219459343701601, 0.0, 0.000762363662943244, 0.002934293821454048, 0.0, 0.005635041743516922, 0.003457276849076152]",0.06003125,1.2586224260133416,"[0.13814323169389015, -0.46901098018168963]",-0.32843146276088503,1610881144,788764953,,618,"[12, 0, -12, 0]","[62, -7, -65, -12]","[2037, 126, 3874, 351]","[0, 0, 0, -2]"
1610881144,813986063,,791,30.0,"[2069, 126, 3843, 351]",41.969060817706975,0,-1.6804830311076175,"[0.09730783094242659, -0.25791673410141075]",rh_l,0.15546875,"[2.349277792745852e-06, 0.000651141454000026, 0.0007776109268888831, 0.0, 0.0018105099443346262, 0.0005399423534981906, 0.0, 0.0007361070602200925, 0.00015740160597488284]",0.13176249426425632,"[0.10668042593921996, -0.029537568796362785]",-1.3800136844975524,1610881144,784368664,rh_l,133096,"[0.0, 3.900107913068496e-05, 0.01219459343701601, 0.0, 0.000762363662943244, 0.002934293821454048, 0.0, 0.005635041743516922, 0.003457276849076152]",0.06003125,1.2586224260133416,"[0.13814323169389015, -0.46901098018168963]",-0.32843146276088503,1610881144,812377929,,619,"[9, 0, -10, 0]","[50, -7, -54, -12]","[2039, 126, 3871, 351]","[0, 0, 0, -2]"
1610881144,839961051,,792,30.0,"[2069, 126, 3843, 351]",38.737153201078726,0,-2.1852187558231844,"[-0.11717768719726722, -0.35067337575559976]",rh_l,0.25809895833333335,"[5.873193913430441e-06, 0.0006934284465387464, 0.0011319603072479367, 3.9154630826487846e-07, 0.0018449659692123532, 0.0016448859823867679, 0.0001801112957764417, 0.001278007053770125, 0.0009816065430641174]",-0.09141544520355512,"[0.1401233477953789, 0.02815630540380819]",-1.2719070883954449,1610881144,831334309,rh_l,133097,"[1.950053956534248e-05, 0.0007230555056594312, 0.031357329338788986, 0.0003523916529957205, 0.0016223834827542305, 0.03820754960179329, 0.0020143904257565737, 0.010878690518438816, 0.006739509757608175]",0.10395572916666666,-2.3018228771713343,"[-0.7120720232024695, -1.2284271662865691]",-0.7597941712149382,1610881144,839364051,,620,"[7, 0, -7, 0]","[44, -7, -43, -12]","[2042, 126, 3868, 351]","[0, 0, 0, -2]"
1610881144,867150068,,793,30.0,"[2069, 126, 3843, 351]",36.97148448174037,0,0.14560169312572827,"[-0.040991458167519965, -0.4887970515683234]",rh_l,0.25342447916666666,"[2.4667417164891958e-05, 0.0006241247756406665, 0.0010266343597322702, 0.0, 0.0018281296361237764, 0.0016112129669636488, 0.00019733933731913567, 0.0013112884480506182, 0.0009972683619707823]",-0.13666546091092352,"[0.13536655632298644, 0.03795296570048663]",-1.2633775764252375,1610881144,863438875,rh_l,133098,"[1.950053956534248e-05, 0.0009195963502861559, 0.04273182526230812, 0.0, 0.0010759077267721295, 0.045920852571725845, 0.0023667821660637856, 0.009312198497354984, 0.007228098344057798]",0.14676302083333334,-0.2656790928183657,"[0.14816557471583539, -0.30514850431799767]",-0.726552674436099,1610881144,863524913,,621,"[6, 0, -6, 0]","[37, -7, -36, -12]","[2045, 126, 3866, 351]","[0, 0, 0, -2]"
1610881144,899000883,,794,30.0,"[2069, 126, 3843, 351]",31.575530361202706,0,0.486535999815227,"[-0.11255241894532922, -0.5195844256630682]",rh_l,0.24341145833333333,"[1.3312573173607234e-05, 0.0005759645719081163, 0.000987871317192912, 0.0, 0.0016973530873656273, 0.001581063843332231, 0.00021535046107601374, 0.001247858046554029, 0.0010007922537624836]",-0.38598710145347337,"[0.14016395634963094, 0.041794540647113666]",-1.2649219609205984,1610881144,884019101,rh_l,133099,"[0.0, 0.00481601944193244, 0.052855219691991806, 0.0, 0.005676960572600365, 0.06150347366929054, 0.0007631313637830317, 0.007006682455539703, 0.005668208003044128]",0.18900260416666667,0.07504215431652078,"[-0.2331072567737837, -0.18666339945086288]",-0.6555495985337991,1610881144,897341966,,622,"[5, 0, -5, 0]","[31, -7, -30, -12]","[2046, 126, 3864, 351]","[0, 0, 0, -2]"
