/dynamixel_data/header/stamp/secs,/dynamixel_data/header/stamp/nsecs,/dynamixel_data/header/frame_id,/dynamixel_data/header/seq,/dynamixel_data/Vel,/dynamixel_data/Pwm,/dynamixel_data/Pos,/dynamixel_data/Cur,/dynamixel_param/header/stamp/secs,/dynamixel_param/header/stamp/nsecs,/dynamixel_param/header/frame_id,/dynamixel_param/header/seq,/dynamixel_param/interval,/dynamixel_param/trg_pos,/dynamixel_param/fps,/dynamixel_param/surface_pos,/fingervision/fv_filter1_objinfo/d_obj_area,/fingervision/fv_filter1_objinfo/d_obj_center_filtered,/fingervision/fv_filter1_objinfo/fv,/fingervision/fv_filter1_objinfo/obj_area,/fingervision/fv_filter1_objinfo/obj_s,/fingervision/fv_filter1_objinfo/d_obj_orientation_filtered,/fingervision/fv_filter1_objinfo/obj_center,/fingervision/fv_filter1_objinfo/obj_orientation,/fingervision/fv_filter1_objinfo/header/stamp/secs,/fingervision/fv_filter1_objinfo/header/stamp/nsecs,/fingervision/fv_filter1_objinfo/header/frame_id,/fingervision/fv_filter1_objinfo/header/seq,/fingervision/fv_filter1_objinfo/mv_s,/fingervision/fv_filter1_objinfo/obj_area_filtered,/fingervision/fv_filter1_objinfo/d_obj_orientation,/fingervision/fv_filter1_objinfo/d_obj_center,/fingervision/fv_filter1_objinfo/d_obj_area_filtered
1610883522,700299978,,915,40.0,"[2122, 126, 3790, 351]",34.74147884932369,0,0.9305798476057016,"[0.20413227398332948, 0.0535192797490856]",rh_l,0.3562890625,"[0.0003782337298616767, 0.0007520499057136476, 0.0011409260332584381, 0.0002349277783650905, 0.0026809172704815865, 0.0016874615103006363, 0.00014604676107410342, 0.002616703975945711, 0.0010680676205083728]",1.322052548265882,"[0.08872043061276703, 0.0439459436882965]",-1.4316050113229781,1610883522,674216991,rh_l,198551,"[0.0644485205411911, 0.11205916851758957, 0.043084677308797836, 0.07012593746185303, 0.13807840645313263, 0.04858659580349922, 0.018285058438777924, 0.07325155287981033, 0.04766930267214775]",0.33578125000000003,-0.23590218644644773,"[-0.4242294249990164, -0.38382669800662045]",-0.581322741077489,1610883522,696933031,,1084,"[6, 0, -6, 0]","[37, -7, -39, -9]","[2099, 126, 3811, 351]","[0, 0, 0, 0]"
1610883522,722378969,,916,40.0,"[2122, 126, 3790, 351]",45.65377917102055,0,-0.1298043137605651,"[0.1921351924485915, 0.06526364531183683]",rh_l,0.36092447916666665,"[0.0003809745248872787, 0.0007467386894859374, 0.001195128308609128, 0.00025685437140055, 0.0026304079219698906, 0.0016778588760644197, 0.0001507453271187842, 0.0026989285834133625, 0.0011064560385420918]",0.9090045838830033,"[0.0883054686573933, 0.04558129287286182]",-1.3729358815994914,1610883522,709927797,rh_l,198552,"[0.006401705089956522, 0.002798711648210883, 0.01203812938183546, 0.02795640379190445, 0.046104345470666885, 0.015540394932031631, 0.011530961841344833, 0.032434772700071335, 0.0152309974655509]",0.35157812499999996,-1.64289570287175,"[0.011620066916824278, -0.04579423899212252]",-0.6029968023797687,1610883522,721791982,,1085,"[4, 0, -5, 0]","[33, -7, -33, -9]","[2100, 126, 3810, 351]","[0, -1, 0, 0]"
1610883522,745449066,,917,40.0,"[2122, 126, 3790, 351]",44.056426793273324,0,-0.1298043137605651,"[0.1921351924485915, 0.06526364531183683]",rh_l,0.36092447916666665,"[0.0003809745248872787, 0.0007467386894859374, 0.001195128308609128, 0.00025685437140055, 0.0026304079219698906, 0.0016778588760644197, 0.0001507453271187842, 0.0026989285834133625, 0.0011064560385420918]",0.9090045838830033,"[0.0883054686573933, 0.04558129287286182]",-1.3729358815994914,1610883522,709927797,rh_l,198552,"[0.006401705089956522, 0.002798711648210883, 0.01203812938183546, 0.02795640379190445, 0.046104345470666885, 0.015540394932031631, 0.011530961841344833, 0.032434772700071335, 0.0152309974655509]",0.35157812499999996,-1.64289570287175,"[0.011620066916824278, -0.04579423899212252]",-0.6029968023797687,1610883522,743863105,,1086,"[3, 0, -4, 0]","[31, -7, -29, -9]","[2101, 126, 3809, 351]","[0, -1, 0, 0]"
1610883522,768824100,,918,40.0,"[2122, 126, 3790, 351]",43.64338633147424,0,0.2564094827280445,"[0.22392625381044495, 0.08627259826621725]",rh_l,0.3512369791666667,"[0.0003527832159306854, 0.000629049027338624, 0.001179771963506937, 0.0002008632436627522, 0.002544659422710538, 0.0016223221318796277, 0.00017971974739339203, 0.0026691711973398924, 0.0011747110402211547]",0.6565860380567522,"[0.09402608235138357, 0.052057593009400244]",-1.3569069733112045,1610883522,747709161,rh_l,198553,"[0.001213793526403606, 0.000704783305991441, 0.0040320055559277534, 0.0032301798928529024, 0.010943642817437649, 0.004853484686464071, 0.00763515243306756, 0.01798732951283455, 0.00487467460334301]",0.37075260416666667,-0.4242543569439938,"[-0.15141363593940832, -0.17141520185820777]",-0.6918437244486884,1610883522,767273902,,1087,"[2, 0, -3, 0]","[28, -7, -26, -9]","[2102, 126, 3808, 351]","[0, -1, 0, 0]"
1610883522,793557882,,919,40.0,"[2122, 126, 3790, 351]",41.4129541864139,0,0.2739596506565735,"[-0.10879309561825834, -0.218958991512409]",rh_l,0.3421223958333333,"[0.00034142835647799075, 0.0006046626367606223, 0.0010136534692719579, 0.00017541272973176092, 0.002408792730420828, 0.0016621139366179705, 0.00020125479204580188, 0.0026957960799336433, 0.0011766687966883183]",-0.3671184139359586,"[0.09328639391056137, 0.060911240994970736]",-1.379844533490757,1610883522,780978963,rh_l,198554,"[0.0004307009221520275, 7.830926188034937e-05, 0.0008802881930023432, 0.000704783305991441, 0.002819133223965764, 0.0017610369250178337, 0.001879422110505402, 0.0048723709769546986, 0.001292102737352252]",0.3578072916666667,0.6894408382578444,"[0.022233028042132633, -0.26611664191961504]",0.38742971891741873,1610883522,791765928,,1088,"[2, 0, -2, 0]","[25, -7, -23, -9]","[2103, 126, 3807, 351]","[0, -1, 0, 0]"
1610883522,816373109,,920,40.0,"[2122, 126, 3790, 351]",45.91365268412295,0,0.10245163110870031,"[-0.11034573228023495, -0.1157202568823624]",rh_l,0.33875,"[0.0003606141253840178, 0.0006299703381955624, 0.0011714666616171598, 0.00019381540187168866, 0.002382559236139059, 0.0015593292191624641, 0.00016953953308984637, 0.0025959520135074854, 0.001112289377488196]",-0.3675915199910829,"[0.0936135455104551, 0.05141300408539798]",-1.3724597397615361,1610883522,813895919,rh_l,198555,"[0.00011746388190658763, 7.830926188034937e-05, 0.00033243047073483467, 0.0004307009221520275, 0.000822247180622071, 0.0006648609414696693, 0.000822247180622071, 0.0036203444469720125, 0.000587319431360811]",0.34986458333333326,-0.22434619195106775,"[-0.009938695421706967, 0.28855149636475375]",0.28671925966769096,1610883522,815356016,,1089,"[1, 0, -2, 0]","[21, -7, -19, -9]","[2104, 126, 3806, 351]","[0, -1, 0, 0]"
1610883522,843853950,,921,40.0,"[2122, 126, 3790, 351]",36.61261009610768,0,0.10245163110870031,"[-0.11034573228023495, -0.1157202568823624]",rh_l,0.33875,"[0.0003606141253840178, 0.0006299703381955624, 0.0011714666616171598, 0.00019381540187168866, 0.002382559236139059, 0.0015593292191624641, 0.00016953953308984637, 0.0025959520135074854, 0.001112289377488196]",-0.3675915199910829,"[0.0936135455104551, 0.05141300408539798]",-1.3724597397615361,1610883522,813895919,rh_l,198555,"[0.00011746388190658763, 7.830926188034937e-05, 0.00033243047073483467, 0.0004307009221520275, 0.000822247180622071, 0.0006648609414696693, 0.000822247180622071, 0.0036203444469720125, 0.000587319431360811]",0.34986458333333326,-0.22434619195106775,"[-0.009938695421706967, 0.28855149636475375]",0.28671925966769096,1610883522,837791919,,1090,"[1, 0, -2, 0]","[22, -7, -20, -9]","[2104, 126, 3806, 351]","[0, -1, -1, 0]"
1610883522,867573976,,922,40.0,"[2122, 126, 3790, 351]",42.526072453335225,0,-0.2352904267102412,"[-0.028803608212119088, -0.044214232177216664]",rh_l,0.34596354166666665,"[0.0003700112283695489, 0.0006510800449177623, 0.0011056038783863187, 0.0001832436682889238, 0.0024596937000751495, 0.0016442886553704739, 0.00014565521269105375, 0.0026910975575447083, 0.001146702328696847]",-0.1264811243264004,"[0.09411997956879402, 0.052219205333620115]",-1.4021872950793433,1610883522,844553952,rh_l,198556,"[3.9154630940174684e-05, 0.0, 7.815571007085964e-05, 0.00015661852376069874, 0.000548164767678827, 0.00037158510531298816, 0.000391546287573874, 0.0011152159422636032, 3.9154630940174684e-05]",0.34779947916666665,0.9696497918769651,"[-0.01651880465843706, -0.026296574480891736]",0.05354520480450241,1610883522,865879058,,1091,"[1, 0, -1, 0]","[19, -7, -16, -9]","[2104, 126, 3806, 351]","[0, -1, -2, 0]"
1610883522,891371011,,923,40.0,"[2122, 126, 3790, 351]",42.28853735015073,0,-0.01796270529742513,"[-0.021706521447831917, -0.08670239280217734]",rh_l,0.3465755208333333,"[0.00034573537413962185, 0.000592773430980742, 0.0010701389983296394, 0.00019068304391112179, 0.0024115336127579212, 0.0016158117214217782, 0.0001777620054781437, 0.0027842854615300894, 0.001220382284373045]",0.05297885528575812,"[0.09251512191456591, 0.06101712654103986]",-1.376785269507851,1610883522,878623384,rh_l,198557,"[0.0, 0.0, 5.8655172324506566e-05, 3.9154630940174684e-05, 7.830926188034937e-05, 0.0002740823838394135, 7.830926188034937e-05, 0.0002737753093242645, 7.830926188034937e-05]",0.34492968749999997,-0.7455958048109573,"[0.04710550073826014, -0.2582350421169259]",0.07591352649713042,1610883522,890783071,,1092,"[0, 0, -1, 0]","[23, -7, -17, -9]","[2105, 126, 3805, 351]","[0, -1, -2, 0]"
1610883522,917386054,,924,40.0,"[2122, 126, 3790, 351]",38.57718096114049,0,0.6173436667513386,"[-0.022189731219279266, -0.014501712167796965]",rh_l,0.32837239583333333,"[0.00030853846692480147, 0.0006115400465205312, 0.0010335793485864997, 0.00017502119590062648, 0.00233870605006814, 0.001574984984472394, 0.0001577931543579325, 0.00252469046972692, 0.0011444559786468744]",0.31082055907434275,"[0.0970509763047136, 0.055426889023582]",-1.4022894895689255,1610883522,908109594,rh_l,198558,"[0.0, 0.0, 5.8655172324506566e-05, 0.0, 0.0, 0.00011746388190658763, 3.9154630940174684e-05, 0.0003718922089319676, 0.0]",0.3403567708333334,0.8649541619989292,"[-0.15382968479664508, 0.18958820131369408]",0.14810036330178922,1610883522,916770935,,1093,"[0, 0, 0, 0]","[20, -7, -18, -9]","[2105, 126, 3805, 351]","[0, -1, -2, 0]"
1610883522,941814899,,925,40.0,"[2122, 126, 3790, 351]",41.11498421785245,0,0.04375054645636624,"[-0.01748163657377601, 0.005725574300767927]",rh_l,0.326953125,"[0.000317935599014163, 0.0005642105243168771, 0.0010269030462950468, 0.00013664965808857232, 0.0023563255090266466, 0.0015327410073950887, 0.00016914799925871193, 0.0025556227192282677, 0.001168397138826549]",0.2687696194364192,"[0.0955660806736076, 0.060778858735847964]",-1.4178343219749547,1610883522,940549665,rh_l,198559,"[0.0, 0.0, 5.8655172324506566e-05, 3.9154630940174684e-05, 0.0, 0.0, 7.830926188034937e-05, 1.950053956534248e-05, 0.0]",0.33732291666666664,0.4791861400682267,"[0.04577350126964891, -0.16498020957679058]",0.10205854246174775,1610883522,939943075,,1094,"[0, 0, 0, 0]","[21, -7, -14, -9]","[2106, 126, 3805, 351]","[0, -1, -2, 0]"
1610883522,964487075,,926,40.0,"[2122, 126, 3790, 351]",44.417070846129405,0,0.04375054645636624,"[-0.01748163657377601, 0.005725574300767927]",rh_l,0.326953125,"[0.000317935599014163, 0.0005642105243168771, 0.0010269030462950468, 0.00013664965808857232, 0.0023563255090266466, 0.0015327410073950887, 0.00016914799925871193, 0.0025556227192282677, 0.001168397138826549]",0.2687696194364192,"[0.0955660806736076, 0.060778858735847964]",-1.4178343219749547,1610883522,940549665,rh_l,198559,"[0.0, 0.0, 5.8655172324506566e-05, 3.9154630940174684e-05, 0.0, 0.0, 7.830926188034937e-05, 1.950053956534248e-05, 0.0]",0.33732291666666664,0.4791861400682267,"[0.04577350126964891, -0.16498020957679058]",0.10205854246174775,1610883522,962943077,,1095,"[0, 0, 0, 0]","[21, -7, -15, -9]","[2106, 126, 3804, 351]","[0, -1, -4, 0]"
1610883522,987375974,,927,40.0,"[2122, 126, 3790, 351]",44.13291525495065,0,-0.16778509383708914,"[-0.011342237053159563, -0.031934420446417436]",rh_l,0.3339713541666667,"[0.00033242281642742455, 0.0006142808706499636, 0.001107541611418128, 0.00015622696082573384, 0.0023269595112651587, 0.0015183566138148308, 0.00017971974739339203, 0.0026562500279396772, 0.0011430357117205858]",0.1557223514602933,"[0.09469778827356125, 0.05658546977604248]",-1.3848071261277943,1610883522,982378346,rh_l,198560,"[0.0, 0.0, 0.0, 0.0, 0.0, 7.830926188034937e-05, 0.0, 0.0, 0.0]",0.3363671875,-0.7895825318316971,"[0.02075830218137526, 0.10025152262882696]",0.04801119747258987,1610883522,986757993,,1096,"[0, 0, 0, 0]","[18, -7, -15, -9]","[2106, 126, 3804, 351]","[0, -1, -4, 0]"
1610883523,11526107,,928,40.0,"[2122, 126, 3790, 351]",41.59406578803836,0,-0.146795050622124,"[-0.03369148255925111, -0.018953999351131547]",rh_l,0.3377994791666667,"[0.0003559155738912523, 0.0006099462043493986, 0.0011099937837570906, 0.00018950839876197278, 0.0022975935135036707, 0.0016262774588540196, 0.00016484099614899606, 0.002608872950077057, 0.0011880635283887386]",3.529793610375087e-05,"[0.09804268698960905, 0.05557871377360257]",-1.3897936232717059,1610883523,8456371,rh_l,198561,"[0.0, 3.9154630940174684e-05, 1.950053956534248e-05, 0.0, 0.0, 3.9154630940174684e-05, 0.0, 0.0, 0.0]",0.33473437500000003,0.19121452425601737,"[-0.1282650321888948, 0.03860553099553769]",0.06571027269021329,1610883523,10091066,,1097,"[0, 0, 0, 0]","[18, -7, -16, -9]","[2106, 126, 3804, 351]","[2, -1, -4, 0]"
1610883523,35131931,,929,40.0,"[2122, 126, 3790, 351]",42.61681179447058,0,-0.146795050622124,"[-0.03369148255925111, -0.018953999351131547]",rh_l,0.3377994791666667,"[0.0003559155738912523, 0.0006099462043493986, 0.0011099937837570906, 0.00018950839876197278, 0.0022975935135036707, 0.0016262774588540196, 0.00016484099614899606, 0.002608872950077057, 0.0011880635283887386]",3.529793610375087e-05,"[0.09804268698960905, 0.05557871377360257]",-1.3897936232717059,1610883523,8456371,rh_l,198561,"[0.0, 3.9154630940174684e-05, 1.950053956534248e-05, 0.0, 0.0, 3.9154630940174684e-05, 0.0, 0.0, 0.0]",0.33473437500000003,0.19121452425601737,"[-0.1282650321888948, 0.03860553099553769]",0.06571027269021329,1610883523,32929897,,1098,"[0, 0, 0, 0]","[19, -7, -16, -9]","[2106, 126, 3804, 351]","[2, -1, -3, 0]"
