time,orientation of object,interval of finger
1610708320.174,33254,44990,-0.7499523711685591,30.0
1610708320.206,33255,44991,-0.9640259137642821,30.0
1610708320.240,33256,44992,-0.8894310815639178,30.0
1610708320.240,33256,44993,-0.8894310815639178,30.0
1610708320.279,33257,44994,-0.7410215541186301,30.0
1610708320.330,33259,44995,-1.230614964706744,30.0
1610708320.355,33260,44996,-1.1881636131288547,30.0
1610708320.379,33261,44997,-1.2252353453005176,30.0
1610708320.379,33261,44998,-1.2252353453005176,30.0
1610708320.432,33262,44999,-1.1527674566060244,30.0
1610708320.452,33263,45000,-1.2520532986764277,30.0
1610708320.452,33263,45001,-1.2520532986764277,30.0
1610708320.505,33264,45002,-1.2652787252832949,30.0
1610708320.505,33264,45003,-1.2652787252832949,30.0
1610708320.546,33265,45004,-1.310353535251047,30.0
1610708320.602,33267,45005,-1.359782029331602,30.0
1610708320.621,33268,45006,-1.3697012557617538,30.0
1610708320.653,33269,45007,-1.3474342130533943,30.0
1610708320.688,33270,45008,-1.4101770803245326,30.0
1610708320.688,33270,45009,-1.4101770803245326,30.0
1610708320.720,33271,45010,-1.3397582169717692,30.0
1610708320.747,33272,45011,-1.3638302739735226,30.0
1610708320.786,33273,45012,-1.3450149132061995,30.0
1610708320.816,33274,45013,-1.373878781958848,30.0
1610708320.816,33274,45014,-1.373878781958848,30.0
1610708320.852,33275,45015,-1.3841825947321573,30.0
1610708320.884,33276,45016,-1.357500230833538,30.0
1610708320.884,33276,45017,-1.357500230833538,30.0
1610708320.936,33277,45018,-1.3340835284121635,30.0
1610708320.953,33278,45019,-1.3745595680284535,30.0
1610708320.986,33279,45020,-1.3441036768490804,30.0
1610708320.986,33279,45021,-1.3441036768490804,30.0
1610708321.045,33280,45022,-1.37049525275266,30.0
1610708321.066,33281,45023,-1.354965185945648,30.0
1610708321.096,33282,45024,-1.395837411749655,30.0
1610708321.118,33283,45025,-1.3776054801721602,30.0
1610708321.148,33284,45026,-1.3599475474832383,30.0
1610708321.148,33284,45027,-1.3599475474832383,30.0
1610708321.184,33285,45028,-1.3446158163185673,30.0
1610708321.222,33286,45029,-1.3554586762024599,30.0
1610708321.222,33286,45030,-1.3554586762024599,30.0
1610708321.251,33287,45031,-1.3930349472622183,30.0
1610708321.288,33288,45032,-1.4015316360278993,30.0
1610708321.288,33288,45033,-1.4015316360278993,30.0
1610708321.320,33289,45034,-1.3440870785574017,30.0
1610708321.356,33290,45035,-1.3385764259877155,30.0
1610708321.385,33291,45036,-1.3032513751116444,30.0
1610708321.385,33291,45037,-1.3032513751116444,30.0
1610708321.423,33292,45038,-1.3550270039178574,30.0
1610708321.423,33292,45039,-1.3550270039178574,30.0
1610708321.489,33294,45040,-1.3678185487442922,30.0
1610708321.489,33294,45041,-1.3678185487442922,30.0
1610708321.525,33295,45042,-1.4130191233220843,30.0
1610708321.568,33296,45043,-1.380170750425468,30.0
1610708321.585,33297,45044,-1.4056462966237007,30.0
1610708321.585,33297,45045,-1.4056462966237007,30.0
1610708321.620,33298,45046,-1.3578810502869934,30.0
1610708321.658,33299,45047,-1.4087101722384046,30.0
1610708321.658,33299,45048,-1.4087101722384046,30.0
1610708321.691,33300,45049,-1.3803008498767713,30.0
1610708321.722,33301,45050,-1.3353374854762434,30.0
1610708321.768,33302,45051,-1.310080484586312,30.0
1610708321.790,33303,45052,-1.376644532596037,30.0
1610708321.820,33304,45053,-1.4622294603861048,30.0
1610708321.820,33304,45054,-1.4622294603861048,30.0
1610708321.858,33305,45055,-1.3798123179461586,30.0
1610708321.886,33306,45056,-1.3976884319656042,30.0
1610708321.923,33307,45057,-1.430547917370496,30.0
1610708321.923,33307,45058,-1.430547917370496,30.0
1610708321.964,33308,45059,-1.382280455522093,30.0
1610708321.979,33309,45060,-1.3546893234930604,30.0
1610708322.018,33310,45061,-1.350086504970343,30.0
1610708322.018,33310,45062,-1.350086504970343,30.0
1610708322.061,33311,45063,-1.3962826037937983,30.0
1610708322.095,33312,45064,-1.3455937861163039,30.0
1610708322.121,33313,45065,-1.3830849058013435,30.0
1610708322.154,33314,45066,-1.4119805579537121,30.0
1610708322.154,33314,45067,-1.4119805579537121,30.0
1610708322.188,33315,45068,-1.3541302572513336,30.0
1610708322.188,33315,45069,-1.3541302572513336,30.0
1610708322.226,33316,45070,-1.3463467565490153,30.0
1610708322.255,33317,45071,-1.3996784517062757,30.0
1610708322.291,33318,45072,-1.3387506160329532,30.0
1610708322.324,33319,45073,-1.3440170074554694,30.0
1610708322.349,33320,45074,-1.3896563964782704,30.0
1610708322.349,33320,45075,-1.3896563964782704,30.0
1610708322.387,33321,45076,-1.4089072743435944,30.0
1610708322.422,33322,45077,-1.3593178168155844,30.0
1610708322.422,33322,45078,-1.3593178168155844,30.0
1610708322.463,33323,45079,-1.3674750013727355,30.0
1610708322.492,33324,45080,-1.3791738564493385,30.0
1610708322.528,33325,45081,-1.3768743597873123,30.0
1610708322.528,33325,45082,-1.3768743597873123,30.0
1610708322.558,33326,45083,-1.3916679447597153,30.0
1610708322.593,33327,45084,-1.359835340969056,30.0
1610708322.620,33328,45085,-1.4063527027241178,30.0
1610708322.661,33329,45086,-1.3387717901627514,30.0
1610708322.661,33329,45087,-1.3387717901627514,30.0
1610708322.695,33330,45088,-1.4044493059881642,30.0
1610708322.722,33331,45089,-1.387094507701178,30.0
1610708322.722,33331,45090,-1.387094507701178,30.0
1610708322.770,33332,45091,-1.3991538921776967,30.0
1610708322.793,33333,45092,-1.3820486723844423,30.0
1610708322.823,33334,45093,-1.3879030608760399,30.0
1610708322.823,33334,45094,-1.3879030608760399,30.0
1610708322.857,33335,45095,-1.3245269792769607,30.0
1610708322.891,33336,45096,-1.3780101146808923,30.0
1610708322.927,33337,45097,-1.3814790666063959,30.0
1610708322.927,33337,45098,-1.3814790666063959,30.0
1610708322.965,33338,45099,-1.3793400359927175,30.0
1610708322.995,33339,45100,-1.3612718876253949,30.0
1610708322.995,33339,45101,-1.3612718876253949,30.0
1610708323.053,33340,45102,-1.4033989898539032,30.0
1610708323.053,33340,45103,-1.4033989898539032,30.0
1610708323.087,33341,45104,-1.403219814656551,30.0
1610708323.114,33342,45105,-1.4032914951056823,30.0
1610708323.130,33343,45106,-1.4021994170882466,30.0
1610708323.169,33344,45107,-1.3584504883184554,30.0
1610708323.169,33344,45108,-1.3584504883184554,30.0
1610708323.207,33345,45109,-1.3427340043091651,30.0
1610708323.227,33346,45110,-1.4119755596596648,30.0
1610708323.260,33347,45111,-1.4013038614311366,30.0
1610708323.288,33348,45112,-1.4061688959114969,30.0
1610708323.288,33348,45113,-1.4061688959114969,30.0
1610708323.333,33349,45114,-1.3861238904386246,30.0
1610708323.333,33349,45115,-1.3861238904386246,30.0
1610708323.366,33350,45116,-1.4067144181243822,30.0
1610708323.366,33350,45117,-1.4067144181243822,30.0
1610708323.417,33351,45118,-1.3951233811872472,30.0
1610708323.436,33352,45119,-1.3756335240806938,30.0
1610708323.469,33353,45120,-1.402494600369507,30.0
1610708323.469,33353,45121,-1.402494600369507,30.0
1610708323.515,33354,45122,-1.3962085503648625,30.0
1610708323.545,33355,45123,-1.3935190748732627,30.0
1610708323.545,33355,45124,-1.3935190748732627,30.0
1610708323.583,33356,45125,-1.4027400354855102,30.0
1610708323.612,33357,45126,-1.3787525201438444,30.0
1610708323.633,33358,45127,-1.3789583906623653,30.0
1610708323.667,33359,45128,-1.3665483548660389,30.0
1610708323.696,33360,45129,-1.3383064757473682,30.0
1610708323.696,33360,45130,-1.3383064757473682,30.0
1610708323.732,33361,45131,-1.4005386713621464,30.0
