/dynamixel_data/header/stamp/secs,/dynamixel_data/header/stamp/nsecs,/dynamixel_data/header/frame_id,/dynamixel_data/header/seq,/dynamixel_data/Vel,/dynamixel_data/Pwm,/dynamixel_data/Pos,/dynamixel_data/Cur,/dynamixel_param/header/stamp/secs,/dynamixel_param/header/stamp/nsecs,/dynamixel_param/header/frame_id,/dynamixel_param/header/seq,/dynamixel_param/interval,/dynamixel_param/trg_pos,/dynamixel_param/fps,/dynamixel_param/surface_pos,/fingervision/fv_filter1_objinfo/d_obj_area,/fingervision/fv_filter1_objinfo/d_obj_center_filtered,/fingervision/fv_filter1_objinfo/fv,/fingervision/fv_filter1_objinfo/obj_area,/fingervision/fv_filter1_objinfo/obj_s,/fingervision/fv_filter1_objinfo/d_obj_orientation_filtered,/fingervision/fv_filter1_objinfo/obj_center,/fingervision/fv_filter1_objinfo/obj_orientation,/fingervision/fv_filter1_objinfo/header/stamp/secs,/fingervision/fv_filter1_objinfo/header/stamp/nsecs,/fingervision/fv_filter1_objinfo/header/frame_id,/fingervision/fv_filter1_objinfo/header/seq,/fingervision/fv_filter1_objinfo/mv_s,/fingervision/fv_filter1_objinfo/obj_area_filtered,/fingervision/fv_filter1_objinfo/d_obj_orientation,/fingervision/fv_filter1_objinfo/d_obj_center,/fingervision/fv_filter1_objinfo/d_obj_area_filtered
1610883225,436116933,,836,30.0,"[2069, 126, 3843, 351]",45.814853247987415,0,0.0,[],,0.0,[],0.0,[],0.0,0,0,,0,[],0.0,0.0,[],0.0,1610883225,435329914,,986,"[0, 0, 0, 0]","[229, -7, -282, -9]","[1992, 126, 3920, 351]","[48, 0, -79, 0]"
1610883225,466447114,,837,30.0,"[2069, 126, 3843, 351]",33.14319128256592,0,0.0,[],,0.0,[],0.0,[],0.0,0,0,,0,[],0.0,0.0,[],0.0,1610883225,464623928,,987,"[2, 0, -2, 0]","[191, -7, -230, -9]","[2002, 126, 3909, 351]","[-4, 0, 0, 0]"
1610883225,495269060,,838,30.0,"[2069, 126, 3843, 351]",35.456008656252116,0,0.002966220630106373,"[0.002178425047216835, -0.03682171205704764]",rh_l,0.04045572916666667,"[0.0, 0.00025333045050501823, 0.00016993109602481127, 0.0, 0.0006010235520079732, 3.288988591521047e-05, 0.0, 0.00015818470274098217, 1.174638896372926e-06]",0.17213826076879868,"[0.08436594785967172, -0.064847809094671]",-1.316272438387233,1610883225,474542381,rh_l,190404,"[0.0, 1.950053956534248e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.038763020833333335,0.3970110382015157,"[0.017176345672332567, -0.11769788340464034]",0.0011791771225077626,1610883225,493952035,,988,"[13, 0, -15, 0]","[143, -7, -179, -9]","[2014, 126, 3895, 351]","[-7, 0, 2, 0]"
1610883225,518110036,,839,30.0,"[2069, 126, 3843, 351]",44.899203562558874,0,-0.6945168004311537,"[-0.013618159737775987, -0.0501523822410417]",rh_l,0.055546875,"[1.5661852330595138e-06, 0.0003735351492650807, 0.000272097036940977, 0.0, 0.0007090903236530721, 5.442493420559913e-05, 0.0, 0.00024116486019920558, 1.8264481695950963e-05]",-0.3288595952196612,"[0.08878089210367689, -0.07027995445716963]",-1.278969729641765,1610883225,496271367,rh_l,190405,"[0.0, 1.950053956534248e-05, 1.950053956534248e-05, 0.0, 1.950053956534248e-05, 0.0, 0.0, 0.0026755661237984896, 0.0]",0.04156770833333333,-1.7167257020400326,"[-0.20318224900164084, 0.24999534550294375]",-0.13616723100632794,1610883225,516558885,,989,"[21, 0, -25, 0]","[118, -7, -142, -9]","[2022, 126, 3885, 351]","[-3, 0, 0, 0]"
1610883225,544795989,,840,30.0,"[2069, 126, 3843, 351]",38.27478464009344,0,-4.093505137896917,"[-0.10466335152334778, -0.4692820546319608]",rh_l,0.17682291666666666,"[2.545050847402308e-05, 0.0006730680470354855, 0.0008860692614689469, 0.0, 0.0018441829597577453, 0.0004032926808577031, 3.9154630826487846e-07, 0.001243159524165094, 0.00024158405722118914]",0.10222099502241253,"[0.10076846202398489, -0.005073374710709036]",-1.345878876405677,1610883225,525897821,rh_l,190406,"[0.0, 0.00015615786833222955, 0.014582104980945587, 0.0, 0.0005664369673468173, 0.006515022832900286, 0.0, 0.009950649924576283, 0.002341754036024213]",0.06992968749999999,2.2584257557084633,"[-0.40462385138322665, -2.2009579596147613]",-0.9740811465176507,1610883225,540693998,,990,"[19, 0, -24, 0]","[96, -7, -115, -9]","[2027, 126, 3877, 351]","[0, 0, 0, 0]"
1610883225,569832086,,841,30.0,"[2069, 126, 3843, 351]",41.670100839501266,0,-3.8986408028008177,"[-0.21618126457256498, -0.7220043933813305]",rh_l,0.300625,"[6.068967195460573e-05, 0.0007053053705021739, 0.0012791816843673587, 5.090101694804616e-06, 0.001944053336046636, 0.0016264832811430097, 0.00023336159938480705, 0.0023099665995687246, 0.0008727566455490887]",-0.6856889250700003,"[0.11881172037422039, 0.044785015097515056]",-1.181960194658601,1610883225,557653012,rh_l,190407,"[0.0, 0.0009363330318592489, 0.025975026190280914, 0.0, 0.0005863981205038726, 0.02765667997300625, 0.0026408645790070295, 0.011184711009263992, 0.0038832176942378283]",0.12282031249999999,-5.161949167525905,"[-0.5681987033312286, -1.5700862831599436]",-1.7505587030515966,1610883225,567559003,,991,"[15, 0, -19, 0]","[78, -7, -93, -9]","[2032, 126, 3872, 351]","[0, 0, -2, 0]"
1610883225,592125892,,842,30.0,"[2069, 126, 3843, 351]",46.436207431026084,0,0.06911979500165565,"[-0.2126443368228569, -0.7896097644029355]",rh_l,0.2984114583333333,"[7.870080298744142e-05, 0.0007130057783797383, 0.001130785676650703, 1.174638896372926e-06, 0.0019103542435914278, 0.0015595287550240755, 0.0002282714849570766, 0.0023226526100188494, 0.0010289836209267378]",-0.5449669072864163,"[0.11574994078266616, 0.05469032451098954]",-1.2299461394588334,1610883225,589677726,rh_l,190408,"[1.950053956534248e-05, 0.0005859374650754035, 0.030105456709861755, 5.8655172324506566e-05, 0.0009182144422084093, 0.03229581192135811, 0.0014075705548748374, 0.00889823492616415, 0.0038649458438158035]",0.17437239583333333,1.4984035392238768,"[0.09560677392947904, -0.30930204133827655]",-1.7229153450994255,1610883225,591062068,,992,"[12, 0, -15, 0]","[67, -7, -78, -9]","[2035, 126, 3867, 351]","[0, 0, -1, 0]"
1610883225,615118026,,843,30.0,"[2069, 126, 3843, 351]",43.76588928888193,0,0.06911979500165565,"[-0.2126443368228569, -0.7896097644029355]",rh_l,0.2984114583333333,"[7.870080298744142e-05, 0.0007130057783797383, 0.001130785676650703, 1.174638896372926e-06, 0.0019103542435914278, 0.0015595287550240755, 0.0002282714849570766, 0.0023226526100188494, 0.0010289836209267378]",-0.5449669072864163,"[0.11574994078266616, 0.05469032451098954]",-1.2299461394588334,1610883225,589677726,rh_l,190408,"[1.950053956534248e-05, 0.0005859374650754035, 0.030105456709861755, 5.8655172324506566e-05, 0.0009182144422084093, 0.03229581192135811, 0.0014075705548748374, 0.00889823492616415, 0.0038649458438158035]",0.17437239583333333,1.4984035392238768,"[0.09560677392947904, -0.30930204133827655]",-1.7229153450994255,1610883225,613634109,,993,"[10, 0, -12, 0]","[57, -7, -67, -9]","[2038, 126, 3865, 351]","[0, -1, -1, 0]"
1610883225,642117977,,844,30.0,"[2069, 126, 3843, 351]",37.76882901703706,0,0.12223030643915402,"[-0.26427905069514546, -0.7399843854502866]",rh_l,0.29463541666666665,"[4.111235830350779e-05, 0.0006519245798699558, 0.0012220159405842423, 0.0, 0.0018895178800448775, 0.001639404334127903, 0.000185984477866441, 0.0023110536858439445, 0.0009130859398283064]",-1.0045993703742238,"[0.12319503017752972, 0.050661001540442945]",-1.1712141715318851,1610883225,620570569,rh_l,190409,"[3.900107913068496e-05, 0.00035208454937674105, 0.017224658280611038, 0.0001761190505931154, 0.0006062057800590992, 0.019730092957615852, 0.0006063593318685889, 0.0034603478852659464, 0.0020311272237449884]",0.22520833333333332,-1.9011512772375219,"[-0.24099722368911014, 0.13042901135860485]",-1.6990625279376157,1610883225,640521049,,994,"[7, 0, -9, 0]","[51, -7, -57, -9]","[2041, 126, 3861, 351]","[0, -1, -1, 0]"
1610883225,667169094,,845,30.0,"[2069, 126, 3843, 351]",40.17032361870648,0,-0.18146176639985154,"[-0.18885621613990092, -0.7628875748766119]",rh_l,0.3011979166666667,"[9.201338252751157e-05, 0.000729450723156333, 0.0012255398323759437, 1.2137935300415847e-05, 0.0019000819884240627, 0.0016409704694524407, 0.00019733933731913567, 0.002355358097702265, 0.0009017310803756118]",-0.5149318915859078,"[0.11690484424791876, 0.04576143746448947]",-1.1976726471841306,1610883225,656735212,rh_l,190410,"[3.900107913068496e-05, 0.0006244779215194285, 0.007007603999227285, 0.0, 0.00025366057525388896, 0.009218995459377766, 0.0004697019758168608, 0.002423594705760479, 0.0012110295938327909]",0.2743385416666667,0.7316116919015475,"[0.17393192377458172, 0.13547939837131737]",-1.5964515211313555,1610883225,664472103,,995,"[6, 0, -8, 0]","[44, -7, -50, -9]","[2042, 126, 3859, 351]","[0, -1, 0, 0]"
