/dynamixel_data/header/stamp/secs,/dynamixel_data/header/stamp/nsecs,/dynamixel_data/header/frame_id,/dynamixel_data/header/seq,/dynamixel_data/Vel,/dynamixel_data/Pwm,/dynamixel_data/Pos,/dynamixel_data/Cur,/dynamixel_param/header/stamp/secs,/dynamixel_param/header/stamp/nsecs,/dynamixel_param/header/frame_id,/dynamixel_param/header/seq,/dynamixel_param/interval,/dynamixel_param/trg_pos,/dynamixel_param/fps,/dynamixel_param/surface_pos,/fingervision/fv_filter1_objinfo/d_obj_area,/fingervision/fv_filter1_objinfo/d_obj_center_filtered,/fingervision/fv_filter1_objinfo/fv,/fingervision/fv_filter1_objinfo/obj_area,/fingervision/fv_filter1_objinfo/obj_s,/fingervision/fv_filter1_objinfo/d_obj_orientation_filtered,/fingervision/fv_filter1_objinfo/obj_center,/fingervision/fv_filter1_objinfo/obj_orientation,/fingervision/fv_filter1_objinfo/header/stamp/secs,/fingervision/fv_filter1_objinfo/header/stamp/nsecs,/fingervision/fv_filter1_objinfo/header/frame_id,/fingervision/fv_filter1_objinfo/header/seq,/fingervision/fv_filter1_objinfo/mv_s,/fingervision/fv_filter1_objinfo/obj_area_filtered,/fingervision/fv_filter1_objinfo/d_obj_orientation,/fingervision/fv_filter1_objinfo/d_obj_center,/fingervision/fv_filter1_objinfo/d_obj_area_filtered
1610883555,724654912,,1082,30.0,"[2069, 126, 3843, 351]",42.5476419927165,0,-0.032532857122010185,"[-0.09981935283963067, 0.19806508614139812]",rh_l,0.03265625,"[1.174638896372926e-06, 0.00026311908732168376, 0.00017854510224424303, 0.0, 0.00042208691593259573, 2.4275870600831695e-05, 0.0, 9.279647201765329e-05, 0.0]",0.19153792983205795,"[0.09313340168603322, -0.10335355434039646]",-1.2922323343840743,1610883555,720793333,rh_l,199405,"[0.0, 0.0, 0.0, 0.0, 0.0, 3.9154630940174684e-05, 0.0, 0.0, 0.0]",0.031700520833333336,0.14790618286298216,"[0.10410445091558178, 0.11902146854858535]",0.037273465562394074,1610883555,722712993,,1273,"[0, 0, 0, 0]","[-72, -7, 68, -9]","[1993, 126, 3920, 351]","[-37, 0, 31, 0]"
1610883555,749241113,,1083,30.0,"[2069, 126, 3843, 351]",40.951601722303046,0,-0.09315723114550876,"[-0.11530203615716365, 0.02193193004841205]",rh_l,0.034231770833333335,"[0.0, 0.00022357291891239583, 0.0001801112957764417, 0.0, 0.0005346264806576073, 4.620246181730181e-05, 0.0, 4.42447308159899e-05, 0.0]",-1.0300988356886909,"[0.10381595392055648, -0.09726131608976796]",-1.180680161113341,1610883555,737705824,rh_l,199406,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03228645833333334,-6.595845240700094,"[-0.6316368318849813, -0.3602212264667874]",-0.029625563954539656,1610883555,745484113,,1274,"[0, 0, 0, 0]","[239, -7, -250, -9]","[1992, 126, 3920, 351]","[27, 0, -29, 0]"
1610883555,771071910,,1084,30.0,"[2069, 126, 3843, 351]",46.13383782832505,0,0.024537988543892393,"[-0.11554624219770573, 0.030854698758136522]",rh_l,0.033515625,"[0.0, 0.0002451079781167209, 0.00016953953308984637, 0.0, 0.0004375030694063753, 3.328143429826014e-05, 0.0, 0.00011863852705573663, 2.7408239020587644e-06]",-0.5731687383241054,"[0.09320956820956822, -0.08693944943944944]",-1.2694820095937347,1610883555,766891013,rh_l,199407,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03207552083333333,3.0427025324521155,"[0.36341672178269135, -0.3536679735162421]",-0.004300351811328396,1610883555,770478963,,1275,"[2, 0, -2, 0]","[192, -7, -201, -9]","[2002, 126, 3910, 351]","[-4, 0, 2, 0]"
1610883555,797297954,,1085,30.0,"[2069, 126, 3843, 351]",38.35213006226969,0,0.024537988543892393,"[-0.11554624219770573, 0.030854698758136522]",rh_l,0.033515625,"[0.0, 0.0002451079781167209, 0.00016953953308984637, 0.0, 0.0004375030694063753, 3.328143429826014e-05, 0.0, 0.00011863852705573663, 2.7408239020587644e-06]",-0.5731687383241054,"[0.09320956820956822, -0.08693944943944944]",-1.2694820095937347,1610883555,766891013,rh_l,199407,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03207552083333333,3.0427025324521155,"[0.36341672178269135, -0.3536679735162421]",-0.004300351811328396,1610883555,793482065,,1276,"[11, 0, -11, 0]","[154, -7, -164, -9]","[2012, 126, 3900, 351]","[-8, 0, 4, 0]"
1610883555,820071935,,1086,30.0,"[2069, 126, 3843, 351]",44.3185122569738,0,-0.02583698606307501,"[-0.10319220642240305, 0.0013802251079043759]",rh_l,0.034453125,"[0.0, 0.00021257891785353422, 0.00017384655075147748, 0.0, 0.0005212018149904907, 3.602225842769258e-05, 0.0, 9.007868357002735e-05, 7.830926165297569e-07]",-0.9004756139464014,"[0.09309604794298676, -0.07690179246301695]",-1.2244295081814256,1610883555,803176205,rh_l,199408,"[0.0, 0.0, 0.000743937911465764, 0.0, 0.0, 0.0, 0.0, 0.0007032477878965437, 0.0]",0.03314322916666666,-1.241622241169596,"[0.0031285563152444445, -0.276632323633081]",-0.03797558727461783,1610883555,818783044,,1277,"[20, 0, -20, 0]","[126, -7, -127, -9]","[2020, 126, 3891, 351]","[-4, 0, 0, 0]"
1610883555,843076944,,1087,30.0,"[2069, 126, 3843, 351]",43.71571212673928,0,-4.602602984617944,"[-0.03445525539219372, -0.6381034159104406]",rh_l,0.17071614583333333,"[1.1746387826860882e-05, 0.0006486233323812485, 0.0008202894241549075, 0.0, 0.0018767351284623146, 0.00039859412936493754, 0.0, 0.0011882508406415582, 0.0001789366506272927]",-0.5003850561610454,"[0.09343027120084549, -0.008245802325201319]",-1.287931643219267,1610883555,832781848,rh_l,199409,"[0.0, 1.950053956534248e-05, 0.015150384046137333, 0.0, 0.0005860910168848932, 0.007688894402235746, 0.0, 0.008700926788151264, 0.0030640417244285345]",0.061114583333333326,2.144933485749365,"[-0.011289174089504793, -2.319017024484678]",-0.945918414080929,1610883555,841465950,,1278,"[21, 0, -23, 0]","[108, -7, -105, -9]","[2025, 126, 3885, 351]","[-2, 0, 1, 0]"
1610883555,866102933,,1088,30.0,"[2069, 126, 3843, 351]",43.70250276116448,0,-4.602602984617944,"[-0.03445525539219372, -0.6381034159104406]",rh_l,0.17071614583333333,"[1.1746387826860882e-05, 0.0006486233323812485, 0.0008202894241549075, 0.0, 0.0018767351284623146, 0.00039859412936493754, 0.0, 0.0011882508406415582, 0.0001789366506272927]",-0.5003850561610454,"[0.09343027120084549, -0.008245802325201319]",-1.287931643219267,1610883555,832781848,rh_l,199409,"[0.0, 1.950053956534248e-05, 0.015150384046137333, 0.0, 0.0005860910168848932, 0.007688894402235746, 0.0, 0.008700926788151264, 0.0030640417244285345]",0.061114583333333326,2.144933485749365,"[-0.011289174089504793, -2.319017024484678]",-0.945918414080929,1610883555,864535093,,1279,"[18, 0, -19, 0]","[86, -7, -87, -9]","[2031, 126, 3880, 351]","[0, 0, -2, 0]"
1610883555,889118909,,1089,30.0,"[2069, 126, 3843, 351]",43.728929479961636,0,-3.7542676530044465,"[-0.22661990782737096, -1.001307465898138]",rh_l,0.3037239583333333,"[2.819133260345552e-05, 0.0006882447050884366, 0.0012775387149304152, 1.5661852330595138e-06, 0.001955302432179451, 0.0016050557605922222, 0.000194598498637788, 0.0023424848914146423, 0.000982440309599042]",-1.1258444695689307,"[0.12378247449198321, 0.05187620190835491]",-1.1823764988571928,1610883555,868210279,rh_l,199410,"[1.950053956534248e-05, 0.0006441320292651653, 0.028499500826001167, 0.0, 0.000938022043555975, 0.032334815710783005, 0.002561787609010935, 0.012377929873764515, 0.0044691553339362144]",0.115328125,-2.9793908841764436,"[-0.8567188112603044, -1.696998781389902]",-1.6902653732574167,1610883555,887526988,,1280,"[14, 0, -16, 0]","[75, -7, -72, -9]","[2034, 126, 3876, 351]","[0, 0, 0, 0]"
1610883555,912126064,,1090,30.0,"[2069, 126, 3843, 351]",43.73303304242652,0,0.33914226249189094,"[-0.10430458356459678, -0.8775886132826922]",rh_l,0.2917708333333333,"[3.602225842769258e-05, 0.0007233472424559295, 0.0012302937684580684, 0.0, 0.0019385687774047256, 0.0015619272598996758, 0.00011511461343616247, 0.002252525882795453, 0.0008804263779893517]",0.49928768303581883,"[0.12448949992349674, 0.04276980160146887]",-1.236295099361051,1610883555,903455444,rh_l,199411,"[3.900107913068496e-05, 0.0006060522282496095, 0.03341425210237503, 0.0, 0.0008991745417006314, 0.03507579118013382, 0.0018774260533973575, 0.008957811631262302, 0.0046084229834377766]",0.16683593749999998,1.5298155223236527,"[-0.020060210571110484, 0.2583730366104411]",-1.6038054745299366,1610883555,910558938,,1281,"[12, 0, -12, 0]","[62, -7, -62, -6]","[2038, 126, 3873, 350]","[0, 0, 0, 0]"
1610883555,935111999,,1091,30.0,"[2069, 126, 3843, 351]",43.7805079172886,0,0.33914226249189094,"[-0.10430458356459678, -0.8775886132826922]",rh_l,0.2917708333333333,"[3.602225842769258e-05, 0.0007233472424559295, 0.0012302937684580684, 0.0, 0.0019385687774047256, 0.0015619272598996758, 0.00011511461343616247, 0.002252525882795453, 0.0008804263779893517]",0.49928768303581883,"[0.12448949992349674, 0.04276980160146887]",-1.236295099361051,1610883555,903455444,rh_l,199411,"[3.900107913068496e-05, 0.0006060522282496095, 0.03341425210237503, 0.0, 0.0008991745417006314, 0.03507579118013382, 0.0018774260533973575, 0.008957811631262302, 0.0046084229834377766]",0.16683593749999998,1.5298155223236527,"[-0.020060210571110484, 0.2583730366104411]",-1.6038054745299366,1610883555,933510065,,1282,"[10, 0, -9, 0]","[55, -7, -51, -9]","[2040, 126, 3870, 351]","[0, 0, 0, 0]"
