time,orientation of object,interval of finger
1610709713.884,68452,99754,0.0,30.0
1610709713.912,68453,99755,0.0,30.0
1610709713.912,68453,99756,0.0,30.0
1610709713.948,68454,99757,1.3416011652560111,30.0
1610709713.948,68454,99758,1.3416011652560111,30.0
1610709714.001,68455,99759,1.340181806625484,30.0
1610709714.018,68456,99760,1.4885947541063262,30.0
1610709714.049,68457,99761,1.4924746608882764,30.0
1610709714.049,68457,99762,1.4924746608882764,30.0
1610709714.088,68458,99763,1.543696505145269,30.0
1610709714.116,68459,99764,-1.557757334619786,30.0
1610709714.148,68460,99765,-1.5590969237764896,30.0
1610709714.148,68460,99766,-1.5590969237764896,30.0
1610709714.183,68461,99767,-1.4688271795104717,30.0
1610709714.228,68462,99768,-1.4765918137324876,30.0
1610709714.247,68463,99769,-1.4742600378642288,30.0
1610709714.247,68463,99770,-1.4742600378642288,30.0
1610709714.281,68464,99771,-1.4132338602329608,30.0
1610709714.318,68465,99772,-1.4791249129718493,30.0
1610709714.318,68465,99773,-1.4791249129718493,30.0
1610709714.350,68466,99774,-1.4432679674455517,30.0
1610709714.386,68467,99775,-1.4114659278425543,30.0
1610709714.386,68467,99776,-1.4114659278425543,30.0
1610709714.415,68468,99777,-1.4320396776616966,30.0
1610709714.448,68469,99778,-1.436150848497013,30.0
1610709714.483,68470,99779,-1.4371595062880802,30.0
1610709714.483,68470,99780,-1.4371595062880802,30.0
1610709714.518,68471,99781,-1.4182973839923565,30.0
1610709714.554,68472,99782,-1.4618082296922197,30.0
1610709714.592,68473,99783,-1.4523684345682843,30.0
1610709714.614,68474,99784,-1.4203964724899203,30.0
1610709714.614,68474,99785,-1.4203964724899203,30.0
1610709714.651,68475,99786,-1.4283311273125523,30.0
1610709714.691,68476,99787,-1.4686278701336362,30.0
1610709714.716,68477,99788,-1.485253530317061,30.0
1610709714.716,68477,99789,-1.485253530317061,30.0
1610709714.750,68478,99790,-1.3739783963583512,30.0
1610709714.785,68479,99791,-1.3882180652646094,30.0
1610709714.785,68479,99792,-1.3882180652646094,30.0
1610709714.785,68479,99793,-1.3882180652646094,30.0
1610709714.850,68480,99794,-1.4317729666757024,30.0
1610709714.889,68481,99795,-1.3669771216403035,30.0
