time,orientation of object,interval of finger
1610707539.543,12819,14935,0.0,30.0
1610707539.603,12820,14937,0.0,30.0
1610707539.622,12821,14938,0.0,30.0
1610707539.655,12822,14939,-1.2736463024482831,30.0
1610707539.684,12823,14940,-1.3362186879534335,30.0
1610707539.717,12824,14942,-1.4759217913470954,30.0
1610707539.760,12825,14944,-1.4100030256360534,30.0
1610707539.784,12826,14945,-1.4476418230978252,30.0
1610707539.857,12827,14948,-1.4235007302340605,30.0
1610707539.892,12828,14949,-1.376668569303106,30.0
1610707539.950,12829,14951,-1.384506195719682,30.0
1610707539.967,12830,14952,-1.3258530264565513,30.0
1610707539.994,12831,14953,-1.4018385307288859,30.0
1610707540.023,12832,14954,-1.3244864388891602,30.0
1610707540.058,12833,14955,-1.311509959587629,30.0
1610707540.089,12834,14956,-1.413323661143579,30.0
1610707540.118,12835,14957,-1.3378106554049902,30.0
1610707540.157,12836,14959,-1.3815096905952544,30.0
1610707540.189,12837,14960,-1.3045349440545964,30.0
1610707540.224,12838,14961,-1.3645714928062411,30.0
1610707540.256,12839,14963,-1.372498050518113,30.0
1610707540.292,12840,14964,-1.3887160944142773,30.0
1610707540.321,12841,14965,-1.3949687181481518,30.0
1610707540.355,12842,14967,-1.33075061750939,30.0
1610707540.391,12843,14968,-1.4317525384259122,30.0
1610707540.424,12844,14970,-1.2726120920372814,30.0
1610707540.458,12845,14971,-1.3453946039896527,30.0
1610707540.491,12846,14972,-1.3983089289297679,30.0
1610707540.541,12847,14974,-1.3563041828890017,30.0
1610707540.560,12848,14975,-1.3960949482063922,30.0
1610707540.596,12849,14976,-1.3661608744644433,30.0
1610707540.627,12850,14978,-1.310973945384226,30.0
1610707540.657,12851,14979,-1.3090963418279424,30.0
1610707540.690,12852,14980,-1.3270089523853636,30.0
1610707540.722,12853,14981,-1.31174058523936,30.0
1610707540.755,12854,14983,-1.3294593361328928,30.0
1610707540.800,12855,14985,-1.3959453520233203,30.0
1610707540.824,12856,14986,-1.3032525715179262,30.0
1610707540.854,12857,14987,-1.3357470912372895,30.0
1610707540.894,12858,14988,-1.3211525642608357,30.0
1610707540.925,12859,14990,-1.2842657084943545,30.0
1610707540.962,12860,14991,-1.2825251412708198,30.0
1610707541.015,12861,14994,-1.3323688297069032,30.0
1610707541.054,12862,14995,-1.3070849014692267,30.0
1610707541.090,12863,14997,-1.3505222724448147,30.0
1610707541.120,12864,14998,-1.3152079924279654,30.0
1610707541.146,12865,14999,-1.3693879719350572,30.0
1610707541.164,12866,15000,-1.3558459712811812,30.0
1610707541.197,12867,15001,-1.30268290512841,30.0
1610707541.232,12868,15002,-1.2111090484260907,30.0
1610707541.264,12869,15004,-1.2605501792374922,30.0
1610707541.297,12870,15005,-1.1812057951235384,30.0
1610707541.325,12871,15006,-1.0722807128238119,30.0
1610707541.356,12872,15008,-1.261828399292593,30.0
1610707541.392,12873,15009,-1.2567922624518169,30.0
1610707541.427,12874,15010,-1.2577655599382167,30.0
1610707541.458,12875,15012,-1.219851721705518,30.0
1610707541.508,12876,15014,-1.2159013612656664,30.0
1610707541.544,12877,15015,-1.240026300115906,30.0
1610707541.567,12878,15016,-1.202016549897761,30.0
1610707541.594,12879,15017,-1.2158204962429895,30.0
1610707541.629,12880,15018,-1.2211972551637549,30.0
1610707541.667,12881,15020,-1.157603014707862,30.0
1610707541.695,12882,15021,-1.1849757342545137,30.0
1610707541.727,12883,15022,-1.2211440090134758,30.0
1610707541.758,12884,15023,-1.067592410798215,30.0
1610707541.798,12885,15025,-1.2649440253063131,30.0
1610707541.835,12886,15027,-1.1984720082311855,30.0
1610707541.877,12887,15028,-1.1244460076762404,30.0
1610707541.897,12888,15029,-1.207379957332721,30.0
1610707541.931,12889,15030,-1.1843881916038708,30.0
1610707541.962,12890,15032,-1.1502623499741447,30.0
1610707541.997,12891,15033,-1.2071280825692778,30.0
1610707542.047,12892,15035,-1.1967048851799214,30.0
1610707542.073,12893,15036,-1.1719129971645306,30.0
1610707542.099,12894,15037,-1.2091601082274563,30.0
1610707542.135,12895,15038,-1.1602318155490579,30.0
1610707542.189,12896,15041,-1.1463912604641016,30.0
1610707542.203,12897,15040,-1.2258833243201863,30.0
1610707542.230,12898,15042,-1.2069337144332843,30.0
1610707542.272,12899,15044,-1.1625992220832548,30.0
1610707542.304,12900,15045,-1.1891221817708604,30.0
1610707542.339,12901,15047,-1.1967609292639876,30.0
1610707542.370,12902,15048,-1.2025249447283224,30.0
1610707542.403,12903,15049,-1.1940082471878704,30.0
1610707542.433,12904,15050,-1.1389810719342945,30.0
1610707542.470,12905,15052,-1.2070824147093506,30.0
