time,orientation of object,interval of finger
1608559530.810,0.004415567120029276,25.0
1608559530.907,0.018297458261440695,25.0
1608559530.932,0.018365188776849936,25.0
1608559531.007,0.02342687801616433,25.0
1608559531.044,-0.020430210571769362,25.0
1608559531.080,-0.08500277261117414,25.0
1608559531.117,-0.05554688699743272,25.0
1608559531.159,-0.07754254018159683,25.0
1608559531.231,-0.12838176983881378,25.0
1608559531.268,-0.19848716885424902,25.0
1608559531.296,-0.10354726827343126,25.0
1608559531.349,-0.16546427998116192,25.0
1608559531.398,-0.13972562000395145,25.0
1608559531.435,-0.1949389733732147,25.0
1608559531.478,-0.15812779856008727,25.0
1608559531.516,-0.1514603878157953,25.0
1608559531.545,-0.08235948391249315,25.0
1608559531.572,-0.15793228666328557,25.0
1608559531.593,-0.21476995730659293,25.0
1608559531.669,-0.08023344662261869,25.0
1608559531.717,-0.08616860099803615,25.0
1608559531.747,-0.1762289643445652,25.0
1608559531.797,-0.1829499560312664,25.0
1608559531.829,-0.09767145949986304,25.0
1608559531.850,-0.14758259856312778,25.0
1608559531.916,-0.16884874723273366,25.0
1608559531.950,-0.1805993174588804,25.0
1608559531.980,-0.20417130286341764,25.0
1608559532.012,-0.19715040383698088,25.0
1608559532.071,-0.14665419041896977,25.0
1608559532.108,-0.1482666667984294,25.0
1608559532.139,-0.1865365086703693,25.0
1608559532.177,-0.1893447604301726,25.0
1608559532.200,-0.20863531844014935,25.0
1608559532.267,-0.20633295263219115,25.0
1608559532.300,-0.19943424611317764,25.0
1608559532.345,-0.18858118891398784,25.0
1608559532.379,-0.12405395412391931,25.0
1608559532.425,-0.16785776396541752,25.0
1608559532.461,-0.20164266196421385,25.0
1608559532.484,-0.24770157079596078,25.0
1608559532.515,-0.15577450505934093,25.0
1608559532.540,-0.16705518769868002,25.0
1608559532.570,-0.1921178775152822,25.0
1608559532.650,-0.16877938305223988,25.0
1608559532.696,-0.16400274357985425,25.0
1608559532.733,-0.16406298187558563,25.0
1608559532.802,-0.1689380244750049,25.0
1608559532.832,-0.1943691708837901,25.0
1608559532.866,-0.1727879544236148,25.0
1608559532.910,-0.18447663520987323,25.0
1608559532.941,-0.20651335100900173,25.0
1608559532.980,-0.18903057914604232,25.0
1608559533.001,-0.2437263796017125,25.0
1608559533.046,-0.23204421326201521,25.0
1608559533.085,-0.15115417386294852,25.0
1608559533.115,-0.17180705502909713,25.0
1608559533.138,-0.19808196162248456,25.0
1608559533.196,-0.20060001930807028,25.0
1608559533.225,-0.22980475849934756,25.0
1608559533.275,-0.18897340625616682,25.0
1608559533.312,-0.1926720785425987,25.0
1608559533.331,-0.14785552131855703,25.0
1608559533.401,-0.19190554341063984,25.0
1608559533.428,-0.19221627725739457,25.0
1608559533.456,-0.21127774234569532,25.0
1608559533.479,-0.19136174185639024,25.0
1608559533.509,-0.21756710866919987,25.0
1608559533.539,-0.16123680903490745,25.0
1608559533.596,-0.17089423529764633,25.0
