time,orientation of object,interval of finger
1608559159.581,0.10005025771715707,24.0
1608559159.648,0.012082429446245614,24.0
1608559159.697,0.10118224274065223,24.0
1608559159.735,0.04572966983284618,24.0
1608559159.760,-0.012733577983650839,24.0
1608559159.781,-0.051652315568638404,24.0
1608559159.838,-0.04151585384163992,24.0
1608559159.887,-0.01632775153958151,24.0
1608559159.934,-0.10863924874948028,24.0
1608559159.975,-0.07919774054370349,24.0
1608559160.012,-0.14043277492847753,24.0
1608559160.078,-0.14871824126132638,24.0
1608559160.132,-0.14523917688463372,24.0
1608559160.200,-0.079167594442875,24.0
1608559160.286,-0.17224314119504533,24.0
1608559160.326,-0.1241013569214722,24.0
1608559160.384,-0.1888408382718723,24.0
1608559160.404,-0.2501793288072857,24.0
1608559160.441,-0.17502614523327842,24.0
1608559160.470,-0.17058655559862854,24.0
1608559160.500,-0.11289637798483754,24.0
1608559160.529,-0.20394981626330766,24.0
1608559160.547,-0.1221870409614066,24.0
1608559160.604,-0.1674883007768057,24.0
1608559160.631,-0.23291365442231407,24.0
1608559160.646,-0.1542990419624777,24.0
1608559160.698,-0.2484903512065267,24.0
1608559160.715,-0.18278848300933043,24.0
1608559160.774,-0.11231479912263151,24.0
1608559160.803,-0.15690544372578558,24.0
1608559160.839,-0.2375614628438462,24.0
1608559160.873,-0.17442091163642262,24.0
1608559160.918,-0.184948979012424,24.0
1608559160.941,-0.2625993442313068,24.0
1608559160.981,-0.2194889836818919,24.0
1608559160.998,-0.23716398226020513,24.0
1608559161.024,-0.2384161558006933,24.0
1608559161.057,-0.15787009682656275,24.0
1608559161.121,-0.1985210683818693,24.0
1608559161.163,-0.12610684746262765,24.0
1608559161.190,-0.13410248478738707,24.0
1608559161.235,-0.2610927210882157,24.0
1608559161.261,-0.18130878908770617,24.0
1608559161.306,-0.2236614769842192,24.0
1608559161.334,-0.21604782050387691,24.0
1608559161.367,-0.2098600228957198,24.0
1608559161.402,-0.22652753918533158,24.0
1608559161.419,-0.18898724818877743,24.0
1608559161.460,-0.26431852288933727,24.0
1608559161.507,-0.2890815773760774,24.0
1608559161.527,-0.29125458913691543,24.0
1608559161.567,-0.212386226234641,24.0
1608559161.599,-0.27736825180242686,24.0
1608559161.664,-0.15967572510905603,24.0
1608559161.693,-0.20593886315678234,24.0
1608559161.734,-0.2310060936894957,24.0
1608559161.764,-0.29357895873640183,24.0
1608559161.785,-0.2210442740385112,24.0
1608559161.820,-0.243970850894394,24.0
1608559161.875,-0.26435167896861617,24.0
1608559161.903,-0.21782055818112098,24.0
1608559161.931,-0.23771810189150713,24.0
1608559161.953,-0.2589537014680397,24.0
1608559161.989,-0.2825948131164288,24.0
1608559162.048,-0.2784255254710608,24.0
1608559162.072,-0.2595702896200793,24.0
1608559162.088,-0.2989982420801534,24.0
1608559162.125,-0.2761911899533288,24.0
1608559162.179,-0.26892616152947074,24.0
1608559162.214,-0.263222350343249,24.0
1608559162.268,-0.2919572564958234,24.0
1608559162.302,-0.280886037610776,24.0
1608559162.336,-0.2955161117848573,24.0
1608559162.357,-0.337348233349916,24.0
1608559162.419,-0.2730269979729224,24.0
1608559162.453,-0.2956068653378319,24.0
1608559162.481,-0.36362025122533687,24.0
1608559162.503,-0.33138006371962414,24.0
1608559162.525,-0.31866143021418186,24.0
1608559162.575,-0.35932045628198367,24.0
1608559162.594,-0.4120642022624391,24.0
1608559162.629,-0.36474573328866644,24.0
1608559162.660,-0.45949313867783076,24.0
1608559162.703,-0.4523088018039533,24.0
1608559162.764,-0.48763405204967886,24.0
1608559162.797,-0.48525308656145816,24.0
1608559162.830,-0.4943677410942116,24.0
1608559162.851,-0.46896123822530916,24.0
1608559162.884,-0.5365226776908808,24.0
1608559162.968,-0.5126382321282463,24.0
1608559162.996,-0.5034632321506638,24.0
1608559163.027,-0.49724372717906534,24.0
1608559163.046,-0.4713491822286439,24.0
1608559163.114,-0.5083081860562585,24.0
1608559163.148,-0.47485186509199967,24.0
1608559163.181,-0.5038487727095635,24.0
1608559163.200,-0.5018460077687763,24.0
1608559163.223,-0.5201789746801462,24.0
1608559163.287,-0.49798335424697965,24.0
1608559163.325,-0.5678843646813869,24.0
1608559163.353,-0.5065377711232241,24.0
1608559163.383,-0.4956465687188976,24.0
1608559163.420,-0.5204930257139235,24.0
1608559163.453,-0.474660726220275,24.0
1608559163.472,-0.4852732991183634,24.0
1608559163.513,-0.5390943467260267,24.0
1608559163.548,-0.5475457397134148,24.0
1608559163.572,-0.5591347972184998,24.0
1608559163.630,-0.5059936401771864,24.0
1608559163.669,-0.4800119624080133,24.0
1608559163.707,-0.4919701762603276,24.0
1608559163.733,-0.5623134594811892,24.0
1608559163.761,-0.5123954128752065,24.0
1608559163.815,-0.4935297989967348,24.0
1608559163.844,-0.5199105581006507,24.0
1608559163.879,-0.4903573888998644,24.0
1608559163.927,-0.5160088034876831,24.0
1608559163.970,-0.5465185562885655,24.0
1608559164.007,-0.5242892234005812,24.0
1608559164.041,-0.5369138127273332,24.0
1608559164.096,-0.5034284886514975,24.0
1608559164.130,-0.5569859079587981,24.0
1608559164.173,-0.506842374253859,24.0
1608559164.215,-0.47885538634686137,24.0
1608559164.243,-0.5118044990889837,24.0
1608559164.280,-0.5086121024595924,24.0
1608559164.294,-0.5333861294197725,24.0
1608559164.348,-0.49760956337445916,24.0
1608559164.394,-0.5557108053110582,24.0
1608559164.423,-0.5131018278701824,24.0
1608559164.443,-0.4781585274412095,24.0
1608559164.467,-0.49495798922162487,24.0
1608559164.545,-0.5491833842956408,24.0
1608559164.578,-0.5085060231218005,24.0
1608559164.607,-0.5286144739079023,24.0
1608559164.636,-0.5076809029002395,24.0
1608559164.677,-0.5009938315061527,24.0
1608559164.720,-0.5236044116378777,24.0
1608559164.748,-0.49349797312663063,24.0
1608559164.792,-0.46510045957963353,24.0
1608559164.823,-0.5052725990568987,24.0
1608559164.852,-0.4947747335301114,24.0
1608559164.873,-0.5136341802482468,24.0
1608559164.922,-0.5193470796404355,24.0
1608559164.955,-0.5278064961916421,24.0
1608559164.973,-0.5225377122906616,24.0
1608559165.002,-0.5114744555194256,24.0
1608559165.039,-0.5109613672829252,24.0
1608559165.078,-0.5360550602846409,24.0
1608559165.126,-0.501069014384293,24.0
1608559165.181,-0.5035508093335097,24.0
1608559165.229,-0.5139875520062176,24.0
1608559165.245,-0.4820330253488228,24.0
1608559165.323,-0.5372575128848762,24.0
1608559165.355,-0.5051609616772347,24.0
1608559165.390,-0.5060300113242211,24.0
1608559165.416,-0.5137750372263075,24.0
1608559165.431,-0.5044444537117468,24.0
1608559165.484,-0.5198157990811058,24.0
1608559165.508,-0.5063712237390295,24.0
1608559165.544,-0.5175468774825953,24.0
1608559165.603,-0.5026038998594748,24.0
1608559165.641,-0.4922116238253587,24.0
1608559165.673,-0.5057512447875139,24.0
1608559165.717,-0.49535725310539,24.0
1608559165.736,-0.5167467509808293,24.0
1608559165.757,-0.5017648550384481,24.0
1608559165.827,-0.5066901541795785,24.0
1608559165.854,-0.5304599595781332,24.0
1608559165.873,-0.5338463130640408,24.0
1608559165.911,-0.5271142234386993,24.0
1608559165.971,-0.5248130965117174,24.0
1608559166.022,-0.5180208340262971,24.0
1608559166.050,-0.5016929571049656,24.0
1608559166.070,-0.5280900430863606,24.0
1608559166.105,-0.5492293827352462,24.0
1608559166.144,-0.5094618953618448,24.0
1608559166.210,-0.4954487333512258,24.0
1608559166.257,-0.5093857221361259,24.0
1608559166.296,-0.5210605983038414,24.0
1608559166.343,-0.5371614452676327,24.0
1608559166.391,-0.5585130176850873,24.0
1608559166.431,-0.5052914106964757,24.0
1608559166.446,-0.512357379631058,24.0
1608559166.487,-0.5278534753299108,24.0
