time,orientation of object,interval of finger
1608559277.283,-0.0038796557025259754,24.4
1608559277.373,-0.010586429212835985,24.4
1608559277.420,0.004625413728900448,24.4
1608559277.460,-0.0567454554675608,24.4
1608559277.514,0.0035745326825908745,24.4
1608559277.537,-0.01035883816797024,24.4
1608559277.599,-0.043181882177512974,24.4
1608559277.676,0.01539918317036132,24.4
1608559277.754,-0.09210852930553161,24.4
1608559277.787,-0.035661165962189906,24.4
1608559277.824,-0.0740097695091596,24.4
1608559277.861,-0.11621253711362695,24.4
1608559277.893,-0.15437566937499603,24.4
1608559277.922,-0.13343150475485976,24.4
1608559277.948,-0.14897022820172484,24.4
1608559278.007,-0.15373299078729774,24.4
1608559278.046,-0.12846120697154834,24.4
1608559278.102,-0.14558406021752984,24.4
1608559278.118,-0.2512341212103646,24.4
1608559278.187,-0.29042967896603594,24.4
1608559278.213,-0.26670640675173657,24.4
1608559278.244,-0.13378863016300843,24.4
1608559278.261,-0.257144431339623,24.4
1608559278.308,-0.202588105319991,24.4
1608559278.363,-0.16624955991070803,24.4
1608559278.398,-0.23879011423167387,24.4
1608559278.450,-0.21402222410017446,24.4
1608559278.483,-0.18784689741064414,24.4
1608559278.541,-0.21511823831778862,24.4
1608559278.577,-0.2154126251365876,24.4
1608559278.613,-0.300413528489689,24.4
1608559278.654,-0.2914900303282667,24.4
1608559278.707,-0.24994025450890295,24.4
1608559278.752,-0.18892409154100928,24.4
1608559278.798,-0.2601309005146594,24.4
1608559278.851,-0.25130542910202386,24.4
1608559278.898,-0.33983731103774373,24.4
1608559278.930,-0.31163445364352454,24.4
1608559278.963,-0.2726746950100181,24.4
1608559279.002,-0.2779308189820256,24.4
1608559279.049,-0.3111559903665634,24.4
1608559279.096,-0.2734263298422289,24.4
1608559279.131,-0.3161995564728736,24.4
1608559279.161,-0.3257934969245713,24.4
1608559279.177,-0.27794155641898444,24.4
1608559279.227,-0.3249410063685197,24.4
1608559279.262,-0.29485624640096786,24.4
1608559279.294,-0.3559642788561479,24.4
1608559279.331,-0.33671052444057936,24.4
1608559279.363,-0.33659108585094144,24.4
1608559279.414,-0.3249841785876283,24.4
1608559279.443,-0.3977199065436393,24.4
1608559279.480,-0.36001952250064423,24.4
1608559279.501,-0.39027267873812177,24.4
1608559279.539,-0.3512510324918824,24.4
1608559279.599,-0.36876563495284326,24.4
1608559279.625,-0.3964720699895333,24.4
1608559279.654,-0.4501169819158602,24.4
1608559279.681,-0.33144554691026523,24.4
1608559279.699,-0.4315124193171067,24.4
1608559279.746,-0.42123231844449205,24.4
1608559279.772,-0.38896474962654026,24.4
1608559279.830,-0.3912489290347348,24.4
1608559279.864,-0.3924307205752201,24.4
1608559279.896,-0.42450281244986454,24.4
1608559279.918,-0.453611960636679,24.4
1608559279.946,-0.4338822110583544,24.4
1608559279.978,-0.42240090349040194,24.4
1608559280.022,-0.4253931318310186,24.4
1608559280.058,-0.4111056726694777,24.4
1608559280.078,-0.40474266731643915,24.4
1608559280.140,-0.4383287421973191,24.4
1608559280.184,-0.3973912556558627,24.4
1608559280.206,-0.42805231251226716,24.4
1608559280.242,-0.39813867105869366,24.4
1608559280.290,-0.44332796178291595,24.4
1608559280.325,-0.3533715939511213,24.4
1608559280.367,-0.41157206278219294,24.4
1608559280.396,-0.38326562603314646,24.4
1608559280.459,-0.3464975437407266,24.4
1608559280.507,-0.3964109222891005,24.4
1608559280.560,-0.3717850196413986,24.4
1608559280.595,-0.4463897591267741,24.4
1608559280.625,-0.3951051369836813,24.4
1608559280.683,-0.3942001461332152,24.4
1608559280.718,-0.4020747273668941,24.4
1608559280.747,-0.40774995112663487,24.4
1608559280.777,-0.4016867231560451,24.4
1608559280.818,-0.37893105190940446,24.4
1608559280.868,-0.4525013474950367,24.4
1608559280.919,-0.4341287986361182,24.4
1608559280.969,-0.4181012520732218,24.4
1608559281.010,-0.4609167167070061,24.4
1608559281.047,-0.513944792158051,24.4
1608559281.088,-0.410460705179528,24.4
1608559281.118,-0.43626570301176265,24.4
1608559281.142,-0.45092392970608164,24.4
1608559281.187,-0.42153782148639957,24.4
1608559281.225,-0.4285091724700852,24.4
1608559281.256,-0.3745523479702026,24.4
1608559281.309,-0.3751415669765094,24.4
1608559281.343,-0.42311552770287625,24.4
1608559281.379,-0.46362506627845135,24.4
1608559281.446,-0.4327300206770504,24.4
1608559281.496,-0.42241926767936266,24.4
1608559281.531,-0.4328291201019648,24.4
1608559281.569,-0.4247397500004866,24.4
1608559281.609,-0.41178755723059185,24.4
1608559281.648,-0.4421462412999319,24.4
1608559281.675,-0.41155955804966793,24.4
1608559281.705,-0.4177676578468875,24.4
1608559281.747,-0.42754281805400723,24.4
1608559281.797,-0.44040949550823993,24.4
1608559281.833,-0.39940352787787875,24.4
1608559281.850,-0.41427632085414196,24.4
1608559281.893,-0.40269925863802114,24.4
1608559281.935,-0.4519999932374354,24.4
1608559281.988,-0.45117175463944653,24.4
1608559282.026,-0.48558596454786435,24.4
1608559282.055,-0.46262402379125184,24.4
1608559282.080,-0.4853520678805862,24.4
1608559282.120,-0.4630442216798547,24.4
1608559282.168,-0.4778927986894152,24.4
1608559282.192,-0.42423365776720307,24.4
1608559282.234,-0.39315130628822414,24.4
1608559282.269,-0.4616282566994015,24.4
1608559282.295,-0.4735710932263882,24.4
1608559282.346,-0.4973489328994584,24.4
1608559282.372,-0.4833975232708579,24.4
1608559282.394,-0.4733195290324893,24.4
1608559282.471,-0.4577838548529309,24.4
1608559282.511,-0.48412556418112357,24.4
1608559282.537,-0.47560864339485226,24.4
1608559282.555,-0.4212786654733498,24.4
1608559282.588,-0.4904066192150241,24.4
1608559282.630,-0.4902598074394781,24.4
1608559282.680,-0.4191256575653065,24.4
1608559282.702,-0.45637498573232,24.4
1608559282.725,-0.4091438978560643,24.4
1608559282.763,-0.47498468438234115,24.4
1608559282.795,-0.43012807137203996,24.4
1608559282.836,-0.4686819718542517,24.4
1608559282.872,-0.4734789459736967,24.4
1608559282.902,-0.49671277403864234,24.4
1608559282.923,-0.43027521354113585,24.4
1608559282.955,-0.5079289130991739,24.4
1608559283.001,-0.504659250337807,24.4
1608559283.051,-0.4840852155303018,24.4
1608559283.071,-0.5094337117622263,24.4
1608559283.103,-0.46971345625080846,24.4
1608559283.138,-0.4860949159626987,24.4
1608559283.170,-0.4964453965875989,24.4
1608559283.188,-0.5174615799613725,24.4
1608559283.222,-0.4856632712626125,24.4
1608559283.279,-0.4963043368462907,24.4
1608559283.307,-0.4859131723090995,24.4
1608559283.329,-0.5148774921285865,24.4
1608559283.390,-0.5343512297890919,24.4
1608559283.414,-0.5817613793853824,24.4
1608559283.456,-0.5490804917687797,24.4
1608559283.490,-0.4847427387323612,24.4
1608559283.520,-0.5128550478329493,24.4
1608559283.574,-0.5339539246047873,24.4
1608559283.594,-0.5087074548562632,24.4
1608559283.628,-0.5135841005594062,24.4
1608559283.660,-0.5276317627956844,24.4
1608559283.690,-0.5262117160409336,24.4
1608559283.734,-0.4965457463082275,24.4
1608559283.775,-0.5200994380750046,24.4
1608559283.798,-0.49837122489259283,24.4
1608559283.839,-0.4869781484053796,24.4
1608559283.863,-0.5586086064915996,24.4
1608559283.916,-0.5325512099179798,24.4
1608559283.946,-0.5156866377348474,24.4
1608559283.989,-0.5087641142870892,24.4
1608559284.026,-0.5184743563427185,24.4
1608559284.047,-0.5083805210591595,24.4
1608559284.085,-0.532728635802792,24.4
1608559284.138,-0.505379446389105,24.4
1608559284.177,-0.506270779649431,24.4
1608559284.195,-0.5346382819073092,24.4
1608559284.243,-0.5171916308815793,24.4
1608559284.280,-0.5228880009202684,24.4
1608559284.322,-0.5148430193422949,24.4
1608559284.343,-0.5243906356187586,24.4
1608559284.371,-0.49744728100084906,24.4
1608559284.405,-0.5314508646312552,24.4
1608559284.463,-0.5247799598042373,24.4
1608559284.511,-0.504600512092378,24.4
1608559284.544,-0.5473267593301906,24.4
1608559284.573,-0.516019638700898,24.4
1608559284.597,-0.5145414781885904,24.4
1608559284.644,-0.506390370464227,24.4
1608559284.687,-0.501896815200564,24.4
1608559284.724,-0.5194926221519485,24.4
1608559284.756,-0.5678737925222322,24.4
1608559284.795,-0.5244028499319343,24.4
1608559284.813,-0.5267665934754051,24.4
1608559284.877,-0.5050976116071109,24.4
1608559284.909,-0.5087821719586976,24.4
1608559284.926,-0.5196856744002638,24.4
1608559284.972,-0.5160562502694038,24.4
1608559285.003,-0.4986831680177618,24.4
1608559285.047,-0.529220484535717,24.4
1608559285.085,-0.5175128195507006,24.4
1608559285.101,-0.5504739451228015,24.4
1608559285.141,-0.5251307364792664,24.4
1608559285.185,-0.5006088376825549,24.4
1608559285.228,-0.5012282898078144,24.4
1608559285.263,-0.49974597159210976,24.4
1608559285.299,-0.49640722985718194,24.4
1608559285.320,-0.5222388021433761,24.4
1608559285.343,-0.5156862929416983,24.4
1608559285.375,-0.4885968637478853,24.4
1608559285.418,-0.4897123096111209,24.4
1608559285.462,-0.48558718331412665,24.4
1608559285.485,-0.5109859950948755,24.4
1608559285.540,-0.5096871164805699,24.4
1608559285.586,-0.530433371914907,24.4
1608559285.630,-0.5184241232408116,24.4
1608559285.647,-0.5014102285500253,24.4
1608559285.680,-0.5250438282832386,24.4
1608559285.748,-0.4959860790654983,24.4
1608559285.779,-0.5429726814388436,24.4
1608559285.806,-0.48929715037147775,24.4
1608559285.839,-0.5063610803228529,24.4
1608559285.867,-0.5332558484685591,24.4
1608559285.925,-0.531950938124272,24.4
1608559285.954,-0.49418468096988294,24.4
1608559285.969,-0.48948597119873033,24.4
1608559286.018,-0.5272595398295801,24.4
1608559286.040,-0.5180362582962502,24.4
1608559286.098,-0.5166709619356261,24.4
1608559286.123,-0.525353532745905,24.4
1608559286.149,-0.4832903415425106,24.4
1608559286.205,-0.5131580711997935,24.4
1608559286.242,-0.529030084806978,24.4
1608559286.298,-0.5254148598403869,24.4
1608559286.321,-0.4972703366376327,24.4
1608559286.355,-0.5300515916378958,24.4
1608559286.398,-0.540637681156633,24.4
1608559286.414,-0.5051360120869106,24.4
1608559286.473,-0.5060845992787266,24.4
1608559286.497,-0.5327331309908865,24.4
1608559286.512,-0.5067810357483337,24.4
1608559286.562,-0.5376321999985368,24.4
1608559286.587,-0.50511047546528,24.4
1608559286.634,-0.49890583739727445,24.4
1608559286.673,-0.5225666921080282,24.4
1608559286.709,-0.5016354992818874,24.4
1608559286.735,-0.5317283635814632,24.4
1608559286.783,-0.5282542815658664,24.4
1608559286.838,-0.5173344554905732,24.4
1608559286.876,-0.5100745166490024,24.4
1608559286.910,-0.5179860901546102,24.4
1608559286.932,-0.5224493309969264,24.4
1608559286.948,-0.5143909281164163,24.4
1608559286.994,-0.5128182983116764,24.4
1608559287.044,-0.5110693222776783,24.4
1608559287.080,-0.5323417303243204,24.4
1608559287.125,-0.49628688723852477,24.4
1608559287.172,-0.515154357758602,24.4
1608559287.217,-0.5144001860313349,24.4
1608559287.253,-0.509830586769057,24.4
1608559287.269,-0.5328671021138142,24.4
1608559287.327,-0.5318324534552618,24.4
1608559287.395,-0.520933913165817,24.4
1608559287.433,-0.5188101122737053,24.4
1608559287.457,-0.5280885797268706,24.4
1608559287.492,-0.5104183280725831,24.4
1608559287.554,-0.5075634240328292,24.4
1608559287.580,-0.5124697664269051,24.4
1608559287.623,-0.5020299425527476,24.4
1608559287.663,-0.5183890069869311,24.4
1608559287.726,-0.5321390082583153,24.4
1608559287.760,-0.5068695903145802,24.4
1608559287.801,-0.5262603056405188,24.4
1608559287.840,-0.5013178534789536,24.4
