time,orientation of object,interval of finger
1608558497.997,-0.004284724244713194,21.5
1608558498.080,0.004991083572610579,21.5
1608558498.142,-0.015335013028735139,21.5
1608558498.171,-0.009893044857187245,21.5
1608558498.195,-0.07099368121478611,21.5
1608558498.250,-0.030727209272634382,21.5
1608558498.295,0.0021809111789737414,21.5
1608558498.335,0.0023598312046148105,21.5
1608558498.389,0.003006535729401179,21.5
1608558498.443,-0.024057802737131626,21.5
1608558498.532,-0.029699179577857247,21.5
1608558498.581,0.004580979147909859,21.5
1608558498.623,-0.06022808750597605,21.5
1608558498.651,0.020044162525391818,21.5
1608558498.668,-0.00825587275089926,21.5
1608558498.704,-0.0410483770992493,21.5
1608558498.754,-0.0019866214236093633,21.5
1608558498.782,-0.010932863330657457,21.5
1608558498.828,0.0024799651455039103,21.5
1608558498.890,0.033112435207767965,21.5
1608558498.926,0.012989399588428584,21.5
1608558498.956,0.005210475654058459,21.5
1608558498.983,-0.006739105781965786,21.5
1608558499.024,-0.027911841279935422,21.5
1608558499.084,0.0012001293442672764,21.5
1608558499.123,-0.029910076808839302,21.5
1608558499.158,0.09430703063448143,21.5
1608558499.182,0.0143080552676938,21.5
1608558499.250,0.017464103438418255,21.5
1608558499.282,0.003923381926690034,21.5
1608558499.317,0.03294655177418546,21.5
1608558499.351,0.0037842839505907383,21.5
1608558499.414,-0.00044498272391080187,21.5
1608558499.453,-0.014633859559594762,21.5
1608558499.481,0.02669190387438068,21.5
1608558499.526,0.014810414946448537,21.5
1608558499.551,-0.02680493741757706,21.5
1608558499.585,-0.0023372495765321445,21.5
1608558499.657,0.0013058351279686324,21.5
1608558499.678,0.057848273266184386,21.5
1608558499.717,0.05107656696478448,21.5
1608558499.770,-0.02832179995296292,21.5
1608558499.803,-0.022538430068096724,21.5
1608558499.823,0.03959635173244209,21.5
1608558499.868,0.028952661013822184,21.5
1608558499.902,-0.036106830459308036,21.5
1608558499.945,0.011451350446776011,21.5
1608558499.973,-0.04228472636193657,21.5
1608558499.999,0.014517576902965608,21.5
1608558500.027,0.009490439030597358,21.5
1608558500.046,-0.010858037871927424,21.5
1608558500.077,0.0259076887522417,21.5
1608558500.142,-0.03235114715947379,21.5
1608558500.165,0.016603205435709117,21.5
1608558500.200,0.024962659298608417,21.5
1608558500.231,-0.03825280270720251,21.5
1608558500.249,0.025848151650939444,21.5
1608558500.290,-0.032350656500502624,21.5
1608558500.325,-0.025032121068908918,21.5
1608558500.373,0.03425588537297271,21.5
1608558500.391,0.010055338412442667,21.5
1608558500.414,0.010645639814594004,21.5
1608558500.461,-0.03775708965320541,21.5
1608558500.482,0.007238895987445365,21.5
1608558500.563,-0.04676753332262223,21.5
1608558500.601,0.0047190931170858165,21.5
1608558500.619,0.0011917907435064301,21.5
1608558500.684,-0.041427599398454425,21.5
1608558500.714,0.056573993884090894,21.5
1608558500.743,-0.007944424172310185,21.5
1608558500.763,-0.004520709163997672,21.5
1608558500.799,-0.02615007885284224,21.5
1608558500.819,-0.03411155543541906,21.5
1608558500.871,-0.00674855940407323,21.5
1608558500.908,0.02477048335897315,21.5
1608558500.942,-0.031970990787373095,21.5
1608558500.959,-0.04926171129857904,21.5
1608558501.000,-0.014159780988339575,21.5
1608558501.036,0.01275664064565824,21.5
1608558501.076,0.016695064874328206,21.5
1608558501.106,-0.006367966257079899,21.5
1608558501.143,-0.038516655966668256,21.5
1608558501.217,-0.002169109613185248,21.5
1608558501.256,0.03859193311214486,21.5
1608558501.286,0.017573197248219572,21.5
1608558501.309,0.014119969955397533,21.5
1608558501.351,0.06971901150477504,21.5
1608558501.387,-0.015078025427707382,21.5
1608558501.424,-0.01596802394462036,21.5
1608558501.465,0.011016431354984835,21.5
1608558501.509,-0.021890500427150156,21.5
1608558501.542,-0.03609810857264791,21.5
1608558501.603,0.006577509809189544,21.5
1608558501.654,0.05418468091248762,21.5
1608558501.702,-0.008271908350562842,21.5
1608558501.732,-0.03949654291862254,21.5
1608558501.774,-0.0006030199517562889,21.5
1608558501.811,0.007157633895296088,21.5
1608558501.837,0.030073109878553182,21.5
1608558501.866,-0.018075251667151057,21.5
1608558501.889,0.02729613771831553,21.5
1608558501.954,0.004151527831204949,21.5
1608558501.982,0.013387302770348174,21.5
1608558502.005,-0.02282054820509244,21.5
1608558502.036,0.011033386633772766,21.5
1608558502.060,0.011146419085083835,21.5
1608558502.099,-0.04691801252200547,21.5
1608558502.154,-0.0182495957449563,21.5
1608558502.192,0.0655436441658829,21.5
1608558502.219,-0.047868468007049504,21.5
1608558502.237,-0.026735888265035358,21.5
1608558502.261,0.049861854787473084,21.5
1608558502.306,-0.019565621389372224,21.5
1608558502.352,-0.012108238161206267,21.5
