time,orientation of object,interval of finger
1608559708.290,-0.07428185726936115,25.4
1608559708.346,-0.00011656841148372898,25.4
1608559708.443,0.01979371183023905,25.4
1608559708.480,-0.037623676937561364,25.4
1608559708.507,0.032228815220990505,25.4
1608559708.541,-0.031140897768155488,25.4
1608559708.579,0.011742263263587516,25.4
1608559708.609,-0.06632282111985237,25.4
1608559708.650,0.033370197277380026,25.4
1608559708.667,0.02297783936410238,25.4
1608559708.722,-0.003159437376359658,25.4
1608559708.796,-0.08169426735148907,25.4
1608559708.862,0.020471517908485844,25.4
1608559708.886,0.013848693549424793,25.4
1608559708.912,0.02035335537382768,25.4
1608559708.991,0.013875416350272434,25.4
1608559709.023,-0.08539775952044949,25.4
1608559709.041,0.04583688832587509,25.4
1608559709.090,0.01944628390320187,25.4
1608559709.123,-0.03538009210216728,25.4
1608559709.172,-0.06773958283703767,25.4
1608559709.194,0.05145063422842069,25.4
1608559709.229,-0.028557595548905027,25.4
1608559709.256,-0.09631012888079392,25.4
1608559709.298,-0.08787507563885782,25.4
1608559709.350,-0.08153635791280323,25.4
1608559709.391,-0.022775763529895993,25.4
1608559709.427,-0.10200614300789708,25.4
1608559709.477,0.026599607517743238,25.4
1608559709.551,-0.05752209632654154,25.4
1608559709.575,-0.02331496740537087,25.4
1608559709.620,-0.00841613090726301,25.4
1608559709.660,-0.05233307126939455,25.4
1608559709.691,-0.09231028144956875,25.4
1608559709.748,-0.0900576208877688,25.4
1608559709.786,-0.07033381345084094,25.4
1608559709.816,-0.04449978126714648,25.4
1608559709.832,-0.047971439085372734,25.4
1608559709.866,-0.09731378359090034,25.4
1608559709.920,0.004038424424924885,25.4
1608559709.963,-0.07086553448266569,25.4
1608559710.012,-0.1122848699208835,25.4
1608559710.035,-0.09270788511937385,25.4
1608559710.092,-0.07952813750288433,25.4
1608559710.126,-0.0748524480644577,25.4
1608559710.153,-0.08914907849434107,25.4
1608559710.186,-0.12576054320211555,25.4
1608559710.221,-0.1351744357123394,25.4
1608559710.260,-0.15914402458621707,25.4
1608559710.323,-0.1940259465651387,25.4
1608559710.365,-0.15240913741369405,25.4
1608559710.407,-0.15467261111378292,25.4
1608559710.441,-0.17156656470094303,25.4
1608559710.456,-0.17919977575150284,25.4
1608559710.543,-0.17030755654093835,25.4
1608559710.580,-0.1247598958196449,25.4
1608559710.615,-0.18649787084591707,25.4
1608559710.647,-0.1144459211416036,25.4
1608559710.694,-0.2044248676955226,25.4
1608559710.722,-0.16199674613544074,25.4
1608559710.762,-0.18947590166283299,25.4
1608559710.807,-0.2150109146409786,25.4
1608559710.840,-0.23966244279777107,25.4
1608559710.874,-0.1592112123899304,25.4
1608559710.908,-0.18071390743907395,25.4
1608559710.940,-0.21962428028002523,25.4
1608559710.972,-0.1915316358091588,25.4
1608559711.003,-0.1664190829582951,25.4
1608559711.036,-0.19497268161719136,25.4
1608559711.060,-0.17584871284167203,25.4
1608559711.102,-0.19110119860317074,25.4
1608559711.120,-0.19684927602560667,25.4
1608559711.190,-0.10203487420217489,25.4
1608559711.209,-0.21385751184751745,25.4
1608559711.251,-0.21223015228863584,25.4
1608559711.283,-0.2099626149818889,25.4
1608559711.306,-0.18393871263596445,25.4
1608559711.374,-0.21561852500442896,25.4
1608559711.406,-0.21439196561621027,25.4
1608559711.435,-0.18811896219791252,25.4
1608559711.465,-0.19604720348532298,25.4
1608559711.500,-0.16185502843229269,25.4
1608559711.555,-0.22812066457684477,25.4
1608559711.572,-0.24985962634482783,25.4
1608559711.618,-0.20363153413003443,25.4
1608559711.650,-0.20833597487925667,25.4
1608559711.687,-0.22590461009566423,25.4
1608559711.719,-0.2501528809380295,25.4
1608559711.746,-0.2731145996284486,25.4
1608559711.794,-0.25130513119911374,25.4
1608559711.814,-0.24454463432680992,25.4
1608559711.860,-0.2941737231901162,25.4
1608559711.903,-0.2560724621627898,25.4
1608559711.941,-0.322479244034816,25.4
1608559711.970,-0.3017138071634354,25.4
1608559712.005,-0.25998409700983366,25.4
1608559712.051,-0.2634147864621956,25.4
1608559712.095,-0.3267644392503051,25.4
