time,orientation of object,interval of finger
1608559864.225,0.12252949223713723,25.4
1608559864.263,0.0007640485282680562,25.4
1608559864.293,0.025888609065376468,25.4
1608559864.316,0.07530234299126311,25.4
1608559864.351,0.011964658420118925,25.4
1608559864.452,0.029232972870710104,25.4
1608559864.496,0.06300096328816233,25.4
1608559864.542,0.08180404166303391,25.4
1608559864.583,0.0539195182769156,25.4
1608559864.615,0.0566064788762408,25.4
1608559864.642,0.02856864376326148,25.4
1608559864.663,0.028695830774143827,25.4
1608559864.682,0.03203017553564593,25.4
1608559864.754,0.037882263062196074,25.4
1608559864.820,0.01101931600229167,25.4
1608559864.868,0.12260392170732907,25.4
1608559864.940,0.039086161466357204,25.4
1608559864.972,0.07682600474700066,25.4
1608559864.990,0.06158998587859032,25.4
1608559865.043,0.0769526484310836,25.4
1608559865.077,0.053504330831872414,25.4
1608559865.102,-0.12033362030423991,25.4
1608559865.135,-0.3051738752855503,25.4
1608559865.196,-0.3553063226127278,25.4
1608559865.230,-0.5395019096987086,25.4
1608559865.276,-0.6537510469619556,25.4
1608559865.319,-0.708222293709188,25.4
1608559865.351,-0.7131736330354432,25.4
1608559865.381,-0.7718724279335206,25.4
1608559865.412,-0.7919477566070063,25.4
1608559865.431,-0.8739204186179296,25.4
1608559865.499,-0.886979374998285,25.4
1608559865.515,-0.9341406727124716,25.4
1608559865.551,-0.9113077239191434,25.4
1608559865.580,-0.9601784695814268,25.4
1608559865.611,-1.0042037291225943,25.4
1608559865.634,-0.9581664306865114,25.4
1608559865.693,-1.030299697954583,25.4
1608559865.717,-1.0034298429184032,25.4
1608559865.743,-0.9777652758876448,25.4
1608559865.762,-1.0040359241524213,25.4
1608559865.796,-1.0219453803918492,25.4
1608559865.859,-0.9889656578375302,25.4
1608559865.893,-0.9904995801532356,25.4
1608559865.926,-1.003287433452684,25.4
1608559865.948,-1.0103504396621181,25.4
1608559865.964,-1.0238242656205743,25.4
1608559865.995,-1.0589306338068216,25.4
1608559866.050,-1.028157777021498,25.4
1608559866.088,-1.0263705521871944,25.4
1608559866.121,-0.9967665441805554,25.4
1608559866.144,-1.0345240992294598,25.4
1608559866.164,-1.0126607600847608,25.4
1608559866.221,-1.0575232106032864,25.4
1608559866.250,-1.063957716286297,25.4
1608559866.287,-1.056181940081656,25.4
1608559866.317,-1.0612314045695561,25.4
1608559866.345,-1.0268022584320364,25.4
1608559866.371,-1.051207344092753,25.4
1608559866.426,-1.0444069637949553,25.4
1608559866.456,-1.0295328913596293,25.4
1608559866.495,-1.0453282276919127,25.4
1608559866.533,-1.0687038319786157,25.4
1608559866.562,-1.0121694798024037,25.4
1608559866.600,-1.0479243362448087,25.4
1608559866.631,-1.0709463857807098,25.4
1608559866.664,-1.0422304783857226,25.4
1608559866.719,-1.0327864675853762,25.4
1608559866.748,-1.062522444617632,25.4
1608559866.787,-1.0465444349324433,25.4
1608559866.822,-1.0263826026932321,25.4
1608559866.842,-1.0249121946212358,25.4
1608559866.871,-1.046583557225265,25.4
1608559866.932,-1.0539492562317554,25.4
1608559866.961,-1.0580870134035023,25.4
1608559866.983,-1.0329313212678721,25.4
1608559867.015,-1.0534695347404035,25.4
1608559867.052,-1.010813729991536,25.4
1608559867.074,-1.0387054081654121,25.4
1608559867.136,-1.039629381437031,25.4
1608559867.165,-1.0355833331167066,25.4
1608559867.204,-1.0679983095812318,25.4
1608559867.259,-1.0457481784381417,25.4
1608559867.297,-1.0429876322181582,25.4
1608559867.327,-1.089069252599392,25.4
1608559867.346,-1.0579688112147905,25.4
1608559867.376,-1.064971856036154,25.4
1608559867.431,-1.08979264591442,25.4
1608559867.479,-1.0867578013102142,25.4
1608559867.531,-1.029387853129498,25.4
1608559867.561,-1.1032025340622882,25.4
1608559867.579,-1.0471504551211297,25.4
1608559867.649,-1.0673817827706833,25.4
1608559867.688,-1.0309800819876944,25.4
1608559867.721,-1.0584683558899524,25.4
1608559867.747,-1.0193991271680216,25.4
1608559867.775,-1.0682072338779243,25.4
1608559867.835,-1.0729249042326099,25.4
1608559867.893,-1.0288575558045197,25.4
1608559867.928,-1.0426157514154315,25.4
1608559867.963,-1.0450596679917457,25.4
1608559867.990,-1.0587562688790995,25.4
1608559868.060,-1.0290510725598119,25.4
1608559868.101,-1.0543376463260208,25.4
1608559868.125,-1.035107932649133,25.4
1608559868.156,-1.0422715745335354,25.4
1608559868.205,-0.991484543476534,25.4
1608559868.242,-1.0022365631740158,25.4
1608559868.295,-0.996006088812598,25.4
1608559868.315,-1.034052255997135,25.4
1608559868.387,-1.0457844981490305,25.4
1608559868.432,-1.0279021250666844,25.4
1608559868.462,-1.0333614292125215,25.4
1608559868.480,-1.0088888885073326,25.4
1608559868.523,-1.0083306458804062,25.4
1608559868.568,-1.0474756154917924,25.4
1608559868.589,-1.0030962849560319,25.4
1608559868.623,-1.0666200620246655,25.4
1608559868.650,-1.0498143124055563,25.4
1608559868.675,-1.0543307384872471,25.4
