time,orientation of object,interval of finger
1608559797.257,0.04796539079557166,25.6
1608559797.340,0.10206182406381634,25.6
1608559797.394,0.11365684469495943,25.6
1608559797.429,0.050176801058695285,25.6
1608559797.476,-0.06877077224717662,25.6
1608559797.503,-0.3521840050087905,25.6
1608559797.528,-0.4861979120839486,25.6
1608559797.569,-0.7662467245771318,25.6
1608559797.611,-0.9683331873998776,25.6
1608559797.697,-0.9684323178334541,25.6
1608559797.788,-1.2194769785612878,25.6
1608559797.847,-1.4522258713368406,25.6
1608559797.882,1.5705709192585988,25.6
1608559797.915,-0.7853981633974483,25.6
1608559797.948,-1.0040671092713902,25.6
1608559797.980,0.46557312486878755,25.6
1608559798.000,0.0,25.6
1608559798.050,0.0,25.6
1608559798.100,0.0,25.6
1608559798.146,1.4876550949064553,25.6
1608559798.188,-1.242180606340318,25.6
1608559798.244,0.0,25.6
1608559798.273,0.031209404997978675,25.6
1608559798.324,1.2490457723982544,25.6
1608559798.363,-1.3521898536251782,25.6
1608559798.404,1.4941644740579796,25.6
1608559798.434,0.0,25.6
1608559798.465,-1.4369522580599825,25.6
1608559798.519,0.0,25.6
1608559798.547,-0.3217505782385006,25.6
1608559798.610,-0.6110126462910168,25.6
1608559798.641,0.0,25.6
1608559798.660,-0.5880026035475675,25.6
1608559798.706,0.0,25.6
1608559798.759,0.0,25.6
1608559798.779,0.01581750616176091,25.6
1608559798.817,-1.3998652911000042,25.6
1608559798.844,1.5707963267948966,25.6
1608559798.901,-1.251246769247008,25.6
1608559798.955,1.529957456417756,25.6
1608559798.974,0.0,25.6
1608559799.018,0.0,25.6
1608559799.047,0.0,25.6
1608559799.118,1.3575918074054423,25.6
1608559799.140,0.5404195002705842,25.6
1608559799.171,1.2948832131577268,25.6
1608559799.198,-1.5636455965079703,25.6
1608559799.254,0.0,25.6
1608559799.291,-1.5533544663280416,25.6
1608559799.321,-1.5411905413506126,25.6
1608559799.342,-1.3841883167202882,25.6
1608559799.387,-1.5020405000934078,25.6
1608559799.412,-1.4373138403276975,25.6
1608559799.465,0.0,25.6
1608559799.489,0.0,25.6
1608559799.521,1.5443400412225934,25.6
1608559799.558,-1.4219184696023104,25.6
1608559799.602,-1.5445810393163435,25.6
1608559799.648,1.553037938539966,25.6
1608559799.674,0.0,25.6
1608559799.720,-1.4580116344321101,25.6
1608559799.753,-1.4971490408404906,25.6
1608559799.794,-1.4421089446718443,25.6
1608559799.861,-1.5253944048957553,25.6
1608559799.898,-1.3791116323926416,25.6
1608559799.931,-1.5480952416042488,25.6
1608559799.963,-1.3200146506615489,25.6
1608559799.991,-1.491953669229956,25.6
1608559800.027,-1.3744903483939417,25.6
1608559800.055,-1.3976106046808436,25.6
1608559800.102,-1.3228978490269676,25.6
1608559800.152,-1.3769919132240511,25.6
1608559800.200,-1.5072465798602848,25.6
1608559800.228,-1.5474080741269571,25.6
1608559800.275,-1.5400350244107686,25.6
1608559800.298,-1.330537046004656,25.6
1608559800.357,-1.5185197340152972,25.6
1608559800.394,-1.453856665529491,25.6
1608559800.420,-0.9586676014731692,25.6
1608559800.447,-0.5535743588970452,25.6
1608559800.496,-1.3743360383705618,25.6
1608559800.529,0.0,25.6
1608559800.570,-1.4179393956612345,25.6
1608559800.609,-1.424757090799223,25.6
1608559800.624,-1.4835819358043125,25.6
1608559800.648,-1.5469677009121359,25.6
1608559800.707,0.6457898657749891,25.6
