time,orientation of object,interval of finger
1608559336.308,0.052913380686713626,24.6
1608559336.354,0.11248089293344735,24.6
1608559336.401,0.13970255976116167,24.6
1608559336.469,0.0027589939863518053,24.6
1608559336.530,0.03115471197827121,24.6
1608559336.575,0.04302798675689266,24.6
1608559336.602,0.046761811235247565,24.6
1608559336.645,0.05772873916755658,24.6
1608559336.666,0.07640029688399906,24.6
1608559336.734,0.043204137849137444,24.6
1608559336.795,0.02919723060687582,24.6
1608559336.840,0.03455038310107035,24.6
1608559336.925,0.03925595736243518,24.6
1608559336.971,0.010857097666182154,24.6
1608559337.007,-0.05851885370253628,24.6
1608559337.052,-0.03053862030117898,24.6
1608559337.102,-0.027324839368685752,24.6
1608559337.133,-0.05367783282663975,24.6
1608559337.183,-0.09524642025371396,24.6
1608559337.217,-0.06309394130848696,24.6
1608559337.259,-0.08518590237684247,24.6
1608559337.317,-0.07389987559366472,24.6
1608559337.342,-0.06338072271743195,24.6
1608559337.383,-0.021005846564476648,24.6
1608559337.410,-0.07546312948524722,24.6
1608559337.444,-0.04982532934185317,24.6
1608559337.469,-0.048290985278296006,24.6
1608559337.526,-0.07185062999286997,24.6
1608559337.563,-0.09508742548658651,24.6
1608559337.589,-0.06435521207039321,24.6
1608559337.618,-0.0841114303771995,24.6
1608559337.646,-0.10033441644854245,24.6
1608559337.691,-0.07329056130700232,24.6
1608559337.742,-0.12811908109037176,24.6
1608559337.773,-0.05533382462332511,24.6
1608559337.814,-0.11525171623382244,24.6
1608559337.852,-0.0946504587375812,24.6
1608559337.874,-0.09307995885449769,24.6
1608559337.935,-0.10591199371587946,24.6
1608559337.987,-0.1196454047413162,24.6
1608559338.063,-0.07357703969868133,24.6
1608559338.097,-0.15443436268326666,24.6
1608559338.129,-0.11535647472038622,24.6
1608559338.167,-0.08368251749605261,24.6
1608559338.216,-0.1487475039950204,24.6
1608559338.263,-0.12062064658276835,24.6
1608559338.308,-0.09837516331537015,24.6
1608559338.349,-0.15644172643724183,24.6
1608559338.381,-0.1360333810999088,24.6
1608559338.420,-0.1281894811160586,24.6
1608559338.458,-0.1401726656605936,24.6
1608559338.492,-0.09581761711567104,24.6
1608559338.548,-0.10147054541117558,24.6
1608559338.584,-0.1585166170714873,24.6
1608559338.608,-0.0776964968168641,24.6
1608559338.637,-0.13742789952207943,24.6
1608559338.674,-0.12170829886253401,24.6
1608559338.703,-0.1676504985351007,24.6
1608559338.762,-0.10785316966294754,24.6
1608559338.782,-0.14872138492673437,24.6
1608559338.820,-0.09998297447324411,24.6
1608559338.837,-0.13825530785004145,24.6
1608559338.888,-0.10678955107393752,24.6
1608559338.926,-0.14036102653080673,24.6
1608559338.963,-0.13131771293822073,24.6
1608559339.001,-0.11310762361050536,24.6
1608559339.032,-0.1519131037107232,24.6
1608559339.088,-0.1458311592815696,24.6
1608559339.107,-0.12041661979526373,24.6
1608559339.152,-0.11708944822565659,24.6
1608559339.183,-0.13828656369680645,24.6
1608559339.212,-0.15977534423709625,24.6
1608559339.259,-0.16145750558942176,24.6
1608559339.295,-0.1632686804030482,24.6
1608559339.330,-0.12192868070240258,24.6
1608559339.363,-0.1238366516843914,24.6
1608559339.391,-0.12675154711074435,24.6
1608559339.417,-0.14740226651025637,24.6
1608559339.499,-0.15590757196336735,24.6
1608559339.539,-0.1259823622439323,24.6
1608559339.580,-0.14944475857820322,24.6
1608559339.628,-0.17705703149870247,24.6
1608559339.664,-0.13007574011085699,24.6
1608559339.695,-0.1525375553237751,24.6
1608559339.735,-0.16705427075278265,24.6
1608559339.761,-0.16135378789901653,24.6
1608559339.807,-0.15145175140781345,24.6
1608559339.851,-0.15211369041967873,24.6
1608559339.869,-0.16805994744231775,24.6
1608559339.913,-0.15771304887532658,24.6
1608559339.942,-0.14358865520563208,24.6
1608559339.975,-0.13480438564623926,24.6
1608559340.027,-0.1164191850302307,24.6
1608559340.060,-0.10882723754605325,24.6
1608559340.086,-0.12042943586080407,24.6
1608559340.103,-0.16351615185812804,24.6
1608559340.153,-0.15044503228328784,24.6
1608559340.181,-0.13698671095739853,24.6
1608559340.209,-0.15245479306369353,24.6
1608559340.240,-0.15668833057773018,24.6
1608559340.273,-0.1584422360318264,24.6
1608559340.301,-0.1588024053037898,24.6
1608559340.335,-0.16062398425405364,24.6
1608559340.380,-0.14565683973582488,24.6
1608559340.427,-0.19259132833441475,24.6
1608559340.455,-0.08337667186716344,24.6
1608559340.482,-0.14824232237044407,24.6
1608559340.519,-0.13041842347592553,24.6
1608559340.580,-0.1348352770437136,24.6
1608559340.604,-0.15155021684290657,24.6
1608559340.639,-0.1701936702832037,24.6
1608559340.675,-0.15189061575859128,24.6
1608559340.709,-0.15969725650955435,24.6
1608559340.739,-0.17452932059498,24.6
1608559340.784,-0.17421772364491045,24.6
1608559340.811,-0.15122219890274205,24.6
1608559340.861,-0.18244896312134187,24.6
1608559340.925,-0.15865342609087094,24.6
1608559340.956,-0.15728647103971571,24.6
1608559340.992,-0.16776090229388044,24.6
1608559341.009,-0.17632003568157503,24.6
1608559341.069,-0.14353362625783117,24.6
1608559341.137,-0.17909914786563413,24.6
1608559341.185,-0.12384098608723074,24.6
1608559341.230,-0.15987670552559524,24.6
1608559341.264,-0.15581677803360908,24.6
1608559341.296,-0.10027162427378193,24.6
1608559341.345,-0.20787013501153104,24.6
1608559341.368,-0.21819341858996405,24.6
1608559341.403,-0.18027285307948687,24.6
1608559341.440,-0.2022127979758944,24.6
1608559341.496,-0.1905022691666337,24.6
1608559341.529,-0.2056489033636666,24.6
1608559341.556,-0.1778982414803809,24.6
1608559341.582,-0.16515337623330592,24.6
1608559341.663,-0.1988314984010024,24.6
1608559341.700,-0.19234963445825096,24.6
1608559341.721,-0.16647492182697735,24.6
1608559341.769,-0.19689958622611356,24.6
1608559341.795,-0.19777154193987978,24.6
1608559341.845,-0.1910154124116035,24.6
1608559341.879,-0.2120511859989642,24.6
1608559341.917,-0.22888386029251856,24.6
1608559341.938,-0.1966121838380913,24.6
1608559341.993,-0.17408920515544923,24.6
1608559342.030,-0.20064911060639437,24.6
1608559342.071,-0.18348887413530685,24.6
1608559342.115,-0.20164956766631487,24.6
1608559342.172,-0.211828588058747,24.6
1608559342.224,-0.23234769570068242,24.6
1608559342.248,-0.2040610599696724,24.6
1608559342.302,-0.19685954086969998,24.6
1608559342.355,-0.197053506506532,24.6
1608559342.399,-0.20592464865544097,24.6
1608559342.432,-0.2244079532133153,24.6
1608559342.458,-0.20177607355899263,24.6
1608559342.491,-0.20540123194041307,24.6
1608559342.568,-0.2061016816186616,24.6
1608559342.603,-0.24506308244587033,24.6
1608559342.629,-0.17764085907794427,24.6
1608559342.672,-0.222396433364251,24.6
1608559342.705,-0.26483341481788486,24.6
1608559342.731,-0.1894806455095102,24.6
1608559342.768,-0.19338967770410392,24.6
1608559342.801,-0.22705230004910615,24.6
1608559342.819,-0.21394370863122705,24.6
1608559342.877,-0.168617748375458,24.6
1608559342.918,-0.21232319192625965,24.6
1608559342.972,-0.17729510017881092,24.6
1608559343.007,-0.22110025177730278,24.6
1608559343.041,-0.21672566572266716,24.6
1608559343.078,-0.2055050725346371,24.6
1608559343.114,-0.20426269217536547,24.6
1608559343.163,-0.20237660098076202,24.6
1608559343.203,-0.22727537981308635,24.6
1608559343.251,-0.1628352219197161,24.6
1608559343.288,-0.18118070430639624,24.6
1608559343.312,-0.19826769012904025,24.6
1608559343.340,-0.216662740546258,24.6
1608559343.370,-0.17091982459878852,24.6
1608559343.407,-0.17460297416010326,24.6
1608559343.471,-0.19961012296484731,24.6
1608559343.508,-0.23932027143983567,24.6
1608559343.533,-0.22329974466730765,24.6
1608559343.553,-0.20803258864703963,24.6
1608559343.615,-0.2151279330703715,24.6
1608559343.654,-0.22130652691110053,24.6
1608559343.683,-0.22155123770682972,24.6
1608559343.705,-0.2368929809409057,24.6
1608559343.734,-0.2079856479219635,24.6
1608559343.784,-0.16132525831014582,24.6
1608559343.822,-0.17798729346532763,24.6
1608559343.839,-0.18422301741003394,24.6
1608559343.880,-0.23835611676942958,24.6
1608559343.927,-0.1819552248830606,24.6
1608559343.955,-0.1960469528234918,24.6
1608559343.998,-0.15280016667413568,24.6
1608559344.025,-0.1548799793834092,24.6
1608559344.060,-0.17402934857425748,24.6
1608559344.093,-0.20521424022151444,24.6
1608559344.128,-0.21367128169035732,24.6
1608559344.176,-0.22670381585839428,24.6
1608559344.202,-0.21936448642546935,24.6
1608559344.223,-0.20925305706896125,24.6
1608559344.257,-0.19005463072713782,24.6
1608559344.289,-0.161100418940178,24.6
1608559344.355,-0.1846067993970465,24.6
1608559344.394,-0.20198543250101716,24.6
1608559344.427,-0.2220465242115821,24.6
1608559344.455,-0.21952111408853284,24.6
1608559344.485,-0.24059313337548627,24.6
1608559344.549,-0.2259612632170586,24.6
1608559344.579,-0.21152945683293903,24.6
1608559344.617,-0.19409986777503074,24.6
1608559344.636,-0.21443678613841938,24.6
1608559344.687,-0.1914439748431565,24.6
1608559344.706,-0.2237417572875117,24.6
1608559344.773,-0.20278172994083518,24.6
1608559344.795,-0.2167261182869493,24.6
1608559344.823,-0.24413756575482454,24.6
1608559344.869,-0.227211832021751,24.6
1608559344.921,-0.23475019935151897,24.6
1608559344.965,-0.2112090923383593,24.6
1608559344.982,-0.22085053767363308,24.6
1608559345.024,-0.2232836567065157,24.6
1608559345.047,-0.16131745356466173,24.6
1608559345.098,-0.22952054337561129,24.6
1608559345.116,-0.16308736919987132,24.6
1608559345.152,-0.22473079815397592,24.6
1608559345.176,-0.22701904841970724,24.6
1608559345.215,-0.21010471623881852,24.6
1608559345.262,-0.17573015162845057,24.6
1608559345.283,-0.19263661548313724,24.6
1608559345.317,-0.22404356385437724,24.6
1608559345.348,-0.1989737581146301,24.6
1608559345.372,-0.18947968097260448,24.6
1608559345.416,-0.23396916325798922,24.6
1608559345.468,-0.16227464308528528,24.6
1608559345.504,-0.217256113211712,24.6
1608559345.544,-0.2453000642755141,24.6
1608559345.584,-0.22301246399013666,24.6
1608559345.623,-0.22861780577446522,24.6
1608559345.661,-0.2544125466920807,24.6
1608559345.710,-0.18014398736323115,24.6
1608559345.727,-0.1503030388364319,24.6
1608559345.784,-0.23619759218967537,24.6
1608559345.830,-0.22999891931319846,24.6
1608559345.852,-0.19271373233186984,24.6
1608559345.897,-0.18491950285554706,24.6
1608559345.914,-0.24279809269782696,24.6
1608559345.961,-0.17339534353759753,24.6
1608559346.003,-0.24735275639374335,24.6
1608559346.034,-0.22414327617259977,24.6
1608559346.059,-0.19892964567370214,24.6
1608559346.088,-0.20005521961108627,24.6
1608559346.120,-0.22587101519621877,24.6
1608559346.186,-0.2223063108146364,24.6
1608559346.204,-0.2432045866114008,24.6
1608559346.237,-0.21434289943797752,24.6
1608559346.263,-0.22246795813594142,24.6
1608559346.314,-0.22518463840590544,24.6
1608559346.352,-0.1742843314259591,24.6
1608559346.395,-0.24197842142731132,24.6
1608559346.426,-0.1594196909206218,24.6
1608559346.465,-0.2432621893388937,24.6
1608559346.507,-0.20828414201678688,24.6
1608559346.550,-0.2325920302727191,24.6
1608559346.565,-0.2407105414559317,24.6
1608559346.603,-0.16436392506340078,24.6
1608559346.646,-0.20708633990419784,24.6
1608559346.672,-0.2210548249556883,24.6
1608559346.697,-0.19329420258105626,24.6
1608559346.759,-0.23620605222334343,24.6
1608559346.778,-0.15066561221886168,24.6
1608559346.797,-0.22548017481954782,24.6
1608559346.846,-0.17806388311112972,24.6
1608559346.874,-0.18376117948102455,24.6
1608559346.924,-0.19798665288421344,24.6
1608559346.947,-0.21011117847229388,24.6
1608559346.975,-0.2453740410664368,24.6
1608559347.007,-0.18314960056120913,24.6
1608559347.037,-0.1799418425371172,24.6
1608559347.068,-0.22032425313761114,24.6
1608559347.141,-0.191286343408401,24.6
1608559347.177,-0.22086788134797478,24.6
1608559347.216,-0.2195246208648403,24.6
1608559347.240,-0.18288785054583698,24.6
1608559347.295,-0.21942036306434096,24.6
1608559347.311,-0.21017445429578951,24.6
1608559347.343,-0.2411326738914951,24.6
1608559347.378,-0.22124495744269904,24.6
1608559347.432,-0.20937347688664776,24.6
1608559347.460,-0.21653985274029428,24.6
1608559347.476,-0.17554154228972538,24.6
1608559347.505,-0.19338004619099414,24.6
1608559347.543,-0.20390705582408625,24.6
1608559347.605,-0.22884271471497605,24.6
1608559347.638,-0.24255837060319932,24.6
1608559347.658,-0.21677008383736213,24.6
1608559347.693,-0.20986398703799136,24.6
1608559347.747,-0.2448157176849661,24.6
1608559347.781,-0.20699245249036854,24.6
1608559347.818,-0.1790215800215763,24.6
1608559347.858,-0.22245449916711707,24.6
1608559347.877,-0.2295597065471966,24.6
1608559347.941,-0.21355287627044675,24.6
1608559347.977,-0.21562281086196067,24.6
1608559348.031,-0.15015685360567071,24.6
1608559348.048,-0.23644641928729537,24.6
1608559348.091,-0.1935251502623703,24.6
1608559348.139,-0.23914956852682737,24.6
1608559348.172,-0.24035924674721076,24.6
1608559348.200,-0.1905859848388209,24.6
1608559348.227,-0.20044559955425398,24.6
1608559348.246,-0.20212832163498393,24.6
1608559348.282,-0.2182603931461879,24.6
1608559348.313,-0.16904557857824654,24.6
1608559348.371,-0.25837795222978266,24.6
1608559348.417,-0.25376192937538045,24.6
1608559348.466,-0.1883993742450611,24.6
1608559348.485,-0.19489451019125908,24.6
1608559348.543,-0.2393320661247574,24.6
1608559348.580,-0.20048960198879268,24.6
1608559348.631,-0.19563058242710776,24.6
1608559348.652,-0.16190513674069604,24.6
1608559348.728,-0.22113954409870726,24.6
1608559348.750,-0.2178677880063668,24.6
1608559348.788,-0.19105585585491575,24.6
1608559348.820,-0.20273662277450688,24.6
1608559348.850,-0.2263508137267128,24.6
1608559348.911,-0.18196124859241228,24.6
